,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,monthly_downloads,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,projectrank_placing,new_addition,labels,github_id,npm_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_monthly_downloads,go_id,maven_id,github_release_downloads,maven_url,maven_latest_release_published_at,go_url,go_latest_release_published_at,go_dependent_project_count,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,pypi_id,conda_id,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,npm_dependent_project_count,maven_dependent_project_count
1488,,xla,scala-v7,https://github.com/scala-network/scala-v7,A cryptocurrency aiming to use blockchain technologies to globally distribute wealth.,others,14,False,33.0,,86.0,849.0,26.0,21.0,24.0,33.0,6.0,39.0,,3.0,2018-01-22 02:36:44.000,2021-11-09 15:30:41.000,2021-04-17 07:26:12.000,2020-10-10 14:34:52.000,3.0,True,,scala-network/scala-v7,,https://github.com/scala-network/scala-v7,,4.1.0,,,,,,,40782.0,,,,,,,,,,,,,,,,,,,,,,
1489,,grin,mimblewimble/site,https://github.com/mimblewimble/site,Website for MimbleWimble and Grin development.,others,14,False,650.0,,82.0,,58.0,21.0,,217.0,13.0,28.0,,35.0,2017-03-31 17:03:48.000,2021-11-26 05:42:39.000,2021-05-12 02:29:03.000,,3.0,True,,mimblewimble/site,,https://github.com/mimblewimble/site,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,,dcr,dcrstakepool,https://github.com/decred/dcrstakepool,Stakepool for Decred.,others,14,False,367.0,,78.0,,81.0,26.0,4.0,384.0,43.0,214.0,2.0,30.0,2016-03-28 21:44:13.000,2022-01-02 17:31:16.000,2021-05-18 12:59:42.000,2020-01-20 17:01:06.000,3.0,True,,decred/dcrstakepool,,https://github.com/decred/dcrstakepool,,v1.5.0,,,,,github.com/decred/dcrstakepool,,,,,https://pkg.go.dev/github.com/decred/dcrstakepool,2021-05-18 12:59:42.000,2.0,,,,,,,,,,,,,,,,,
1491,,ryo,ryo-currency,https://github.com/ryo-currency/ryo-currency,Ryo - Privacy for eveRYOne.,others,14,False,516.0,,78.0,281.0,43.0,26.0,15.0,241.0,9.0,30.0,,16.0,2018-06-24 19:49:24.000,2021-12-14 14:33:18.000,2020-10-03 13:23:30.000,2020-10-03 15:38:52.000,3.0,True,,ryo-currency/ryo-currency,,https://github.com/ryo-currency/ryo-currency,,0.6.1.0,,,,,,,11813.0,,,,,,,,,,,,,,,,,,,,,,
1492,,ant,aragon-wiki,https://github.com/aragon/aragon-wiki,The Aragon wiki.,others,14,False,1110.0,,76.0,,81.0,23.0,,399.0,12.0,161.0,,47.0,2017-05-29 11:10:18.000,2021-09-07 12:14:47.000,2020-11-19 23:31:49.000,,3.0,True,,aragon/aragon-wiki,,https://github.com/aragon/aragon-wiki,CC0-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,,grt,everest,https://github.com/graphprotocol/everest,Registry of crypto projects.,others,14,False,541.0,6.0,75.0,,29.0,16.0,2.0,167.0,34.0,23.0,,15.0,2019-12-05 17:28:44.000,2021-11-19 21:45:48.000,2021-10-14 18:26:02.000,2021-11-19 21:45:48.000,3.0,True,,graphprotocol/everest,,https://github.com/graphprotocol/everest,GPL-3.0,0.0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,,agix,platform-contracts,https://github.com/singnet/platform-contracts,Smart contracts for running Agents and Services on the SingularityNET open network.,others,14,False,,,72.0,321.0,37.0,,13.0,,17.0,,23.0,18.0,2017-10-18 23:24:27.000,2021-09-22 22:33:06.000,,2021-05-16 11:46:47.555,3.0,True,,singnet/platform-contracts,singularitynet-platform-contracts,https://github.com/singnet/platform-contracts,MIT,1.0.1,,https://www.npmjs.com/package/singularitynet-platform-contracts,2021-05-16 11:46:47.555,321.0,,,,,,,,,,,,,,,,,,,,,,,,23.0,
1495,,sol,oyster,https://github.com/solana-labs/oyster,,others,14,False,805.0,31.0,70.0,,69.0,22.0,,204.0,37.0,234.0,,15.0,2021-02-04 15:43:29.000,2022-01-08 20:49:02.000,2022-01-08 20:49:02.000,,3.0,True,,solana-labs/oyster,,https://github.com/solana-labs/oyster,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,,ocean,ocean.js,https://github.com/oceanprotocol/ocean.js,"Ocean Protocol JavaScript library to privately & securely publish, exchange, and consume data.",others,14,False,,,68.0,1024.0,30.0,,112.0,,17.0,,1.0,18.0,2020-05-18 11:43:18.000,2022-01-04 06:48:09.149,,2022-01-04 06:48:09.149,3.0,True,,oceanprotocol/ocean.js,@oceanprotocol/lib,https://github.com/oceanprotocol/ocean.js,Apache-2.0,0.20.2,,https://www.npmjs.com/package/@oceanprotocol/lib,2022-01-04 06:48:09.149,1024.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,
1497,,dnt,memefactory,https://github.com/district0x/memefactory,"MemeFactory is a platform for the decentralized creation, issuance, and exchange of provably rare digital collectibles..",others,14,False,1572.0,25.0,68.0,,31.0,12.0,,285.0,33.0,411.0,,16.0,2018-02-04 16:10:13.000,2021-12-24 01:18:53.000,2021-12-24 01:18:52.000,,3.0,True,,district0x/memefactory,,https://github.com/district0x/memefactory,EPL-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,,xrp,ripple-keypairs,https://github.com/ripple/ripple-keypairs,Moved to: https://github.com/XRPLF/xrpl.js/tree/develop/packages/ripple-keypairs.,others,14,False,281.0,9.0,67.0,6.0,62.0,17.0,11.0,361.0,,30.0,1.0,11.0,2015-06-17 12:54:02.000,2021-11-23 22:44:46.000,2021-11-11 18:04:15.000,2021-02-22 23:08:56.000,3.0,True,,ripple/ripple-keypairs,blocmatrix-keypairs,https://github.com/ripple/ripple-keypairs,ISC,1.0.3,,https://www.npmjs.com/package/blocmatrix-keypairs,2020-01-17 10:18:31.309,6.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,
1499,,nmr,numerai-cli,https://github.com/numerai/numerai-cli,Fully automated submission workflow in the cloud for $1/mo.,others,14,False,,,66.0,247.0,23.0,,91.0,,1.0,,,11.0,2019-05-22 00:00:47.000,2021-12-05 17:54:58.000,,2021-12-05 17:54:26.000,3.0,True,,numerai/numerai-cli,,https://github.com/numerai/numerai-cli,MIT,0.3.3,,,,,,,,,,,,,,,,,,,numerai-cli,,https://pypi.org/project/numerai-cli,2021-12-05 17:54:26.000,,247.0,,,,,
1500,,snow,snowblossom,https://github.com/snowblossomcoin/snowblossom,Snowblossom Cryptocurrency.,others,14,False,832.0,,66.0,79.0,24.0,9.0,26.0,33.0,51.0,123.0,,11.0,2018-04-25 20:41:32.000,2021-10-03 04:51:09.000,2021-07-20 19:58:26.000,2020-12-12 21:09:56.000,3.0,True,,snowblossomcoin/snowblossom,,https://github.com/snowblossomcoin/snowblossom,Apache-2.0,1.8.0,,,,,,,3480.0,,,,,,,,,,,,,,,,,,,,,,
1501,,cake,pancakeswap-sdk-v1,https://github.com/pancakeswap/pancakeswap-sdk-v1,Pancake SDK.,others,14,False,5.0,,65.0,18.0,262.0,14.0,8.0,6.0,8.0,2.0,1153.0,2.0,2020-09-23 18:06:01.000,2021-07-24 07:18:40.979,2020-11-01 17:05:50.000,2021-07-24 07:18:40.979,3.0,True,,pancakeswap/pancakeswap-sdk-v1,@romeswap-libs/sdk,https://github.com/pancakeswap/pancakeswap-sdk-v1,MIT,1.0.9,1153.0,https://www.npmjs.com/package/@romeswap-libs/sdk,2021-07-24 07:18:40.979,18.0,,,,,,,,,,,,,,,,,,,,,,,,,
1502,,icp,vessel,https://github.com/dfinity/vessel,Simple package management for Motoko.,others,14,False,84.0,,65.0,1979.0,13.0,11.0,12.0,21.0,6.0,12.0,,3.0,2020-03-17 22:55:33.000,2021-11-09 21:22:53.000,2021-06-10 12:40:39.000,2021-06-10 12:45:13.000,3.0,True,,dfinity/vessel,,https://github.com/dfinity/vessel,Apache-2.0,0.6.2,,,,,,,43555.0,,,,,,,,,,,,,,,,,,,,,,
1503,,ens,ethregistrar,https://github.com/ensdomains/ethregistrar,,others,14,False,123.0,,64.0,,34.0,11.0,6.0,50.0,10.0,8.0,102.0,6.0,2018-08-02 16:15:53.000,2021-12-20 14:37:24.000,2021-05-19 09:03:05.000,2021-05-19 08:51:52.000,3.0,True,,ensdomains/ethregistrar,,https://github.com/ensdomains/ethregistrar,BSD-2-Clause,2.0.4,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,,ckb,overlord,https://github.com/nervosnetwork/overlord,Overlord consensus protocol.,others,14,False,118.0,5.0,63.0,156.33333333333334,15.0,12.0,19.0,127.0,,2.0,4.0,6.0,2019-07-24 09:13:59.000,2021-12-06 06:18:06.000,2021-12-06 06:14:06.000,2021-12-06 06:15:16.122,3.0,True,,nervosnetwork/overlord,,https://github.com/nervosnetwork/overlord,MIT,0.3.1,,,,,,,,,,,,,overlord,https://crates.io/crates/overlord,2021-12-06 06:15:16.122,4.0,156.33333333333334,5453.0,,,,,,,,,,,
1505,,agix,snet-cli,https://github.com/singnet/snet-cli,SingularityNET CLI for interacting with SNET blockchain contracts and deployed services.,others,14,False,,,62.0,367.0,38.0,,19.0,,70.0,,,26.0,2018-04-25 23:45:42.000,2021-10-07 09:38:55.000,,2021-10-07 09:38:55.000,3.0,True,,singnet/snet-cli,,https://github.com/singnet/snet-cli,MIT,3.0.0,,,,,,,,,,,,,,,,,,,snet.sdk,,https://pypi.org/project/snet.sdk,2021-10-07 09:38:55.000,,367.0,,,,,
1506,,eos,eosio-swift,https://github.com/EOSIO/eosio-swift,EOSIO SDK for Swift - API for integrating with EOSIO-based blockchains.,others,14,False,566.0,,60.0,,24.0,23.0,1.0,248.0,13.0,39.0,,12.0,2019-01-23 20:33:35.000,2021-12-23 11:12:33.000,2020-11-30 21:23:31.000,2019-10-25 17:59:14.000,3.0,True,,EOSIO/eosio-swift,,https://github.com/EOSIO/eosio-swift,MIT,0.2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,,storj,uplink,https://github.com/storj/uplink,Storj network Go library.,others,14,False,,,59.0,,8.0,,150.0,,21.0,,82.0,63.0,2019-11-25 15:32:20.000,2022-01-04 15:48:12.000,,2021-12-13 16:36:31.000,3.0,True,,storj/uplink,,https://github.com/storj/uplink,MIT,v1.7.1,,,,,storj.io/uplink,,,,,https://pkg.go.dev/storj.io/uplink,2022-01-04 09:43:55.000,82.0,,,,,,,,,,,,,,,,,
1508,,nodl,NodleCode/chain,https://github.com/NodleCode/chain,A repo for the Nodle blockchain node.,others,14,False,339.0,42.0,58.0,6.0,20.0,15.0,31.0,375.0,7.0,65.0,,9.0,2020-01-06 22:17:56.000,2022-01-06 23:38:40.000,2022-01-06 23:38:39.000,2021-11-09 13:45:54.000,3.0,True,,NodleCode/chain,,https://github.com/NodleCode/chain,GPL-3.0,2.0.13,,,,,,,149.0,,,,,,,,,,,,,,,,,,,,,,
1509,,rmrk,rmrk-tools,https://github.com/rmrk-team/rmrk-tools,Tools for the RMRK NFT standard on Kusama.,others,14,False,,,57.0,1743.0,23.0,,131.0,,14.0,,,5.0,2020-08-26 13:32:37.000,2022-01-05 10:09:45.000,,2021-12-12 01:37:18.382,3.0,True,,rmrk-team/rmrk-tools,rmrk-tools,https://github.com/rmrk-team/rmrk-tools,GPL-3.0,2.0.29,,https://www.npmjs.com/package/rmrk-tools,2022-01-05 10:09:42.550,1743.0,,,,,,,,,,,,,,,,,,,,,,,,,
1510,,uni,sybil-interface,https://github.com/Uniswap/sybil-interface,"Interface that incorporates Sybil, a governance tool for discovering delegates.",others,14,False,1142.0,25.0,56.0,,54.0,7.0,,64.0,17.0,21.0,,62.0,2020-10-08 00:31:54.000,2022-01-06 02:28:24.000,2021-12-17 17:31:47.000,,3.0,True,,Uniswap/sybil-interface,,https://github.com/Uniswap/sybil-interface,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,,snx,SIPs,https://github.com/Synthetixio/SIPs,The Synthetix Improvement Proposal repository.,others,14,False,3325.0,138.0,56.0,,97.0,16.0,,823.0,32.0,6.0,,280.0,2019-06-06 00:27:20.000,2022-01-06 07:40:26.000,2021-12-29 19:52:35.000,,3.0,True,,Synthetixio/SIPs,,https://github.com/Synthetixio/SIPs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512,,daps,DAPSCoin,https://github.com/DAPSCoin/DAPSCoin,DAPS is the worlds first coin to implement Bulletproofs and RingCT & Ring Signatures in a staking chain. With DAPS it..,others,14,False,771.0,1.0,56.0,1233.0,37.0,15.0,16.0,242.0,4.0,16.0,,13.0,2019-09-30 23:58:53.000,2021-10-27 17:14:57.000,2021-10-26 20:34:38.000,2021-09-01 17:30:52.000,3.0,True,,DAPSCoin/DAPSCoin,,https://github.com/DAPSCoin/DAPSCoin,MIT,1.1.1.0,,,,,,,33299.0,,,,,,,,,,,,,,,,,,,,,,
1513,,dvpn,dvpn-node,https://github.com/sentinel-official/dvpn-node,The official Sentinel dVPN node.,others,14,False,226.0,,55.0,,16.0,9.0,29.0,40.0,20.0,28.0,,4.0,2019-06-25 10:05:18.000,2021-11-30 12:55:25.000,2021-08-28 22:35:47.000,2021-08-28 22:36:20.000,3.0,True,,sentinel-official/dvpn-node,,https://github.com/sentinel-official/dvpn-node,Apache-2.0,0.2.8,,,,,github.com/sentinel-official/dvpn-node,,,,,https://pkg.go.dev/github.com/sentinel-official/dvpn-node,2021-08-28 22:35:47.000,,,,,,,,,,,,,,,,,,
1514,,ren,hyperdrive,https://github.com/renproject/hyperdrive,An experimental consensus algorithm for secure multiparty computations.,others,14,False,1211.0,,54.0,,10.0,13.0,27.0,89.0,5.0,15.0,5.0,11.0,2019-03-01 06:21:21.000,2021-12-17 22:05:34.000,2021-10-04 23:54:16.000,2021-12-01 04:36:57.000,3.0,True,,renproject/hyperdrive,,https://github.com/renproject/hyperdrive,GPL-3.0,0.4.11,5.0,,,,github.com/renproject/hyperdrive,,,,,https://pkg.go.dev/github.com/renproject/hyperdrive,2021-09-10 00:44:29.000,,,,,,,,,,,,,,,,,,
1515,,ada,cardano-ledger-byron,https://github.com/input-output-hk/cardano-ledger-byron,"A re-implementation of the Cardano ledger layer, replacing the Byron release.",others,14,False,1292.0,,54.0,,11.0,73.0,,463.0,38.0,270.0,,32.0,2018-09-21 16:42:53.000,2020-05-19 15:03:59.000,2020-05-19 15:03:55.000,,3.0,True,,input-output-hk/cardano-ledger-byron,,https://github.com/input-output-hk/cardano-ledger-byron,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516,,link,solidity-cborutils,https://github.com/smartcontractkit/solidity-cborutils,A library for encoding CBOR in Solidity.,others,14,False,115.0,,52.0,17.0,10.0,59.0,8.0,43.0,1.0,3.0,155.0,10.0,2018-04-06 18:21:12.000,2021-09-24 16:26:31.000,2021-09-24 00:19:48.000,2021-01-25 03:00:24.755,3.0,True,,smartcontractkit/solidity-cborutils,solidity-cborutils,https://github.com/smartcontractkit/solidity-cborutils,MIT,1.0.7,138.0,https://www.npmjs.com/package/solidity-cborutils,2021-01-25 03:00:24.755,17.0,,,,,,,,,,,,,,,,,,,,,,,,17.0,
1517,,nxs,LLL-TAO,https://github.com/Nexusoft/LLL-TAO,"LLL: Lower Level Library - TAO: Tritium, Amine, and Obsidian as a high performance application framework.",others,14,False,5578.0,21.0,52.0,6.0,19.0,16.0,25.0,17.0,11.0,37.0,,14.0,2018-01-06 09:51:38.000,2021-12-25 13:57:22.000,2021-12-02 19:02:16.000,2021-09-14 02:00:47.000,3.0,True,,Nexusoft/LLL-TAO,,https://github.com/Nexusoft/LLL-TAO,,5.0.5,,,,,,,201.0,,,,,,,,,,,,,,,,,,,,,,
1518,,card,ember-data-fastboot,https://github.com/cardstack/ember-data-fastboot,Serializes and restores the ember-data store for fastboot.,others,14,False,34.0,,51.0,26.0,25.0,10.0,6.0,11.0,6.0,5.0,30.0,11.0,2016-08-04 18:53:33.000,2020-04-13 22:24:42.000,2020-04-13 22:24:40.000,2018-03-14 17:01:33.136,3.0,True,,cardstack/ember-data-fastboot,ember-data-fastboot,https://github.com/cardstack/ember-data-fastboot,MIT,0.1.2,24.0,https://www.npmjs.com/package/ember-data-fastboot,2018-03-14 17:01:33.136,26.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,
1519,,flow,flow-core-contracts,https://github.com/onflow/flow-core-contracts,Cadence smart contracts that define core functionality of the Flow protocol.,others,14,False,114.0,8.0,50.0,,17.0,30.0,60.0,180.0,7.0,84.0,8.0,8.0,2020-06-22 19:03:37.000,2022-01-06 16:45:30.000,2022-01-06 16:45:27.000,2021-11-29 21:46:17.000,3.0,True,,onflow/flow-core-contracts,,https://github.com/onflow/flow-core-contracts,Unlicense,lib/go/contracts/v0.8.0,1.0,,,,github.com/onflow/flow-core-contracts/lib/go/contracts,,,,,https://pkg.go.dev/github.com/onflow/flow-core-contracts/lib/go/contracts,2022-01-04 20:58:06.000,7.0,,,,,,,,,,,,,,,,,
1520,,hc,hcd,https://github.com/HcashOrg/hcd,HC daemon.,others,14,False,429.0,,50.0,15.0,97.0,17.0,5.0,23.0,13.0,24.0,7.0,30.0,2018-07-19 12:27:42.000,2021-01-12 10:45:42.000,2021-01-12 09:45:03.000,2021-01-12 10:45:42.000,3.0,True,,HcashOrg/hcd,,https://github.com/HcashOrg/hcd,ISC,Release2.1.1,7.0,,,,,,619.0,,,,,,,,,,,,,,,,,,,,,,
1521,,hpb,go-hpb,https://github.com/hpb-project/go-hpb,go-hpb main chain master.,others,14,False,1582.0,4.0,50.0,3.0,21.0,16.0,31.0,87.0,,,1.0,27.0,2017-12-27 02:26:42.000,2022-01-08 06:58:13.000,2021-11-01 01:59:17.000,2021-10-21 16:43:32.000,3.0,True,,hpb-project/go-hpb,,https://github.com/hpb-project/go-hpb,LGPL-3.0,ersion_1.0.8.1,1.0,,,,,,133.0,,,,,,,,,,,,,,,,,,,,,,
1522,,ever,ton-client-js,https://github.com/tonlabs/ton-client-js,Free TON Javascript SDK.,others,14,False,,,49.0,1521.0,9.0,,46.0,,5.0,,,19.0,2019-09-04 10:42:33.000,2021-12-25 21:41:29.789,,2021-12-25 21:41:29.789,3.0,True,,tonlabs/ton-client-js,@tonclient/lib-web,https://github.com/tonlabs/ton-client-js,Apache-2.0,1.28.0,,https://www.npmjs.com/package/@tonclient/lib-web,2021-12-25 21:41:29.789,1521.0,,,,,,,,,,,,,,,,,,,,,,,,,
1523,,zen,ginger-lib,https://github.com/HorizenOfficial/ginger-lib,Ginger-lib is a general purpose zk-SNARK library that supports recursive proof composition.,others,14,False,1018.0,39.0,47.0,,11.0,14.0,2.0,78.0,27.0,47.0,,26.0,2020-03-31 13:28:35.000,2022-01-07 18:26:34.000,2021-11-16 14:35:23.000,2021-11-16 17:36:57.000,3.0,True,,HorizenOfficial/ginger-lib,,https://github.com/HorizenOfficial/ginger-lib,,0.3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1524,,adx,adex-platform,https://github.com/AmbireTech/adex-platform,AdEx Platform UI.,others,14,False,5639.0,5.0,47.0,,13.0,13.0,6.0,240.0,47.0,322.0,,12.0,2017-11-29 14:47:15.000,2021-12-08 17:12:36.000,2021-12-08 17:12:30.000,2020-02-19 17:50:49.000,3.0,True,,AmbireTech/adex-platform,,https://github.com/AmbireTech/adex-platform,GPL-3.0,4.10.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525,,xcp,CounterpartyXCP/Documentation,https://github.com/CounterpartyXCP/Documentation,Official Documentation of the Counterparty Project.,others,14,False,1238.0,3.0,47.0,,56.0,17.0,,127.0,9.0,22.0,,21.0,2014-12-26 16:14:39.000,2022-01-01 18:12:31.000,2022-01-01 18:12:31.000,,3.0,True,,CounterpartyXCP/Documentation,,https://github.com/CounterpartyXCP/Documentation,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1526,,wit,elliptic-curve-solidity,https://github.com/witnet/elliptic-curve-solidity,Elliptic Curve arithmetic operations written in Solidity.,others,14,False,96.0,,47.0,33.0,24.0,8.0,6.0,20.0,1.0,11.0,24.0,5.0,2019-06-13 10:24:17.000,2020-12-04 12:19:42.142,2020-12-04 11:54:08.000,2020-12-04 12:19:42.142,3.0,True,,witnet/elliptic-curve-solidity,elliptic-curve-solidity,https://github.com/witnet/elliptic-curve-solidity,MIT,0.2.4,21.0,https://www.npmjs.com/package/elliptic-curve-solidity,2020-12-04 12:19:42.142,33.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,
1527,,one,chrome-extension-wallet,https://github.com/harmony-one/chrome-extension-wallet,Harmony Chrome Extension Wallet.,others,14,False,442.0,5.0,46.0,24.0,24.0,20.0,15.0,51.0,14.0,49.0,,7.0,2020-05-13 00:58:57.000,2021-11-09 06:09:07.000,2021-11-01 10:49:22.000,2021-11-01 10:37:56.000,3.0,True,,harmony-one/chrome-extension-wallet,,https://github.com/harmony-one/chrome-extension-wallet,,1.2.5,,,,,,,443.0,,,,,,,,,,,,,,,,,,,,,,
1528,,kilt,sdk-js,https://github.com/KILTprotocol/sdk-js,KILT SDK for JS | Docs: https://dev.kilt.io | Website: https://kilt.io.,others,14,False,,,46.0,1811.0,11.0,,89.0,,11.0,,5.0,17.0,2018-11-14 13:29:09.000,2021-12-22 11:24:09.000,,2021-12-22 11:06:24.106,3.0,True,,KILTprotocol/sdk-js,@kiltprotocol/utils,https://github.com/KILTprotocol/sdk-js,BSD-4-Clause,0.24.2,,https://www.npmjs.com/package/@kiltprotocol/utils,2021-12-22 11:23:36.608,1811.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,
1529,,ens,ensdomains-v2,https://github.com/ensdomains/ensdomains-v2,ENS Homepage V2.,others,14,False,502.0,130.0,45.0,,36.0,6.0,,381.0,5.0,24.0,,18.0,2020-06-10 07:08:55.000,2022-01-08 01:35:01.000,2022-01-07 21:51:40.000,,3.0,True,,ensdomains/ensdomains-v2,,https://github.com/ensdomains/ensdomains-v2,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530,,celo,celo-proposals,https://github.com/celo-org/celo-proposals,Celo Improvement Proposals.,others,14,False,216.0,11.0,44.0,,25.0,44.0,,241.0,37.0,19.0,,40.0,2019-07-29 18:03:16.000,2021-12-08 20:17:19.000,2021-12-08 20:17:15.000,,3.0,True,,celo-org/celo-proposals,,https://github.com/celo-org/celo-proposals,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,,upx,uplexa,https://github.com/uPlexa/uplexa,uPlexa: Incentivizing the mass compute power of IoT devices to form a means of anonymous blockchain payments.,others,14,False,7194.0,,44.0,105.0,14.0,25.0,8.0,68.0,5.0,10.0,,253.0,2018-10-23 14:55:05.000,2021-06-12 02:39:57.000,2021-06-09 21:08:24.000,2019-11-01 12:24:59.000,3.0,True,,uPlexa/uplexa,,https://github.com/uPlexa/uplexa,,2.2.1,,,,,,,4008.0,,,,,,,,,,,,,,,,,,,,,,
1532,,rvp,revpop-core,https://github.com/Revolution-Populi/revpop-core,Revolution Populi Core Blockchain project.,others,14,False,215.0,3.0,43.0,,14.0,21.0,11.0,34.0,29.0,27.0,,5.0,2020-08-07 10:11:51.000,2021-12-28 00:10:15.000,2021-11-08 13:27:11.000,2021-09-06 19:12:05.000,3.0,True,,Revolution-Populi/revpop-core,,https://github.com/Revolution-Populi/revpop-core,GPL-3.0,0.6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,,arq,arqma,https://github.com/arqma/arqma,"ArQmA: secure, fast and anonymous Currency of the Future // Dev-Pool: https://pool.arqma.com.",others,14,False,1670.0,,43.0,195.0,41.0,15.0,23.0,302.0,1.0,1.0,,21.0,2018-07-01 18:38:08.000,2021-12-29 05:41:57.000,2021-07-20 11:13:42.000,2020-08-21 19:36:42.000,3.0,True,,arqma/arqma,,https://github.com/arqma/arqma,,0.6.1,,,,,,,8211.0,,,,,,,,,,,,,,,,,,,,,,
1534,,peg,pegnet,https://github.com/pegnet/pegnet,,others,14,False,925.0,,43.0,122.0,31.0,15.0,17.0,252.0,61.0,120.0,8.0,15.0,2019-03-02 18:56:29.000,2021-09-06 13:47:01.000,2021-02-25 21:33:41.000,2021-02-25 21:49:00.000,3.0,True,,pegnet/pegnet,,https://github.com/pegnet/pegnet,MIT,2.0.3,3.0,,,,github.com/pegnet/pegnet,,3545.0,,,https://pkg.go.dev/github.com/pegnet/pegnet,2021-02-25 21:33:41.000,5.0,,,,,,,,,,,,,,,,,
1535,,mft,mainframe-os,https://github.com/MainframeHQ/mainframe-os,Mainframe OS.,others,14,False,1263.0,,42.0,90.0,10.0,16.0,6.0,353.0,41.0,117.0,,21.0,2018-04-13 13:19:25.000,2020-07-18 05:50:23.000,2019-09-25 09:03:53.000,,3.0,True,,MainframeHQ/mainframe-os,,https://github.com/MainframeHQ/mainframe-os,MIT,,,,,,,,3631.0,,,,,,,,,,,,,,,,,,,,,,
1536,,luna,validator-profiles,https://github.com/terra-money/validator-profiles,Profiles for Validators of the Terra Blockchain.,others,14,False,642.0,123.0,41.0,,203.0,20.0,,284.0,4.0,,,175.0,2020-04-05 23:11:52.000,2022-01-01 13:54:20.000,2021-12-29 00:02:59.000,,3.0,True,,terra-money/validator-profiles,,https://github.com/terra-money/validator-profiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1537,,inst,dsa-connectors,https://github.com/Instadapp/dsa-connectors,DSA Connectors.,others,14,False,661.0,190.0,41.0,,38.0,5.0,,123.0,10.0,14.0,,25.0,2020-05-01 15:10:52.000,2022-01-08 10:26:31.000,2022-01-08 10:26:31.000,,3.0,True,,Instadapp/dsa-connectors,,https://github.com/Instadapp/dsa-connectors,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538,,ban,boompow,https://github.com/BananoCoin/boompow,BANANOs super official Proof of Work system (BoomPoW).,others,14,False,321.0,,41.0,287.0,40.0,6.0,7.0,19.0,14.0,2.0,,14.0,2019-09-12 18:59:00.000,2022-01-02 14:28:12.000,2021-06-05 14:28:08.000,2021-04-05 13:25:46.000,3.0,True,,BananoCoin/boompow,,https://github.com/BananoCoin/boompow,MIT,3.0.1,,,,,,,8048.0,,,,,,,,,,,,,,,,,,,,,,
1539,,scc,StakeCubeProtocol,https://github.com/stakecube/StakeCubeProtocol,,others,14,False,376.0,38.0,41.0,236.0,8.0,5.0,5.0,49.0,,1.0,,4.0,2021-03-03 12:58:11.000,2022-01-03 15:43:59.000,2022-01-03 15:43:18.000,2022-01-03 15:44:00.000,3.0,True,,stakecube/StakeCubeProtocol,,https://github.com/stakecube/StakeCubeProtocol,MPL-2.0,1.1.7,,,,,,,1658.0,,,,,,,,,,,,,,,,,,,,,,
1540,,fil,bls-signatures,https://github.com/filecoin-project/bls-signatures,BLS Signatures in Rust.,others,14,False,106.0,2.0,40.0,5324.0,20.0,38.0,25.0,35.0,3.0,9.0,1.0,9.0,2018-11-02 21:31:30.000,2021-10-15 16:05:05.000,2021-10-15 16:04:43.000,2021-10-15 16:04:52.865,3.0,True,,filecoin-project/bls-signatures,,https://github.com/filecoin-project/bls-signatures,MIT,0.11.1,,,,,,,13866.0,,,,,,bls-signatures,https://crates.io/crates/bls-signatures,2021-10-15 16:04:52.865,1.0,4917.0,109748.0,,,,,,,,,,,
