,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,monthly_downloads,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,projectrank_placing,labels,trending,new_addition,github_id,maven_id,npm_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,go_id,github_release_downloads,go_url,go_latest_release_published_at,go_dependent_project_count,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,maven_dependent_project_count,conda_id,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads
1160,,eos,eosio.contracts,https://github.com/EOSIO/eosio.contracts,Smart contracts that provide some of the basic functions of the EOSIO blockchain.,others,20,False,1505.0,,304.0,,361.0,77.0,37.0,395.0,69.0,150.0,,43.0,2018-06-19 13:30:49.000,2021-12-25 20:38:05.000,2020-12-16 19:29:28.000,2020-12-16 20:13:06.000,2,,,,EOSIO/eosio.contracts,,,https://github.com/EOSIO/eosio.contracts,MIT,1.9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,,atom,sdk-tutorials,https://github.com/cosmos/sdk-tutorials,Tutorials for building modules for the Cosmos SDK.,others,20,True,632.0,16.0,303.0,,299.0,35.0,9.0,791.0,52.0,138.0,39.0,99.0,2018-10-23 17:56:54.000,2022-01-11 11:06:47.000,2022-01-11 00:12:12.000,2021-07-15 21:31:01.000,2,,,,cosmos/sdk-tutorials,,,https://github.com/cosmos/sdk-tutorials,Apache-2.0,launchpad-backup,34.0,,,,,,,github.com/cosmos/sdk-application-tutorial,,https://pkg.go.dev/github.com/cosmos/sdk-application-tutorial,2021-11-18 13:52:05.000,5.0,,,,,,,,,,,,,,,,
1162,,poly,polymath-core,https://github.com/PolymathNetwork/polymath-core,Core Ethereum Smart Contracts for Polymath - The Securities Token Platform.,others,20,True,2739.0,1.0,297.0,48.0,123.0,75.0,21.0,779.0,45.0,122.0,18.0,36.0,2018-03-06 14:37:11.000,2022-01-03 05:36:33.000,2021-11-04 10:54:47.000,2019-07-29 18:41:22.000,2,,,,PolymathNetwork/polymath-core,,polymath-core,https://github.com/PolymathNetwork/polymath-core,Apache-2.0,3.0.0,13.0,https://www.npmjs.com/package/polymath-core,2019-02-22 20:24:39.827,5.0,48.0,,,,9.0,,,,,,,,,,,,,,,,,,,
1163,,grin,grin-miner,https://github.com/mimblewimble/grin-miner,Standalone miner for grin.,others,20,False,286.0,,292.0,1877.3333333333333,146.0,43.0,10.0,103.0,22.0,133.0,6.0,28.0,2018-04-16 14:14:52.000,2021-01-27 21:37:34.000,2020-09-22 16:18:57.000,2020-07-16 14:09:12.000,2,,,,mimblewimble/grin-miner,,,https://github.com/mimblewimble/grin-miner,Apache-2.0,4.0.0,,,,,,,,,67131.0,,,,,,,,cuckoo_miner,https://crates.io/crates/cuckoo_miner,2019-01-11 18:41:41.812,6.0,13.333333333333334,903.0,,,,,,
1164,,atom,lunie,https://github.com/luniehq/lunie,"Lunie is staking, simplified.",others,20,False,13259.0,,274.0,83.0,80.0,19.0,29.0,3163.0,15.0,2650.0,,40.0,2017-08-08 05:34:48.000,2021-11-04 22:41:59.000,2020-12-09 14:10:18.000,,2,,,,luniehq/lunie,,,https://github.com/luniehq/lunie,Apache-2.0,,,,,,,,,,4105.0,,,,,,,,,,,,,,,,,,,
1165,,deso,deso-protocol/core,https://github.com/deso-protocol/core,DeSo core node.,others,20,True,164.0,36.0,254.0,,69.0,40.0,41.0,124.0,21.0,41.0,11.0,20.0,2021-05-18 15:12:24.000,2022-01-12 08:08:29.000,2022-01-11 08:12:52.000,2021-12-21 18:02:08.000,2,,,,deso-protocol/core,,,https://github.com/deso-protocol/core,MIT,1.2.9,8.0,,,,,,,github.com/bitclout/core,,https://pkg.go.dev/github.com/bitclout/core,2021-12-21 17:59:39.000,3.0,,,,,,,,,,,,,,,,
1166,,eth,pydevp2p,https://github.com/ethereum/pydevp2p,Python Implementation of the Ethereum P2P stack.,others,20,False,516.0,,237.0,313.0,108.0,38.0,32.0,73.0,28.0,8.0,82.0,24.0,2015-04-05 05:27:20.000,2021-10-05 17:12:01.000,2018-02-07 10:33:25.000,2017-10-23 11:43:52.000,2,,,,ethereum/pydevp2p,,,https://github.com/ethereum/pydevp2p,MIT,0.9.3,44.0,,,,,,,,,,,,devp2p,https://pypi.org/project/devp2p,2017-10-23 11:43:52.000,313.0,,,,,,,,,38.0,,,
1167,,lbc,lbry.com,https://github.com/lbryio/lbry.com,"lbry.com, the website for the LBRY protocol.",others,20,True,4768.0,11.0,235.0,,225.0,45.0,,1155.0,13.0,299.0,,176.0,2015-10-08 14:20:20.000,2022-01-05 16:02:15.000,2022-01-05 16:02:14.000,,2,,,,lbryio/lbry.com,,,https://github.com/lbryio/lbry.com,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,,deso,frontend,https://github.com/deso-protocol/frontend,DeSo frontend.,others,20,True,447.0,55.0,232.0,,104.0,27.0,7.0,434.0,28.0,84.0,,37.0,2021-04-30 21:57:38.000,2022-01-11 16:44:39.000,2022-01-05 16:50:42.000,2021-12-21 18:12:37.000,2,,,,deso-protocol/frontend,,,https://github.com/deso-protocol/frontend,MIT,1.2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,,ada,mantis,https://github.com/input-output-hk/mantis,A Scala based client for Ethereum-like Blockchains.,others,20,True,4744.0,7.0,225.0,108.0,70.0,52.0,16.0,1088.0,9.0,35.0,,48.0,2016-12-12 12:51:31.000,2021-12-15 14:56:12.000,2021-12-15 14:56:12.000,2021-09-24 07:40:24.000,2,,,,input-output-hk/mantis,,,https://github.com/input-output-hk/mantis,Apache-2.0,3.3.0,,,,,,,,,5881.0,,,,,,,,,,,,,,,,,,,
1170,,rep,augur-app,https://github.com/AugurProject/augur-app,Augur Desktop Electron Application.,others,20,False,1416.0,,220.0,3672.0,22.0,38.0,57.0,310.0,4.0,182.0,,18.0,2018-05-04 07:27:43.000,2021-10-12 22:08:03.000,2019-11-14 01:57:25.000,2020-04-02 19:12:29.000,2,,,,AugurProject/augur-app,,augur-app,https://github.com/AugurProject/augur-app,MIT,1.16.11,,https://www.npmjs.com/package/augur-app,2018-05-19 01:23:48.927,,8.0,,,,153896.0,,,,,,,,,,,,,,,,,,,
1171,,sushi,sushiswap-interface,https://github.com/sushiswap/sushiswap-interface,An open source interface for the SushiSwap Protocol.,others,20,True,5006.0,855.0,202.0,,375.0,21.0,,397.0,52.0,97.0,,101.0,2021-02-13 17:56:56.000,2022-01-12 11:44:00.000,2022-01-12 11:43:56.000,,2,,,,sushiswap/sushiswap-interface,,,https://github.com/sushiswap/sushiswap-interface,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,,miota,streams,https://github.com/iotaledger/streams,"IOTA Streams, a framework for cryptographic protocols called Applications. Replaces Masked Authenticated Messaging..",others,20,True,830.0,13.0,202.0,306.0,44.0,18.0,5.0,98.0,39.0,58.0,5.0,16.0,2019-10-25 17:55:48.000,2022-01-10 13:02:20.000,2021-12-03 08:49:20.000,2021-10-07 15:26:59.784,2,,,,iotaledger/streams,,@iota/streams-wasm,https://github.com/iotaledger/streams,Apache-2.0,1.2.0,5.0,https://www.npmjs.com/package/@iota/streams-wasm,2021-10-07 15:26:59.784,,306.0,,,,9.0,,,,,,,,,,,,,,,,,,,
1173,,dadi,cdn,https://github.com/dadi/cdn,"CDN is a Just-in-time asset manipulation and delivery application, providing a complete content distribution/delivery..",others,20,False,1534.0,,199.0,189.0,35.0,20.0,80.0,346.0,29.0,149.0,16.0,24.0,2015-09-14 06:40:43.000,2020-11-01 00:47:36.000,2019-10-09 08:32:26.000,2019-09-23 08:59:24.153,2,,,,dadi/cdn,,@dadi/cdn,https://github.com/dadi/cdn,xinetd,4.0.0,14.0,https://www.npmjs.com/package/@dadi/cdn,2019-09-23 08:59:24.153,2.0,189.0,,,,,,,,,,,,,,,,,,,,,,,
1174,,ada,ouroboros-network,https://github.com/input-output-hk/ouroboros-network,"An implementation of the Ouroboros family of consensus algorithms, with its networking support.",others,20,True,6920.0,359.0,199.0,,49.0,51.0,,2198.0,517.0,851.0,,55.0,2018-09-19 16:38:43.000,2022-01-12 14:21:16.000,2022-01-05 20:38:18.000,,2,,,,input-output-hk/ouroboros-network,,,https://github.com/input-output-hk/ouroboros-network,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,,zcl,zclassic,https://github.com/z-classic/zclassic,"Zclassic is financial freedom. ZK-SNARKs, and no founders fee.",others,20,True,11188.0,,197.0,2383.0,93.0,63.0,12.0,76.0,28.0,102.0,,464.0,2016-11-05 03:22:38.000,2021-02-14 21:00:09.000,2021-02-14 21:00:09.000,2018-09-16 17:58:48.000,2,,,,z-classic/zclassic,,,https://github.com/z-classic/zclassic,,1.0.14,,,,,,,,,147796.0,,,,,,,,,,,,,,,,,,,
1176,,xrt,robonomics,https://github.com/airalab/robonomics,Robonomics node implementation.,others,20,True,599.0,15.0,195.0,477.0,45.0,15.0,37.0,117.0,18.0,102.0,,22.0,2018-12-18 09:28:17.000,2022-01-10 23:20:34.000,2022-01-09 09:20:33.000,2022-01-09 10:08:01.000,2,,,,airalab/robonomics,,,https://github.com/airalab/robonomics,Apache-2.0,1.4.0,,,,,,,,,16248.0,,,,,,,,,,,,,,,,,,,
1177,,eth,evmc,https://github.com/ethereum/evmc,EVMC Ethereum Client-VM Connector API.,others,20,True,1609.0,18.0,185.0,22.666666666666668,90.0,27.0,39.0,462.0,42.0,128.0,3.0,12.0,2016-08-21 18:35:02.000,2022-01-08 17:10:53.000,2022-01-08 17:09:40.000,2021-07-28 09:16:29.924,2,,,,ethereum/evmc,,,https://github.com/ethereum/evmc,Apache-2.0,9.0.0,1.0,,,,,,,github.com/ethereum/evmc/v9,17.0,https://pkg.go.dev/github.com/ethereum/evmc/v9,2021-07-16 11:02:48.000,1.0,,,,,evmc-sys,https://crates.io/crates/evmc-sys,2021-07-28 09:16:29.924,1.0,22.666666666666668,974.0,,,,,,
1178,,neo,neo-vm,https://github.com/neo-project/neo-vm,NEO Virtual Machine.,others,20,True,294.0,4.0,173.0,,138.0,47.0,12.0,309.0,11.0,122.0,183.0,18.0,2016-09-22 06:17:18.000,2021-11-19 10:07:10.000,2021-11-10 06:21:08.000,2021-11-10 06:23:02.000,2,,,,neo-project/neo-vm,,,https://github.com/neo-project/neo-vm,MIT,3.1.0,183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,,xmr,monero-site,https://github.com/monero-project/monero-site,,others,20,True,3788.0,65.0,164.0,,299.0,43.0,,1310.0,60.0,533.0,,196.0,2015-01-02 11:44:22.000,2022-01-12 11:37:55.000,2022-01-07 17:18:10.000,,2,,,,monero-project/monero-site,,,https://github.com/monero-project/monero-site,BSD-3-Clause,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,,hbar,hedera-sdk-java,https://github.com/hashgraph/hedera-sdk-java,Hedera Hashgraph SDK for Java.,others,20,True,852.0,47.0,164.0,,85.0,35.0,42.0,474.0,34.0,327.0,,20.0,2018-10-10 16:32:15.000,2022-01-11 01:26:12.000,2022-01-11 01:26:11.000,2021-11-29 22:46:44.000,2,,,,hashgraph/hedera-sdk-java,com.hedera.hashgraph:sdk-jdk7,,https://github.com/hashgraph/hedera-sdk-java,Apache-2.0,2.5.0,,,,,,https://search.maven.org/artifact/com.hedera.hashgraph/sdk-jdk7,2022-01-04 04:02:57.000,,,,,,,,,,,,,,,,,,,,,
1181,,sushi,shoyu,https://github.com/sushiswap/shoyu,Shoyu contracts.,others,20,True,479.0,55.0,161.0,69.0,48.0,9.0,23.0,76.0,4.0,3.0,12.0,3.0,2021-04-11 18:29:50.000,2021-11-06 12:38:17.000,2021-11-06 09:29:39.000,2021-11-04 10:27:14.987,2,,,,sushiswap/shoyu,,@shoyunft/contracts,https://github.com/sushiswap/shoyu,MIT,1.1.2,12.0,https://www.npmjs.com/package/@shoyunft/contracts,2021-11-04 10:27:14.987,,69.0,,,,,,,,,,,,,,,,,,,,,,,
1182,,music,go-musicoin,https://github.com/Musicoin/go-musicoin,Go-version of Musicoin blockchain wallet and consensus.,others,20,False,9422.0,,161.0,224.0,58.0,33.0,20.0,32.0,8.0,66.0,,220.0,2016-10-31 15:04:15.000,2020-11-19 13:49:45.000,2020-11-19 13:49:44.000,2020-03-25 07:44:23.000,2,,,,Musicoin/go-musicoin,,,https://github.com/Musicoin/go-musicoin,LGPL-3.0,3.9.9,,,,,,,,github.com/musicoin/go-musicoin,13891.0,https://pkg.go.dev/github.com/musicoin/go-musicoin,2020-11-19 13:49:44.000,,,,,,,,,,,,,,,,,
1183,,oxen,session-ios,https://github.com/oxen-io/session-ios,A private messenger for iOS.,others,20,True,15500.0,55.0,158.0,16.0,32.0,10.0,77.0,383.0,44.0,119.0,,106.0,2019-03-05 05:10:52.000,2022-01-11 03:54:16.000,2021-12-17 00:16:35.000,2021-12-17 03:51:34.000,2,,,,oxen-io/session-ios,,,https://github.com/oxen-io/session-ios,GPL-3.0,1.11.20,,,,,,,,,368.0,,,,,,,,,,,,,,,,,,,
1184,,stx,stacks-wallet,https://github.com/hirosystems/stacks-wallet,Stacks WalletSend and receive STX tokens on the Stacks Blockchain.,others,20,True,592.0,27.0,150.0,4232.0,48.0,39.0,56.0,259.0,120.0,616.0,,19.0,2018-06-06 17:43:00.000,2022-01-05 12:52:20.000,2022-01-04 08:27:37.000,2021-12-23 14:43:47.000,2,,,,hirosystems/stacks-wallet,,,https://github.com/hirosystems/stacks-wallet,,4.6.1,,,,,,,,,156608.0,,,,,,,,,,,,,,,,,,,
1185,,part,particl-desktop,https://github.com/particl/particl-desktop,"The GUI application for Particl Markeplace and PART coin wallet. A decentralized peer to peer marketplace free,..",others,20,False,3755.0,5.0,146.0,969.0,68.0,37.0,29.0,1153.0,140.0,590.0,,28.0,2017-04-05 12:42:16.000,2022-01-12 13:40:15.000,2021-12-13 13:00:10.000,2022-01-04 13:50:59.000,2,,,,particl/particl-desktop,,,https://github.com/particl/particl-desktop,GPL-2.0,3.1.0,,,,,,,,,48492.0,,,,,,,,,,,,,,,,,,,
1186,,comp,compound-js,https://github.com/compound-finance/compound-js,A JavaScript SDK for Ethereum and the Compound Protocol.,others,20,False,218.0,4.0,142.0,1395.0,49.0,14.0,37.0,21.0,5.0,9.0,117.0,3.0,2020-08-06 22:20:14.000,2021-12-21 21:38:31.000,2021-12-21 21:36:26.000,2021-12-21 21:38:32.000,2,,,,compound-finance/compound-js,,@compound-finance/compound-js,https://github.com/compound-finance/compound-js,BSD-3-Clause,0.4.2,115.0,https://www.npmjs.com/package/@compound-finance/compound-js,2021-12-21 21:36:39.803,2.0,1395.0,,,,,,,,,,,,,,,,,,,,,,,
1187,,algo,go-algorand-sdk,https://github.com/algorand/go-algorand-sdk,Algorand Golang SDK.,others,20,False,365.0,28.0,132.0,,58.0,18.0,22.0,173.0,15.0,94.0,105.0,38.0,2019-02-04 18:11:43.000,2022-01-11 17:06:14.000,2022-01-11 17:06:13.000,2021-10-04 23:37:40.000,2,,,,algorand/go-algorand-sdk,,,https://github.com/algorand/go-algorand-sdk,MIT,1.11.0,92.0,,,,,,,github.com/algorand/go-algorand-sdk,,https://pkg.go.dev/github.com/algorand/go-algorand-sdk,2021-12-30 23:47:53.000,13.0,,,,,,,,,,,,,,,,
1188,,ens,ensjs,https://github.com/ensdomains/ensjs,Javascript bindings for the Ethereum Name Service.,others,20,False,110.0,1.0,128.0,46405.0,54.0,12.0,25.0,33.0,32.0,15.0,3341.0,14.0,2016-08-26 13:54:53.000,2022-01-10 00:15:57.000,2021-10-19 20:09:10.000,2021-01-25 11:31:50.000,2,,,,ensdomains/ensjs,,ethereum-ens,https://github.com/ensdomains/ensjs,BSD-2-Clause,1.0.0,3229.0,https://www.npmjs.com/package/ethereum-ens,2020-01-30 02:02:07.650,112.0,46405.0,,,,,,,,,,,,,,,,,,,,,,,
1189,,eos,universal-authenticator-library,https://github.com/EOSIO/universal-authenticator-library,A library for allowing apps to easily use different auth providers.,others,20,False,115.0,,124.0,5027.0,24.0,43.0,7.0,66.0,3.0,5.0,240.0,18.0,2019-03-11 22:14:22.000,2022-01-11 10:58:44.000,2020-06-26 16:51:45.000,2020-06-26 17:01:14.562,2,,,,EOSIO/universal-authenticator-library,,universal-authenticator-library,https://github.com/EOSIO/universal-authenticator-library,MIT,0.3.0,191.0,https://www.npmjs.com/package/universal-authenticator-library,2020-06-26 17:01:14.562,49.0,5027.0,,,,,,,,,,,,,,,,,,,,,,,
1190,,go,gochain,https://github.com/gochain/gochain,The official GoChain client.,others,20,False,10113.0,,119.0,,33.0,18.0,159.0,338.0,32.0,73.0,12.0,269.0,2017-12-24 01:03:09.000,2022-01-04 18:37:22.000,2021-09-11 13:44:37.000,2021-09-13 16:51:25.000,2,,,,gochain/gochain,,,https://github.com/gochain/gochain,LGPL-3.0,3.4.9,6.0,,,,,,,github.com/gochain-io/gochain/v3,,https://pkg.go.dev/github.com/gochain-io/gochain/v3,2021-09-11 13:44:37.000,6.0,,,,,,,,,,,,,,,,
1191,,poly,Polymesh,https://github.com/PolymathNetwork/Polymesh,Node for Polymesh Blockchain.,others,20,False,1878.0,32.0,116.0,446.0,29.0,31.0,26.0,1147.0,3.0,43.0,,25.0,2019-04-01 14:44:22.000,2022-01-12 14:22:19.000,2022-01-11 16:02:20.000,2021-10-07 21:23:52.000,2,,,,PolymathNetwork/Polymesh,,,https://github.com/PolymathNetwork/Polymesh,GPL-3.0,4.0.0,,,,,,,,,8935.0,,,,,,,,,,,,,,,,,,,
1192,,nebl,neblio,https://github.com/NeblioTeam/neblio,Neblio Daemon & Wallet.,others,20,False,2588.0,7.0,116.0,1717.0,40.0,28.0,22.0,243.0,26.0,142.0,,14.0,2017-07-25 23:06:34.000,2022-01-12 14:22:34.000,2021-12-01 23:20:57.000,2021-11-22 14:33:38.000,2,,,,neblioteam/neblio,,,https://github.com/NeblioTeam/neblio,MIT,3.4.0,,,,,,,,,92718.0,,,,,,,,,,,,,,,,,,,
1193,,dcr,dcrdata,https://github.com/decred/dcrdata,"Decred block explorer, with packages and apps for data collection and storage. Written in Go.",others,20,False,1411.0,9.0,114.0,,134.0,26.0,33.0,1293.0,129.0,472.0,36.0,39.0,2017-02-22 16:24:53.000,2022-01-12 02:46:45.000,2021-12-16 15:23:10.000,2021-09-03 21:46:06.000,2,,,,decred/dcrdata,,,https://github.com/decred/dcrdata,ISC,release-v6.0,,,,,,,,github.com/decred/dcrdata/txhelpers,,https://pkg.go.dev/github.com/decred/dcrdata/txhelpers,2019-10-30 12:00:00.000,36.0,,,,,,,,,,,,,,,,
1194,,cro,cronos,https://github.com/crypto-org-chain/cronos,"Cronos is the Crypto.org EVM Chain aims to massively scale the DeFi ecosystem. It is powered by Ethermint, a scalable..",others,20,False,151.0,45.0,113.0,1150.0,82.0,16.0,13.0,148.0,40.0,109.0,8.0,15.0,2021-07-22 10:48:01.000,2022-01-12 12:20:44.000,2022-01-11 01:48:42.000,2021-12-23 01:40:55.000,2,,,,crypto-org-chain/cronos,,,https://github.com/crypto-org-chain/cronos,Apache-2.0,v0.6.6,8.0,,,,,,,github.com/hazlorlabs/chain,5752.0,https://pkg.go.dev/github.com/hazlorlabs/chain,2021-12-23 01:40:55.000,,,,,,,,,,,,,,,,,
1195,,umee,umee,https://github.com/umee-network/umee,"A Golang implementation of the Umee network, a decentralized universal capital facility in the Cosmos ecosystem.",others,20,False,309.0,179.0,110.0,140.0,45.0,21.0,11.0,298.0,15.0,75.0,3.0,8.0,2021-03-04 03:37:20.000,2022-01-12 14:53:24.000,2022-01-11 18:57:24.000,2021-10-19 13:12:51.000,2,,,,umee-network/umee,,,https://github.com/umee-network/umee,Apache-2.0,0.3.0,2.0,,,,,,,github.com/umee-network/umee,704.0,https://pkg.go.dev/github.com/umee-network/umee,2021-12-27 21:20:46.000,1.0,,,,,,,,,,,,,,,,
1196,,lqty,dev,https://github.com/liquity/dev,"Liquity monorepo containing the contracts, SDK and Dev UI frontend.",others,20,False,2830.0,8.0,109.0,2840.0,113.0,11.0,16.0,516.0,36.0,212.0,10.0,14.0,2019-12-02 07:46:16.000,2022-01-12 07:20:57.000,2022-01-04 05:20:18.000,2022-01-04 06:09:12.000,2,,,,liquity/dev,,@liquity/lib-ethers,https://github.com/liquity/dev,GPL-3.0,@liquity/lib-react-v1.0.0,10.0,https://www.npmjs.com/package/@liquity/lib-ethers,2021-09-13 05:31:58.091,,2840.0,,,,,,,,,,,,,,,,,,,,,,,
1197,,dcr,politeia,https://github.com/decred/politeia,,others,20,False,930.0,41.0,106.0,,82.0,18.0,19.0,1063.0,41.0,527.0,47.0,36.0,2017-08-24 20:07:43.000,2022-01-12 10:47:24.000,2022-01-10 17:41:55.000,2021-12-20 18:14:15.000,2,,,,decred/politeia,,,https://github.com/decred/politeia,ISC,1.3.1,36.0,,,,,,,github.com/decred/politeia,,https://pkg.go.dev/github.com/decred/politeia,2021-12-20 18:26:49.000,11.0,,,,,,,,,,,,,,,,
1198,,atom,liquidity,https://github.com/tendermint/liquidity,Cosmos SDK Liquidity module.,others,20,False,572.0,6.0,105.0,4.0,39.0,24.0,141.0,221.0,32.0,210.0,43.0,17.0,2020-09-29 16:14:23.000,2021-11-11 14:12:20.000,2021-11-11 12:59:57.000,2021-11-11 14:12:20.000,2,,,,tendermint/liquidity,,,https://github.com/tendermint/liquidity,Apache-2.0,1.4.2,32.0,,,,,,,github.com/tendermint/liquidity,47.0,https://pkg.go.dev/github.com/tendermint/liquidity,2021-11-11 13:42:50.000,11.0,,,,,,,,,,,,,,,,
1199,,ens,ens-contracts,https://github.com/ensdomains/ens-contracts,ENS contracts.,others,20,False,284.0,9.0,102.0,4669.0,52.0,6.0,8.0,27.0,13.0,,94.0,6.0,2021-05-13 11:25:41.000,2022-01-12 04:48:35.000,2021-12-21 02:12:25.000,2021-12-21 02:12:59.739,2,,,,ensdomains/ens-contracts,,@ensdomains/ens-contracts,https://github.com/ensdomains/ens-contracts,MIT,0.0.8,94.0,https://www.npmjs.com/package/@ensdomains/ens-contracts,2021-12-21 02:12:59.739,,4669.0,,,,,,,,,,,,,,,,,,,,,,,
1200,,ela,Elastos.ELA,https://github.com/elastos/Elastos.ELA,Crypto Token.,others,20,False,2722.0,9.0,99.0,33.0,55.0,41.0,38.0,1767.0,8.0,93.0,14.0,28.0,2017-12-28 15:47:23.000,2022-01-12 03:03:26.000,2021-10-26 02:50:46.000,2021-10-27 02:27:00.814,2,,,,elastos/Elastos.ELA,,,https://github.com/elastos/Elastos.ELA,MIT,v0.8.2,10.0,,,,,,,github.com/elastos/Elastos.ELA,1595.0,https://pkg.go.dev/github.com/elastos/Elastos.ELA,2021-12-31 09:52:02.092,4.0,,,,,,,,,,,,,,,,
1201,,zen,zencash-swing-wallet-ui,https://github.com/HorizenOfficial/zencash-swing-wallet-ui,ZENCash Desktop GUI Wallet.,others,20,False,418.0,17.0,98.0,1605.0,110.0,31.0,26.0,55.0,1.0,120.0,,17.0,2017-07-19 22:59:19.000,2021-12-05 17:02:03.000,2021-12-05 17:01:56.000,2021-12-05 17:15:35.000,2,,,,HorizenOfficial/zencash-swing-wallet-ui,,,https://github.com/HorizenOfficial/zencash-swing-wallet-ui,MIT,1.0.5,,,,,,,,,78679.0,,,,,,,,,,,,,,,,,,,
1202,,myst,mysterium-vpn-mobile,https://github.com/mysteriumnetwork/mysterium-vpn-mobile,Mobile client for Mysterium Network.,others,20,False,1582.0,106.0,98.0,507.0,30.0,24.0,88.0,432.0,23.0,33.0,,20.0,2018-07-12 08:58:36.000,2021-12-31 10:40:17.000,2021-12-31 10:25:49.000,2021-12-31 10:40:17.000,2,,,,mysteriumnetwork/mysterium-vpn-mobile,,,https://github.com/mysteriumnetwork/mysterium-vpn-mobile,GPL-3.0,2.0.5,,,,,,,,,15236.0,,,,,,,,,,,,,,,,,,,
1203,,maid,self_encryption,https://github.com/maidsafe/self_encryption,file self encryptor.,others,20,False,877.0,2.0,95.0,4201.333333333333,57.0,24.0,65.0,314.0,2.0,29.0,39.0,50.0,2015-02-24 17:42:05.000,2022-01-01 23:33:54.000,2021-12-14 09:10:34.000,2021-12-14 09:17:33.282,2,,,,maidsafe/self_encryption,,,https://github.com/maidsafe/self_encryption,GPL-3.0,0.27.1,,,,,,,,,,,,,,,,,self_encryption,https://crates.io/crates/self_encryption,2021-12-14 09:17:33.282,39.0,4201.333333333333,100237.0,,,,,,
1204,,bal,balancer-v2-monorepo,https://github.com/balancer-labs/balancer-v2-monorepo,Balancer V2 Monorepo.,others,20,False,915.0,91.0,93.0,15.0,85.0,34.0,2.0,841.0,59.0,194.0,23.0,12.0,2020-08-19 15:44:50.000,2022-01-12 00:04:33.000,2022-01-11 15:08:28.000,2021-09-14 17:44:10.320,2,,,,balancer-labs/balancer-v2-monorepo,,@balancer-labs/v2-standalone-utils,https://github.com/balancer-labs/balancer-v2-monorepo,GPL-3.0,2.0.0,23.0,https://www.npmjs.com/package/@balancer-labs/v2-standalone-utils,2021-09-14 17:44:10.320,,15.0,,,,,,,,,,,,,,,,,,,,,,,
1205,,apl,Apollo,https://github.com/ApolloFoundation/Apollo,Apollo Source Code.,others,20,False,8454.0,168.0,93.0,1427.0,36.0,39.0,54.0,1201.0,2.0,2.0,,47.0,2018-02-22 03:39:12.000,2021-12-29 15:53:36.000,2021-12-22 13:32:32.000,2021-12-23 18:13:06.000,2,,,,ApolloFoundation/Apollo,,,https://github.com/ApolloFoundation/Apollo,,1.50.32,,,,,,,,,59946.0,,,,,,,,,,,,,,,,,,,
1206,,eth,openzeppelin-test-environment,https://github.com/OpenZeppelin/openzeppelin-test-environment,[Not actively maintained] One-line setup for blazing-fast smart contracts tests.,others,20,False,206.0,,83.0,5319.0,27.0,18.0,13.0,125.0,30.0,17.0,1566.0,11.0,2019-10-28 18:59:55.000,2021-08-20 22:13:02.000,2021-08-20 22:13:01.000,2020-12-22 23:50:56.199,2,,,,OpenZeppelin/openzeppelin-test-environment,,@openzeppelin/test-environment,https://github.com/OpenZeppelin/openzeppelin-test-environment,MIT,0.1.9,1506.0,https://www.npmjs.com/package/@openzeppelin/test-environment,2020-12-22 23:50:56.199,60.0,5319.0,,,,,,,,,,,,,,,,,,,,,,,
1207,,ocean,ocean.py,https://github.com/oceanprotocol/ocean.py,"Ocean Protocols Python library to privately & securely publish, exchange, and consume data.",others,20,False,778.0,12.0,82.0,110.0,40.0,12.0,54.0,348.0,26.0,270.0,14.0,19.0,2020-05-23 06:12:04.000,2022-01-12 14:13:18.000,2022-01-11 13:57:44.000,2021-11-10 07:35:14.000,2,,,,oceanprotocol/ocean.py,,,https://github.com/oceanprotocol/ocean.py,Apache-2.0,0.8.5,12.0,,,,,,,,,,,,ocean-lib,https://pypi.org/project/ocean-lib,2021-11-10 07:35:14.000,110.0,,,,,,,,,2.0,,,
