,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,fork_count,watchers_count,release_count,pr_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,open_issue_count,monthly_downloads,projectrank_placing,new_addition,trending,labels,github_id,npm_id,maven_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,go_id,github_release_downloads,go_url,go_latest_release_published_at,go_dependent_project_count,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,maven_dependent_project_count,conda_id,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads
1566,,xcp,counterwallet,https://github.com/CounterpartyXCP/counterwallet,Counterparty web wallet.,others,17,False,1385.0,,136.0,155.0,41.0,6.0,265.0,449.0,,39.0,2014-01-18 14:28:21.000,2021-12-02 03:59:08.000,2019-10-24 02:25:13.000,2016-06-27 00:28:01.000,200.0,,2,,,,CounterpartyXCP/counterwallet,,,https://github.com/CounterpartyXCP/counterwallet,,1.8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567,,sero,go-sero,https://github.com/sero-cash/go-sero,The Total Solution for Blockchain with Privacy Protecting.,others,17,True,1004.0,15.0,135.0,41.0,15.0,71.0,22.0,3.0,8.0,18.0,2018-09-30 18:08:21.000,2021-12-15 03:55:09.000,2021-11-25 12:00:29.000,2021-12-15 03:55:09.000,34.0,382.0,2,,,,sero-cash/go-sero,,,https://github.com/sero-cash/go-sero,GPL-3.0,1.1.2,8.0,,,,,,,github.com/sero-cash/go-sero,14543.0,https://pkg.go.dev/github.com/sero-cash/go-sero,2021-11-25 12:00:29.000,,,,,,,,,,,,,,,,,
1568,,xht,hollaex-kit,https://github.com/bitholla/hollaex-kit,Exchange Starter Kit to run your own Digital Asset Trading Exchange Platform.,others,17,True,6282.0,385.0,135.0,109.0,12.0,67.0,1127.0,11.0,,24.0,2019-09-07 08:02:34.000,2022-01-11 12:24:38.000,2021-12-29 02:31:20.000,2021-12-29 02:53:21.000,16.0,,2,True,,,bitholla/hollaex-kit,,,https://github.com/bitholla/hollaex-kit,,2.2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569,,matic,pos-portal,https://github.com/maticnetwork/pos-portal,Smart contracts that powers the PoS (proof-of-stake) based bridge mechanism for Matic Network.,others,17,True,633.0,,131.0,109.0,30.0,8.0,88.0,6.0,12.0,13.0,2020-04-13 08:09:31.000,2022-01-04 10:32:24.000,2021-09-20 13:08:52.000,2021-09-20 13:55:00.000,8.0,69.0,2,,,,maticnetwork/pos-portal,@maticnetwork/pos-portal,,https://github.com/maticnetwork/pos-portal,GPL-3.0,1.5.4,12.0,https://www.npmjs.com/package/@maticnetwork/pos-portal,2021-04-26 04:47:14.408,,69.0,,,,,,,,,,,,,,,,,,,,,,,
1570,,bzz,bee-dashboard,https://github.com/ethersphere/bee-dashboard,An app which helps users to setup their Bee node and do actions like cash out cheques.,others,17,True,132.0,28.0,131.0,41.0,13.0,15.0,147.0,96.0,1.0,12.0,2021-02-22 20:30:40.000,2022-01-09 13:36:28.000,2021-12-21 10:19:38.000,2021-12-21 10:24:00.365,41.0,273.0,2,,,,ethersphere/bee-dashboard,@ethersphere/bee-dashboard,,https://github.com/ethersphere/bee-dashboard,BSD-3-Clause,0.12.0,1.0,https://www.npmjs.com/package/@ethersphere/bee-dashboard,2021-12-21 10:24:00.365,,273.0,,,,,,,,,,,,,,,,,,,,,,,
1571,,lrc,loopring-web-v2,https://github.com/Loopring/loopring-web-v2,"Web application version 2, update new UI design.",others,17,True,5324.0,952.0,130.0,23.0,25.0,,272.0,78.0,,14.0,2021-07-15 02:25:33.000,2022-01-11 12:23:41.000,2022-01-10 07:24:32.000,,15.0,,2,,,,Loopring/loopring-web-v2,,,https://github.com/Loopring/loopring-web-v2,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572,,snt,status.im,https://github.com/status-im/status.im,Build a Better Web with Status.,others,17,True,1600.0,23.0,130.0,72.0,42.0,,501.0,154.0,,99.0,2017-04-29 21:42:05.000,2022-01-11 11:01:09.000,2022-01-11 11:00:43.000,,30.0,,2,,,,status-im/status.im,,,https://github.com/status-im/status.im,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573,,xrd,radixdlt-scrypto,https://github.com/radixdlt/radixdlt-scrypto,Asset-oriented Programming for DeFi.,others,17,True,743.0,337.0,128.0,35.0,26.0,2.0,53.0,28.0,,13.0,2021-07-19 16:54:24.000,2022-01-07 12:10:42.000,2021-12-16 16:41:13.000,2021-12-15 14:49:13.000,27.0,,2,,,,radixdlt/radixdlt-scrypto,,,https://github.com/radixdlt/radixdlt-scrypto,,0.2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1574,,storj,libstorj,https://github.com/storj/libstorj,Deprecated. Asynchronous multi-platform C library and CLI for encrypted file transfer on the Storj network.,others,17,False,1192.0,,123.0,43.0,28.0,19.0,262.0,198.0,,17.0,2016-11-07 15:52:36.000,2020-12-28 21:10:21.000,2020-12-28 21:09:42.000,2018-05-10 20:32:00.000,,163.0,2,,,,storj/libstorj,,,https://github.com/storj/libstorj,LGPL-2.1,1.0.3,,,,,,,,,9489.0,,,,,,,,,,,,,,,,,,,
1575,,grin,GrinPlusPlus,https://github.com/GrinPlusPlus/GrinPlusPlus,"A C++ Grin Node & Wallet For Windows, Mac OS X, & Linux.",others,17,True,581.0,1.0,119.0,38.0,19.0,74.0,19.0,125.0,,7.0,2018-12-16 23:53:01.000,2022-01-05 11:31:45.000,2021-11-22 15:27:22.000,2021-08-19 15:02:35.000,43.0,7236.0,2,,,,GrinPlusPlus/GrinPlusPlus,,,https://github.com/GrinPlusPlus/GrinPlusPlus,MIT,1.2.6,,,,,,,,,253260.0,,,,,,,,,,,,,,,,,,,
1576,,webd,Node-WebDollar,https://github.com/WebDollar/Node-WebDollar,WebDollar Protocol - Currency of the Internet.,others,17,True,5491.0,21.0,119.0,60.0,40.0,6.0,317.0,33.0,,37.0,2017-10-16 18:33:50.000,2021-12-18 17:55:42.000,2021-12-18 17:55:39.000,2020-07-24 14:20:17.000,6.0,4.0,2,True,,,webdollar/node-webdollar,@webdollar/node-webdollar,,https://github.com/WebDollar/Node-WebDollar,MIT,1.3.02,,https://www.npmjs.com/package/@webdollar/node-webdollar,2018-01-15 18:42:46.765,,4.0,,,,,,,,,,,,,,,,,,,,,,,
1577,,xnn,vmware-go-kcl,https://github.com/vmware/vmware-go-kcl,KCL Implementation in Go lang by VMware.,others,17,True,78.0,3.0,118.0,56.0,7.0,16.0,58.0,42.0,113.0,15.0,2018-09-06 19:28:53.000,2022-01-07 02:36:41.000,2022-01-07 02:36:41.000,2021-10-25 17:44:13.000,2.0,,2,True,,,vmware/vmware-go-kcl,,,https://github.com/vmware/vmware-go-kcl,MIT,1.5.0,74.0,,,,,,,github.com/vmware/vmware-go-kcl,,https://pkg.go.dev/github.com/vmware/vmware-go-kcl,2022-01-07 02:36:41.000,39.0,,,,,,,,,,,,,,,,
1578,,music,Musicoin/desktop,https://github.com/Musicoin/desktop,The official Musicoin Desktop Wallet Application.,others,17,False,403.0,,114.0,66.0,29.0,19.0,123.0,166.0,,17.0,2016-11-09 07:06:26.000,2020-12-11 07:34:31.000,2019-11-03 12:06:55.000,2019-05-18 08:40:39.000,20.0,1386.0,2,,,,Musicoin/desktop,,,https://github.com/Musicoin/desktop,MIT,1.7,,,,,,,,,85939.0,,,,,,,,,,,,,,,,,,,
1579,,near,near-wallet,https://github.com/near/near-wallet,Web wallet for NEAR Protocol which stores keys in browsers localStorage.,others,17,True,6848.0,552.0,111.0,81.0,35.0,1.0,1606.0,501.0,,52.0,2019-01-18 23:08:16.000,2022-01-11 16:16:45.000,2022-01-11 14:19:50.000,,224.0,,2,,,,near/near-wallet,,,https://github.com/near/near-wallet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580,,omg,plasma-contracts,https://github.com/omgnetwork/plasma-contracts,Root chain contracts for Plasma.,others,17,True,1423.0,,107.0,56.0,22.0,6.0,464.0,248.0,,35.0,2018-06-25 06:01:24.000,2021-09-02 15:15:01.000,2021-03-19 12:55:32.000,2020-03-10 09:20:59.000,68.0,,2,,,,omgnetwork/plasma-contracts,,,https://github.com/omgnetwork/plasma-contracts,Apache-2.0,1.0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581,,btcz,bitcoinz,https://github.com/btcz/bitcoinz,BitcoinZ.,others,17,True,12172.0,,103.0,60.0,41.0,16.0,29.0,32.0,,479.0,2017-09-09 20:30:24.000,2021-08-25 02:34:53.000,2021-08-25 02:34:49.000,2021-01-12 19:51:36.000,6.0,85.0,2,,,,btcz/bitcoinz,,,https://github.com/btcz/bitcoinz,,2.0.7,,,,,,,,,4427.0,,,,,,,,,,,,,,,,,,,
1582,,gno,conditional-tokens-contracts,https://github.com/gnosis/conditional-tokens-contracts,Smart contracts for conditional tokens.,others,17,False,700.0,,101.0,34.0,11.0,10.0,77.0,33.0,58.0,13.0,2018-11-21 20:04:08.000,2021-09-02 15:29:00.000,2020-09-17 16:02:43.000,2020-09-17 16:02:24.616,17.0,471.0,2,,,,gnosis/conditional-tokens-contracts,@gnosis.pm/conditional-tokens-contracts,,https://github.com/gnosis/conditional-tokens-contracts,LGPL-3.0,1.0.3,51.0,https://www.npmjs.com/package/@gnosis.pm/conditional-tokens-contracts,2020-09-17 16:02:24.616,7.0,471.0,,,,,,,,,,,,,,,,,,,,,,,
1583,,d,denarius,https://github.com/metaspartan/denarius,"Denarius [$D] is a PoW/PoS Hybrid Cryptocurrency with Tribus a new PoW Hashing Algo built specifically for D, one of a..",others,17,True,1181.0,3.0,101.0,72.0,20.0,32.0,245.0,55.0,,21.0,2017-06-13 00:20:10.000,2021-12-16 02:18:08.000,2021-12-16 02:18:08.000,2021-06-10 21:01:45.000,2.0,150.0,2,,,,metaspartan/denarius,,,https://github.com/metaspartan/denarius,MIT,3.3.9.13,,,,,,,,,8282.0,,,,,,,,,,,,,,,,,,,
1584,,xvg,vergecurrency.com,https://github.com/vergecurrency/vergecurrency.com,https://VergeCurrency.com - Official Site of Verge Currency ($XVG).,others,17,True,1800.0,15.0,100.0,164.0,38.0,,731.0,74.0,,63.0,2017-06-11 22:50:21.000,2022-01-10 19:27:31.000,2022-01-09 22:27:41.000,,2.0,,2,,,,vergecurrency/vergecurrency.com,,,https://github.com/vergecurrency/vergecurrency.com,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1585,,ldo,lido-dao,https://github.com/lidofinance/lido-dao,Lido DAO smart contracts.,others,17,False,1243.0,36.0,98.0,49.0,27.0,6.0,218.0,146.0,,25.0,2020-07-16 13:19:00.000,2022-01-11 10:58:09.000,2021-10-27 21:11:51.000,2020-12-17 20:40:38.000,13.0,,2,,,,lidofinance/lido-dao,,,https://github.com/lidofinance/lido-dao,GPL-3.0,1.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586,,mana,builder,https://github.com/decentraland/builder,Build scenes for Decentraland.,others,17,False,995.0,48.0,95.0,33.0,26.0,81.0,817.0,821.0,,24.0,2018-12-21 17:38:38.000,2022-01-10 23:27:04.000,2022-01-06 18:18:31.000,2021-01-15 20:02:39.000,74.0,,2,,,,decentraland/builder,,,https://github.com/decentraland/builder,,2.17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587,,waxp,wax-blockchain,https://github.com/worldwide-asset-exchange/wax-blockchain,Worldwide Asset eXchange (WAX/wax.io) is an eos compatible blockchain and protocol token designed to make e-commerce..,others,17,False,15923.0,,92.0,35.0,15.0,12.0,44.0,13.0,,270.0,2019-06-12 19:17:57.000,2021-12-23 11:25:40.000,2021-06-16 02:06:31.000,2021-11-23 00:52:06.000,8.0,,2,,,,worldwide-asset-exchange/wax-blockchain,,,https://github.com/worldwide-asset-exchange/wax-blockchain,MIT,2.0.12wax02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588,,sbr,vipers,https://github.com/saber-hq/vipers,Assorted checks and validations for writing safer Solana programs.,others,17,False,74.0,38.0,89.0,6.0,3.0,16.0,25.0,,27.0,6.0,2021-08-15 21:22:33.000,2022-01-09 22:56:15.124,2022-01-09 22:53:09.000,2022-01-09 22:56:15.124,3.0,4455.333333333333,2,,,,saber-hq/vipers,,,https://github.com/saber-hq/vipers,Apache-2.0,1.5.7,,,,,,,,,,,,,,,,,vipers,https://crates.io/crates/vipers,2022-01-09 22:56:15.124,27.0,4455.333333333333,14473.0,,,,,,
1589,,pokt,pocket-core,https://github.com/pokt-network/pocket-core,Official implementation of the Pocket Network Protocol.,others,17,False,1540.0,36.0,88.0,36.0,20.0,56.0,511.0,827.0,9.0,19.0,2018-10-17 18:08:55.000,2022-01-11 14:41:33.000,2022-01-10 15:27:17.000,,42.0,,2,,,,pokt-network/pocket-core,,,https://github.com/pokt-network/pocket-core,MIT,,8.0,,,,,,,github.com/pokt-network/pocket-core,,https://pkg.go.dev/github.com/pokt-network/pocket-core,2021-04-22 18:16:29.000,1.0,,,,,,,,,,,,,,,,
1590,,nuls,nuls-v2,https://github.com/nuls-io/nuls-v2,Official Java implementation of the NULS protocol.,others,17,False,8538.0,2.0,88.0,50.0,20.0,27.0,601.0,37.0,2.0,33.0,2018-10-15 09:39:42.000,2022-01-10 09:29:26.000,2021-12-27 07:42:34.000,2022-01-07 09:14:18.000,12.0,,2,,,,nuls-io/nuls-v2,,io.nuls.v2:nuls-core,https://github.com/nuls-io/nuls-v2,MIT,2.10.2,,,,,,https://search.maven.org/artifact/io.nuls.v2/nuls-core,2019-09-11 00:00:00.000,,,,,,,,,,,,,,,,2.0,,,,,
1591,,dcr,decred-release,https://github.com/decred/decred-release,Decred binary releases.,others,17,False,183.0,2.0,86.0,43.0,35.0,69.0,169.0,48.0,1.0,11.0,2016-02-24 19:16:06.000,2022-01-05 17:57:40.000,2022-01-05 17:57:12.000,2021-05-12 20:21:36.000,5.0,1285.0,2,,,,decred/decred-release,,,https://github.com/decred/decred-release,ISC,1.6.3,1.0,,,,,,,github.com/decred/decred-release,91268.0,https://pkg.go.dev/github.com/decred/decred-release,2022-01-03 20:21:59.000,,,,,,,,,,,,,,,,,
1592,,sol,stake-o-matic,https://github.com/solana-labs/stake-o-matic,Solana Foundation stake bot used on the Solana Testnet and Mainnet-Beta.,others,17,False,435.0,37.0,81.0,42.0,24.0,13.0,213.0,6.0,1.0,18.0,2021-03-24 16:13:14.000,2022-01-10 17:02:39.000,2022-01-10 16:46:10.000,2021-09-16 02:54:29.000,14.0,443.3333333333333,2,,,,solana-labs/stake-o-matic,,,https://github.com/solana-labs/stake-o-matic,Apache-2.0,12,,,,,,,,,505.0,,,,,,,,solana-foundation-delegation-program-registry,https://crates.io/crates/solana-foundation-delegation-program-registry,2021-07-21 18:14:12.985,1.0,393.3333333333333,3742.0,,,,,,
1593,,ark,mobile-wallet,https://github.com/ArkEcosystem/mobile-wallet,Multi Platform ARK Mobile Wallet.,others,17,False,1166.0,,80.0,87.0,19.0,18.0,493.0,206.0,,47.0,2017-12-27 16:58:27.000,2021-10-21 21:27:41.000,2021-09-22 09:21:12.000,2021-09-22 11:05:02.000,17.0,6.0,2,,,,ArkEcosystem/mobile-wallet,,,https://github.com/ArkEcosystem/mobile-wallet,MIT,1.9.2,,,,,,,,,297.0,,,,,,,,,,,,,,,,,,,
1594,,flux,flux,https://github.com/RunOnFlux/flux,"Flux, Your Gateway to a Decentralized World.",others,17,False,1998.0,373.0,76.0,36.0,11.0,77.0,426.0,5.0,,26.0,2019-08-01 05:02:39.000,2022-01-11 13:15:40.000,2022-01-11 03:51:44.000,2022-01-11 04:18:35.000,4.0,,2,,,,RunOnFlux/flux,,,https://github.com/RunOnFlux/flux,,3.4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1595,,jbx,juice-interface,https://github.com/jbx-protocol/juice-interface,An app for using the JBX protocol.,others,17,False,1684.0,369.0,74.0,39.0,7.0,,175.0,121.0,,22.0,2021-01-26 02:37:46.000,2022-01-11 11:11:33.000,2022-01-10 23:49:57.000,,47.0,,2,True,,,jbx-protocol/juice-interface,,,https://github.com/jbx-protocol/juice-interface,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596,,mana,decentraland/explorer,https://github.com/decentraland/explorer,Explore Decentraland from a web browser.,others,17,False,2511.0,,73.0,40.0,25.0,18.0,1717.0,559.0,,47.0,2019-11-11 14:04:48.000,2021-08-15 18:46:43.000,2021-08-10 21:44:22.000,2021-05-26 22:13:34.000,78.0,,2,,,,decentraland/explorer,,,https://github.com/decentraland/explorer,Apache-2.0,6.6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597,,matic,heimdall,https://github.com/maticnetwork/heimdall,Validator node for Matic PoS layer.,others,17,False,1993.0,12.0,72.0,48.0,24.0,29.0,527.0,146.0,2.0,17.0,2018-11-01 10:17:22.000,2022-01-11 08:57:35.000,2022-01-11 08:57:31.000,2021-11-09 09:30:17.000,97.0,,2,,,,maticnetwork/heimdall,,,https://github.com/maticnetwork/heimdall,GPL-3.0,0.2.4,2.0,,,,,,,github.com/maticnetwork/heimdall,,https://pkg.go.dev/github.com/maticnetwork/heimdall,2021-04-30 11:58:48.000,,,,,,,,,,,,,,,,,
1598,,icp,agent-rs,https://github.com/dfinity/agent-rs,"A collection of libraries and tools for building software around the Internet Computer, in Rust.",others,17,False,201.0,19.0,72.0,30.0,16.0,20.0,244.0,25.0,,23.0,2020-07-23 19:53:20.000,2022-01-10 22:03:22.000,2022-01-10 21:55:12.000,2022-01-10 22:03:23.000,34.0,71.0,2,,,,dfinity/agent-rs,,,https://github.com/dfinity/agent-rs,Apache-2.0,22eee79,,,,,,,,,499.0,,,,,,,,,,,,,,,,,,,
1599,,xcash,xcash-core,https://github.com/X-CASH-official/xcash-core,"First Cryptonote coin with public & private transactions, custom DPOS consensus.",others,17,False,6743.0,8.0,71.0,20.0,23.0,16.0,12.0,10.0,,223.0,2018-07-20 23:14:51.000,2022-01-04 23:24:05.000,2021-12-09 18:12:21.000,2021-03-26 13:41:46.000,3.0,1623.0,2,,,,X-CASH-official/xcash-core,,,https://github.com/X-CASH-official/xcash-core,,2.0.1,,,,,,,,,68171.0,,,,,,,,,,,,,,,,,,,
1600,,nmr,numerai-cli,https://github.com/numerai/numerai-cli,Fully automated submission workflow in the cloud for $1/mo.,others,17,False,178.0,18.0,68.0,23.0,17.0,91.0,30.0,13.0,2.0,12.0,2019-05-22 00:00:47.000,2021-12-19 19:28:05.000,2021-12-05 17:54:54.000,2021-12-05 17:54:26.000,1.0,276.0,2,,,,numerai/numerai-cli,,,https://github.com/numerai/numerai-cli,MIT,0.3.3,2.0,,,,,,,,,,,,numerai-cli,https://pypi.org/project/numerai-cli,2021-12-05 17:54:26.000,276.0,,,,,,,,,,,,
1601,,avax,avash,https://github.com/ava-labs/avash,Avash - The Avalanche Shell Client.,others,17,False,524.0,11.0,66.0,34.0,30.0,35.0,174.0,19.0,,24.0,2019-12-31 00:09:18.000,2021-12-01 16:48:58.000,2021-12-01 16:46:40.000,2021-12-01 16:47:10.000,11.0,,2,,,,ava-labs/avash,,,https://github.com/ava-labs/avash,BSD-3-Clause,1.2.3,,,,,,,,github.com/ava-labs/avash,,https://pkg.go.dev/github.com/ava-labs/avash,2021-11-23 18:58:23.000,,,,,,,,,,,,,,,,,
1602,,zano,zano,https://github.com/hyle-team/zano,Secure. Scalable. Easy to Use.,others,17,False,2344.0,77.0,65.0,41.0,23.0,41.0,128.0,167.0,,19.0,2018-12-27 15:45:04.000,2022-01-08 23:07:32.000,2021-12-03 20:31:50.000,2021-12-03 20:51:49.000,31.0,7.0,2,,,,hyle-team/zano,,,https://github.com/hyle-team/zano,,1.4.0.138,,,,,,,,,281.0,,,,,,,,,,,,,,,,,,,
1603,,gno,mock-contract,https://github.com/gnosis/mock-contract,Simple Solidity contract to mock dependent contracts in truffle tests.,others,17,False,50.0,,63.0,13.0,6.0,13.0,16.0,7.0,287.0,7.0,2018-08-15 15:33:16.000,2020-10-05 13:44:44.000,2020-10-05 13:44:42.000,2020-08-04 11:06:04.250,4.0,1825.0,2,,,,gnosis/mock-contract,@gnosis.pm/mock-contract,,https://github.com/gnosis/mock-contract,ISC,4.0.0,248.0,https://www.npmjs.com/package/@gnosis.pm/mock-contract,2020-08-04 11:06:04.250,39.0,1825.0,,,,,,,,,,,,,,,,,,,,,,,
1604,,dadi,publish,https://github.com/dadi/publish,Publish provides beautiful editorial interfaces for the management of content within API.,others,17,False,2728.0,,63.0,12.0,15.0,40.0,465.0,349.0,7.0,14.0,2017-02-04 08:46:07.000,2021-09-21 00:26:44.000,2021-04-21 13:46:05.000,2021-04-21 13:44:05.428,56.0,228.0,2,True,,,dadi/publish,@dadi/publish,,https://github.com/dadi/publish,ISC,3.0.3,7.0,https://www.npmjs.com/package/@dadi/publish,2021-04-21 13:44:05.428,,228.0,,,,,,,,,,,,,,,,,,,,,,,
1605,,xlm,js-stellar-wallets,https://github.com/stellar/js-stellar-wallets,A library to make it easier to write wallets that interact with Stellar.,others,17,False,250.0,2.0,59.0,32.0,11.0,92.0,229.0,31.0,18.0,15.0,2019-03-06 16:33:46.000,2021-12-17 08:50:14.000,2021-10-22 21:44:03.000,2020-11-24 21:03:46.000,67.0,307.0,2,,,,stellar/js-stellar-wallets,@stellar/wallet-sdk,,https://github.com/stellar/js-stellar-wallets,Apache-2.0,0.3.0-rc.4,14.0,https://www.npmjs.com/package/@stellar/wallet-sdk,2021-10-22 21:48:44.071,4.0,307.0,,,,,,,,,,,,,,,,,,,,,,,
1606,,movr,algosigner,https://github.com/PureStake/algosigner,"AlgoSigner is an open source Algorand wallet extension that makes it easier than ever to use ALGOs for payment,..",others,17,False,812.0,54.0,58.0,28.0,8.0,21.0,312.0,23.0,,7.0,2020-04-14 09:13:53.000,2022-01-03 14:42:03.000,2021-12-30 20:06:42.000,2021-12-15 21:07:47.000,12.0,6.0,2,,,,PureStake/algosigner,,,https://github.com/PureStake/algosigner,MIT,1.7.1,,,,,,,,,110.0,,,,,,,,,,,,,,,,,,,
1607,,san,sanpy,https://github.com/santiment/sanpy,Santiment API Python Client.,others,17,False,415.0,9.0,57.0,14.0,14.0,56.0,124.0,13.0,14.0,18.0,2018-07-02 07:33:48.000,2022-01-10 13:51:11.000,2022-01-10 13:51:08.000,2021-11-26 16:31:59.000,4.0,700.0,2,,,,santiment/sanpy,,,https://github.com/santiment/sanpy,MIT,0.8.12,14.0,,,,,,,,,,,,sanpy,https://pypi.org/project/sanpy,2021-11-26 16:31:59.000,700.0,,,,,,,,,,,,
1608,,atom,spn,https://github.com/tendermint/spn,A blockchain to launch blockchains.,others,17,False,149.0,39.0,56.0,13.0,11.0,41.0,228.0,183.0,60.0,9.0,2020-10-21 11:54:04.000,2022-01-11 12:53:04.000,2022-01-07 11:59:17.000,2021-09-02 07:35:02.000,35.0,1.0,2,True,,,tendermint/spn,,,https://github.com/tendermint/spn,Apache-2.0,v0.1.0,43.0,,,,,,,github.com/tendermint/spn,4.0,https://pkg.go.dev/github.com/tendermint/spn,2022-01-04 14:18:43.000,17.0,,,,,,,,,,,,,,,,
1609,,zlp,zil-pay,https://github.com/zilpay/zil-pay,ZilPay browser extension enables browsing Zilliqa blockchain enabled websites.,others,17,False,2192.0,360.0,55.0,20.0,11.0,100.0,23.0,39.0,,11.0,2019-02-26 15:15:44.000,2022-01-09 10:16:47.000,2022-01-09 10:16:38.000,2021-12-19 10:05:11.000,5.0,19.0,2,True,,,zilpay/zil-pay,,,https://github.com/zilpay/zil-pay,GPL-3.0,1.0.9,,,,,,,,,629.0,,,,,,,,,,,,,,,,,,,
1610,,ocean,oceanprotocol/docs,https://github.com/oceanprotocol/docs,Ocean Protocol documentation.,others,17,False,1892.0,45.0,52.0,32.0,17.0,,686.0,151.0,,35.0,2018-11-07 10:01:47.000,2022-01-11 11:09:47.000,2022-01-10 11:39:18.000,,17.0,,2,,,,oceanprotocol/docs,,,https://github.com/oceanprotocol/docs,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611,,ever,everdev,https://github.com/tonlabs/everdev,Everscale Development Environment - Set up all the core Developer tools and work with Everscale blockchain from a..,others,17,False,400.0,40.0,50.0,25.0,13.0,25.0,75.0,4.0,3.0,19.0,2021-02-03 18:39:35.000,2021-12-29 15:36:14.000,2021-12-29 15:36:14.000,2021-12-28 04:50:40.000,2.0,130.0,2,,,,tonlabs/everdev,everdev,,https://github.com/tonlabs/everdev,Apache-2.0,1.0.0,3.0,https://www.npmjs.com/package/everdev,2021-12-27 13:32:02.690,,115.0,,,,171.0,,,,,,,,,,,,,,,,,,,
1612,,mintme,mintme-com/wallet,https://github.com/mintme-com/wallet,New MintMe.com Coin Wallet.,others,17,False,2461.0,,50.0,25.0,10.0,3.0,17.0,4.0,,103.0,2020-01-17 16:00:19.000,2021-11-16 22:07:59.000,2021-06-15 11:34:17.000,2021-06-15 13:19:21.000,4.0,727.0,2,,,,mintme-com/wallet,,,https://github.com/mintme-com/wallet,MIT,1.2.0,,,,,,,,,14547.0,,,,,,,,,,,,,,,,,,,
1613,,band,bandprotocol/chain,https://github.com/bandprotocol/chain,BandChain blockchain reference implementation.,others,17,False,3668.0,14.0,49.0,19.0,6.0,40.0,188.0,11.0,11.0,24.0,2020-11-18 07:43:00.000,2021-12-29 11:21:55.000,2021-12-27 06:32:14.000,2021-12-27 06:39:48.000,3.0,,2,,,,bandprotocol/chain,,,https://github.com/bandprotocol/chain,GPL-3.0,2.3.3,8.0,,,,,,,github.com/bandprotocol/chain,,https://pkg.go.dev/github.com/bandprotocol/chain,2021-12-27 06:32:14.000,3.0,,,,,,,,,,,,,,,,
1614,,dxd,omen-exchange,https://github.com/protofire/omen-exchange,Omen exchange.,others,17,False,3269.0,,49.0,62.0,14.0,22.0,1051.0,980.0,,33.0,2019-09-05 12:52:22.000,2021-12-10 18:53:21.000,2021-09-01 04:19:38.000,2021-08-09 12:57:25.000,227.0,,2,,,,protofire/omen-exchange,,,https://github.com/protofire/omen-exchange,AGPL-3.0,1.3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1615,,dadi,dadi/web,https://github.com/dadi/web,Web is a drop in front end for websites and web apps. Consumes data from DADI API and others.,others,17,False,2149.0,,49.0,18.0,15.0,86.0,316.0,176.0,36.0,29.0,2015-12-18 11:12:21.000,2021-01-29 15:30:14.000,2021-01-29 15:30:05.000,2019-09-16 08:57:00.024,26.0,127.0,2,True,,,dadi/web,@dadi/web,,https://github.com/dadi/web,xinetd,7.0.4,33.0,https://www.npmjs.com/package/@dadi/web,2019-09-16 08:57:00.024,3.0,127.0,,,,,,,,,,,,,,,,,,,,,,,
1616,,snx,staking,https://github.com/Synthetixio/staking,"A dAPP for minting, burning, and earning on the Synthetix Protocol.",others,17,False,1912.0,212.0,48.0,42.0,19.0,,744.0,107.0,3.0,18.0,2020-10-07 18:53:52.000,2022-01-10 19:10:02.000,2022-01-07 02:50:42.000,,32.0,,2,,,,Synthetixio/staking,,,https://github.com/Synthetixio/staking,MIT,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
