,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,monthly_downloads,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,projectrank_placing,labels,trending,github_id,npm_id,maven_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,cargo_id,github_release_downloads,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,maven_dependent_project_count,conda_id,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads,updated_github_id
1417,,neo,neo-modules,https://github.com/neo-project/neo-modules,,others,19,False,318.0,3.0,53.0,1090.0,94.0,33.0,28.0,458.0,57.0,202.0,2.0,29.0,2018-06-29 09:21:01,2022-05-04 16:06:35.000,2022-04-21 06:30:59,2022-04-21 06:33:19.000,2.0,,,neo-project/neo-modules,,,https://github.com/neo-project/neo-modules,MIT,3.2.1,2.0,,,,,,,,50174.0,,,,,,,,,,,,,,,,,,,,
1418,,cann,cannabiscoin420,https://github.com/cannabiscoindev/cannabiscoin420,CannabisCoin X11 Wallet.,others,19,False,11597.0,,53.0,441.0,32.0,18.0,5.0,1.0,3.0,21.0,,482.0,2014-06-07 06:17:51,2021-04-03 12:00:37.000,2021-04-03 12:00:14,2021-04-02 11:38:49.000,2.0,,,cannabiscoindev/cannabiscoin420,,,https://github.com/cannabiscoindev/cannabiscoin420,MIT,0.13.2,,,,,,,,,21178.0,,,,,,,,,,,,,,,,,,,,
1419,,rpl,smartnode-install,https://github.com/rocket-pool/smartnode-install,The install script for a Rocket Pool smart node.,others,19,False,622.0,53.0,51.0,1885.0,24.0,12.0,39.0,35.0,9.0,26.0,,16.0,2018-05-29 03:51:01,2022-05-04 07:44:09.000,2022-05-04 02:39:02,2022-04-26 01:09:03.000,2.0,,,rocket-pool/smartnode-install,,,https://github.com/rocket-pool/smartnode-install,GPL-3.0,1.3.1,,,,,,,,,64107.0,,,,,,,,,,,,,,,,,,,,
1420,,png,pangolindex/interface,https://github.com/pangolindex/interface,Frontend for accessing the Pangolin Dex.,others,19,False,1733.0,695.0,51.0,19.0,87.0,7.0,89.0,444.0,6.0,24.0,,31.0,2021-01-07 18:12:12,2022-05-04 18:02:20.000,2022-05-04 18:02:18,2022-04-30 07:15:56.000,2.0,,,pangolindex/interface,,,https://github.com/pangolindex/interface,GPL-3.0,1.0.26,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,,,
1421,,icx,goloop,https://github.com/icon-project/goloop,A blockchain node written in Go.,others,19,False,4616.0,43.0,49.0,,20.0,21.0,57.0,82.0,6.0,24.0,6.0,20.0,2020-09-03 02:17:31,2022-04-30 21:44:35.000,2022-04-29 04:09:00,2022-04-06 02:53:37.000,2.0,,,icon-project/goloop,,foundation.icon:javaee-rt,https://github.com/icon-project/goloop,Apache-2.0,1.2.4,5.0,,,,,https://search.maven.org/artifact/foundation.icon/javaee-rt,2021-12-18 05:05:22,,,,,,,,github.com/icon-project/goloop,https://pkg.go.dev/github.com/icon-project/goloop,2022-04-05 08:29:47.000,1.0,,,,,,,,,,,
1422,,btc,bip21,https://github.com/bitcoinjs/bip21,A BIP21 compatible URL encoding utility library.,others,19,False,74.0,,47.0,14668.0,34.0,11.0,15.0,8.0,1.0,4.0,708.0,3.0,2014-10-29 14:52:25,2021-10-25 02:04:20.000,2020-04-29 00:39:56,2020-04-29 00:40:50.337,2.0,,,bitcoinjs/bip21,bip21,,https://github.com/bitcoinjs/bip21,MIT,2.0.3,614.0,https://www.npmjs.com/package/bip21,2020-04-29 00:40:50.337,94.0,14668.0,,,,,,,,,,,,,,,,,,,,,,,,
1423,,part,particl-market,https://github.com/particl/particl-market,Particl Marketplace.,others,19,False,5345.0,,47.0,283.0,73.0,29.0,10.0,492.0,17.0,18.0,8.0,33.0,2017-11-01 10:54:18,2022-04-28 09:42:26.827,2020-11-18 01:01:30,2022-04-28 09:42:26.827,2.0,,,particl/particl-market,@zasmilingidiot/particl-marketplace,,https://github.com/particl/particl-market,GPL-2.0,0.3.9,8.0,https://www.npmjs.com/package/@zasmilingidiot/particl-marketplace,2022-04-28 09:42:26.827,,283.0,,,,,,,,,,,,,,,,,,,,,,,,
1424,,vite,vite.js,https://github.com/vitelabs/vite.js,Vite JavaScript SDK.,others,19,False,837.0,28.0,46.0,681.0,18.0,10.0,79.0,63.0,8.0,7.0,116.0,13.0,2018-06-21 08:37:35,2022-05-03 09:25:15.000,2022-04-02 18:50:09,2022-04-02 16:47:51.000,2.0,,,vitelabs/vite.js,@vite/vitejs-abi,,https://github.com/vitelabs/vite.js,ISC,2.3.18,111.0,https://www.npmjs.com/package/@vite/vitejs-abi,2022-04-22 10:23:54.572,5.0,681.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
1425,,ae,aepp-components,https://github.com/aeternity/aepp-components,deprecated: aepp-components to be used in all aepps.,others,19,False,779.0,10.0,43.0,223.0,12.0,15.0,28.0,226.0,43.0,26.0,89.0,20.0,2017-10-19 13:28:28,2022-03-29 17:07:31.000,2022-03-29 17:07:25,2018-10-15 12:21:37.830,2.0,,,aeternity/aepp-components,@aeternity/aepp-components,,https://github.com/aeternity/aepp-components,ISC,2.0.15,77.0,https://www.npmjs.com/package/@aeternity/aepp-components,2018-10-15 12:21:37.830,12.0,223.0,,,,,,,,,,,,,,,,,,,,,,,,
1426,,qort,qortal,https://github.com/Qortal/qortal,"Qortal Project Core - decentralize the world - Data storage, communications, web hosting, decentralized trading,..",others,19,False,2557.0,360.0,43.0,1368.0,38.0,14.0,44.0,53.0,26.0,7.0,,19.0,2020-07-08 10:21:05,2022-05-02 15:14:41.000,2022-05-02 07:28:14,2022-04-26 20:36:02.000,2.0,,,Qortal/qortal,,,https://github.com/Qortal/qortal,,3.2.5,,,,,,,,,30109.0,,,,,,,,,,,,,,,,,,,,
1427,,joystream,hydra,https://github.com/Joystream/hydra,A Substrate query node framework.,others,19,False,1226.0,20.0,43.0,190.0,43.0,9.0,37.0,301.0,76.0,114.0,6.0,13.0,2020-08-17 09:05:13,2022-04-30 16:04:18.000,2022-04-30 16:04:18,2021-08-31 16:53:38.171,2.0,,,Joystream/hydra,@subsquid/hydra-typegen,,https://github.com/Joystream/hydra,MIT,4.1.0,6.0,https://www.npmjs.com/package/@subsquid/hydra-typegen,2022-03-22 16:28:34.271,,190.0,,,,,,,,,,,,,,,,,,,,,,,,
1428,,eth,openzeppelin-gsn-provider,https://github.com/OpenZeppelin/openzeppelin-gsn-provider,Web3 provider for the Gas Station Network.,others,19,False,197.0,,35.0,1462.0,20.0,14.0,12.0,15.0,12.0,23.0,490.0,13.0,2019-07-25 14:09:33,2020-08-05 17:52:58.000,2020-08-05 17:51:25,2020-08-05 17:51:47.093,2.0,,,OpenZeppelin/openzeppelin-gsn-provider,@openzeppelin/gsn-provider,,https://github.com/OpenZeppelin/openzeppelin-gsn-provider,MIT,0.1.11,462.0,https://www.npmjs.com/package/@openzeppelin/gsn-provider,2020-08-05 17:51:47.093,28.0,1462.0,,,,,,,,,,,,,,,,,,,,,,,,
1429,,ban,bananojs,https://github.com/BananoCoin/bananojs,JavaScript utilities for the banano cryptocurrency.,others,19,False,339.0,18.0,32.0,1614.0,17.0,2.0,121.0,21.0,,8.0,59.0,12.0,2019-05-02 23:56:48,2022-05-03 22:38:03.114,2022-05-03 22:37:49,2022-05-03 22:38:03.114,2.0,,,BananoCoin/bananojs,@bananocoin/bananojs,,https://github.com/BananoCoin/bananojs,MIT,2.5.12,57.0,https://www.npmjs.com/package/@bananocoin/bananojs,2022-05-03 22:38:03.114,2.0,1614.0,,,,,,,,,,,,,,,,,,,,,,,,
1430,,dot,bigint,https://github.com/paritytech/bigint,DEPRECATED: use uint instead.,others,19,False,208.0,,31.0,23825.333333333332,23.0,11.0,16.0,37.0,7.0,5.0,152.0,16.0,2016-12-22 10:15:12,2021-10-06 10:15:18.000,2020-05-07 13:12:33,2020-05-07 13:12:46.043,2.0,,,paritytech/bigint,,,https://github.com/paritytech/bigint,MIT,4.4.3,,,,,,,,bigint,,https://crates.io/crates/bigint,2020-05-07 13:12:46.043,152.0,23825.333333333332,433245.0,,,,,,,,,,,,,,,
1431,,btc,bips,https://github.com/bitcoin/bips,Bitcoin Improvement Proposals.,others,18,True,3232.0,4.0,6688.0,,4363.0,760.0,,1206.0,98.0,,,318.0,2013-11-19 17:18:41,2022-05-03 23:53:47.000,2022-03-23 21:43:29,,2.0,,,bitcoin/bips,,,https://github.com/bitcoin/bips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1432,,lux,lux,https://github.com/LUX-Core/lux,LUX - Hybrid PoW/PoS & Unique PHI2 Algorithm | Masternode | Parallel masternode | Segwit | Smartcontract | Luxgate |..,others,18,True,2319.0,,3957.0,666.0,85.0,50.0,14.0,102.0,4.0,17.0,,47.0,2018-07-27 04:14:01,2021-07-14 18:17:57.000,2021-07-07 20:59:25,2021-07-14 18:17:57.000,2.0,,,LUX-Core/lux,,,https://github.com/LUX-Core/lux,AGPL-3.0,5.5.1,,,,,,,,,30637.0,,,,,,,,,,,,,,,,,,,,
1433,,eth,ethereum-developer-tools-list,https://github.com/ConsenSys/ethereum-developer-tools-list,A guide to available tools and platforms for developing on Ethereum.,others,18,True,722.0,10.0,3850.0,,887.0,164.0,,282.0,9.0,36.0,,194.0,2018-06-08 15:52:14,2022-05-02 20:59:45.000,2022-05-02 20:59:45,,2.0,,,ConsenSys/ethereum-developer-tools-list,,,https://github.com/ConsenSys/ethereum-developer-tools-list,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1434,,lbc,chainquery,https://github.com/OdyseeTeam/chainquery,Chainquery parses and syncs the LBRY blockchain data into structured SQL.,others,18,True,588.0,3.0,2420.0,52.0,36.0,18.0,77.0,46.0,38.0,89.0,4.0,11.0,2018-02-10 14:57:47,2022-04-27 01:54:54.000,2022-04-27 01:54:48,2020-10-26 04:58:21.000,2.0,,,lbryio/chainquery,,,https://github.com/OdyseeTeam/chainquery,MIT,2.5.4,,,,,,,,,2580.0,,,,,,github.com/lbryio/chainquery,https://pkg.go.dev/github.com/lbryio/chainquery,2021-10-22 18:53:50.000,4.0,,,,,,,,,,,OdyseeTeam/chainquery
1435,,eth,yellowpaper,https://github.com/ethereum/yellowpaper,The Yellow Paper: Ethereums formal specification.,others,18,True,1441.0,6.0,1344.0,,398.0,103.0,,628.0,87.0,146.0,,78.0,2014-04-02 04:09:12,2022-05-01 01:28:23.000,2022-04-26 13:24:03,,2.0,,,ethereum/yellowpaper,,,https://github.com/ethereum/yellowpaper,CC-BY-SA-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436,,snt,react-native-desktop-qt,https://github.com/status-im/react-native-desktop-qt,"A Desktop port of React Native, driven by Qt, forked from Canonical.",others,18,False,7091.0,,1180.0,,77.0,62.0,17.0,343.0,100.0,160.0,,968.0,2017-07-28 03:04:23,2021-04-29 20:20:56.000,2021-02-16 08:11:12,2020-05-13 11:05:21.000,2.0,,,status-im/react-native-desktop-qt,,,https://github.com/status-im/react-native-desktop-qt,,0.60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437,,wicc,WaykiChain,https://github.com/WaykiChain/WaykiChain,Public Blockchain as a Decentralized Finance Infrastructure Service Platform.,others,18,True,6120.0,,1131.0,2.0,257.0,185.0,17.0,270.0,3.0,16.0,,23.0,2018-01-08 05:34:30,2021-12-11 11:32:51.000,2021-11-03 12:00:13,2021-05-10 08:34:50.000,2.0,,,WaykiChain/WaykiChain,,,https://github.com/WaykiChain/WaykiChain,MIT,3.5.1,,,,,,,,,119.0,,,,,,,,,,,,,,,,,,,,
1438,,gno,MultiSigWallet,https://github.com/gnosis/MultiSigWallet,Allows multiple parties to agree on transactions before execution.,others,18,True,1069.0,,985.0,163.0,685.0,53.0,16.0,158.0,98.0,124.0,,21.0,2017-08-17 13:56:11,2021-08-24 15:56:50.000,2021-08-24 15:56:50,2019-05-14 11:49:16.000,2.0,,,gnosis/MultiSigWallet,,,https://github.com/gnosis/MultiSigWallet,LGPL-3.0,1.6.0,,,,,,,,,8496.0,,,,,,,,,,,,,,,,,,,,
1439,,mana,marketplace,https://github.com/decentraland/marketplace,Decentralands NFT Marketplace.,others,18,True,402.0,21.0,805.0,,444.0,55.0,8.0,359.0,57.0,201.0,3.0,17.0,2019-12-09 13:41:04,2022-05-03 21:04:17.000,2022-05-03 21:02:42,2020-12-22 23:01:04.000,2.0,,,decentraland/marketplace,,,https://github.com/decentraland/marketplace,,2.7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440,,minds,minds,https://github.com/Minds/minds,mirror of https://gitlab.com/minds/minds.,others,18,True,14310.0,4.0,627.0,,183.0,80.0,2.0,21.0,42.0,133.0,,81.0,2016-07-29 12:13:17,2022-05-04 09:37:26.000,2022-05-04 09:37:25,,2.0,,,Minds/minds,,,https://github.com/Minds/minds,AGPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441,,king,cryptoblades,https://github.com/CryptoBlades/cryptoblades,,others,18,True,3783.0,415.0,558.0,,258.0,72.0,,833.0,102.0,435.0,,57.0,2021-03-02 21:05:24,2022-05-04 19:51:31.000,2022-05-04 10:59:48,,2.0,,,CryptoBlades/cryptoblades,,,https://github.com/CryptoBlades/cryptoblades,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442,,btc,lightning-charge,https://github.com/ElementsProject/lightning-charge,A simple drop-in solution for accepting lightning payments.,others,18,False,397.0,,516.0,198.0,73.0,29.0,47.0,13.0,11.0,62.0,3.0,6.0,2017-11-15 19:02:33,2021-10-06 14:32:25.000,2021-03-26 10:15:39,2021-03-26 02:45:23.636,2.0,,,ElementsProject/lightning-charge,lightning-charge,,https://github.com/ElementsProject/lightning-charge,MIT,0.4.23,3.0,https://www.npmjs.com/package/lightning-charge,2021-03-26 02:45:23.636,,198.0,,,,,,,,,,,,,,,,,,,,,,,,
1443,,hnt,HIP,https://github.com/helium/HIP,Helium Improvement Proposals.,others,18,True,589.0,52.0,443.0,,267.0,126.0,,302.0,35.0,66.0,,105.0,2019-08-14 19:48:52,2022-05-04 16:38:39.000,2022-05-04 16:38:39,,2.0,,,helium/HIP,,,https://github.com/helium/HIP,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444,,xlm,stellar-protocol,https://github.com/stellar/stellar-protocol,Developer discussion about possible changes to the protocol.,others,18,True,1162.0,55.0,408.0,,238.0,81.0,,843.0,74.0,268.0,,84.0,2014-08-10 23:41:13,2022-05-04 18:24:10.000,2022-05-03 21:06:44,,2.0,,,stellar/stellar-protocol,,,https://github.com/stellar/stellar-protocol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,,uni,merkle-distributor,https://github.com/Uniswap/merkle-distributor,A smart contract that distributes a balance of tokens according to a merkle root.,others,18,False,54.0,,374.0,61.0,243.0,16.0,6.0,14.0,9.0,2.0,1223.0,4.0,2020-09-02 14:12:37,2022-04-27 12:37:49.000,2020-09-18 00:20:10,2021-03-21 02:27:43.729,2.0,,,Uniswap/merkle-distributor,earthswap-merkle-distributor,,https://github.com/Uniswap/merkle-distributor,GPL-3.0,1.0.4,1223.0,https://www.npmjs.com/package/earthswap-merkle-distributor,2021-03-21 02:27:43.729,,61.0,,,,,,,,,,,,,,,,,,,,,,,,
1446,,poa,token-wizard,https://github.com/poanetwork/token-wizard,(Discontinued) TokenWizard is an DApp to create and manage crowdsale and token contracts using a simple UI.,others,18,False,1923.0,,372.0,,199.0,44.0,1.0,654.0,76.0,543.0,,21.0,2017-07-13 18:46:22,2021-10-19 12:09:01.000,2018-11-28 17:36:28,2017-11-29 14:01:36.000,2.0,,,poanetwork/token-wizard,,,https://github.com/poanetwork/token-wizard,MIT,0.2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447,,eth,cairo-contracts,https://github.com/OpenZeppelin/cairo-contracts,"OpenZeppelin Contracts written in Cairo for StarkNet, a decentralized ZK Rollup.",others,18,True,418.0,59.0,356.0,,103.0,21.0,1.0,157.0,37.0,88.0,,20.0,2021-08-18 23:00:24,2022-05-04 17:42:53.000,2022-05-01 15:27:00,2022-03-23 00:31:17.000,2.0,,,OpenZeppelin/cairo-contracts,,,https://github.com/OpenZeppelin/cairo-contracts,MIT,0.1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448,,bnb,tss-lib,https://github.com/bnb-chain/tss-lib,"Threshold Signature Scheme, for ECDSA and EDDSA.",others,18,True,364.0,1.0,336.0,60.0,104.0,19.0,36.0,101.0,25.0,49.0,19.0,11.0,2019-05-11 13:10:27,2022-04-27 07:42:10.000,2022-04-27 07:42:10,2022-01-05 04:00:47.000,2.0,,,binance-chain/tss-lib,,,https://github.com/bnb-chain/tss-lib,MIT,1.3.3,,,,,,,,,1801.0,,,,,,github.com/binance-chain/tss-lib,https://pkg.go.dev/github.com/binance-chain/tss-lib,2021-12-29 07:15:36.000,19.0,,,,,,,,,,,bnb-chain/tss-lib
1449,,sbr,stable-swap,https://github.com/saber-hq/stable-swap,StableSwap by Saber: an automated market maker for mean-reverting trading pairs.,others,18,True,145.0,43.0,331.0,401.3333333333333,102.0,10.0,15.0,159.0,4.0,10.0,1.0,6.0,2020-10-06 22:36:15,2022-05-03 04:19:19.000,2022-04-29 05:24:46,2022-04-17 06:22:51.000,2.0,,,saber-hq/stable-swap,,,https://github.com/saber-hq/stable-swap,Apache-2.0,1.8.1,,,,,,,,stable-swap,648.0,https://crates.io/crates/stable-swap,2022-04-17 06:22:49.452,1.0,272.3333333333333,1031.0,,,,,,,,,,,,,,,
1450,,theta,theta-protocol-ledger,https://github.com/thetatoken/theta-protocol-ledger,Reference implementation of the Theta Blockchain Ledger Protocol.,others,18,True,1927.0,14.0,321.0,,73.0,55.0,27.0,122.0,36.0,24.0,,9.0,2018-08-06 19:13:46,2022-05-03 22:13:36.000,2022-04-30 01:34:57,2022-02-28 21:17:40.000,2.0,,,thetatoken/theta-protocol-ledger,,,https://github.com/thetatoken/theta-protocol-ledger,GPL-3.0,3.3.0,,,,,,,,,,,,,,,github.com/thetatoken/theta-protocol-ledger,https://pkg.go.dev/github.com/thetatoken/theta-protocol-ledger,2022-02-23 00:32:35.000,,,,,,,,,,,,
1451,,poa,hbbft,https://github.com/poanetwork/hbbft,An implementation of the paper Honey Badger of BFT Protocols in Rust. This is a modular library of consensus.,others,18,False,714.0,,314.0,158.33333333333334,77.0,23.0,3.0,293.0,40.0,103.0,3.0,20.0,2018-03-15 03:32:34,2021-10-19 12:09:32.000,2020-03-20 09:37:31,2019-04-02 13:08:58.322,2.0,,,poanetwork/hbbft,,,https://github.com/poanetwork/hbbft,MIT,0.1.1,,,,,,,,hbbft,,https://crates.io/crates/hbbft,2019-04-02 13:08:58.322,3.0,158.33333333333334,1811.0,,,,,,,,,,,,,,,
1452,,twt,tokens,https://github.com/trustwallet/tokens,"Upload yours token, coin and dApp image to get displayed in the Trust Wallet.",others,18,False,2791.0,,296.0,,1939.0,37.0,,2054.0,9.0,53.0,,847.0,2018-01-26 20:55:58,2020-06-05 21:21:16.000,2019-08-10 22:41:37,,2.0,,,trustwallet/tokens,,,https://github.com/trustwallet/tokens,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,,btcp,BitcoinPrivate-legacy,https://github.com/BTCPrivate/BitcoinPrivate-legacy,Bitcoin Private is a Bitcoin and Zclassic fork which uses ZK-SNARK technology for privacy and fungibility.,others,18,False,11051.0,,278.0,63.0,113.0,109.0,12.0,134.0,15.0,102.0,,465.0,2017-12-24 14:19:12,2020-10-08 08:28:54.000,2020-10-08 08:28:52,2019-10-17 22:25:18.000,2.0,,,BTCPrivate/BitcoinPrivate-legacy,,,https://github.com/BTCPrivate/BitcoinPrivate-legacy,,1.0.15,,,,,,,,,3166.0,,,,,,,,,,,,,,,,,,,,
1454,,cake,pancake-toolkit,https://github.com/pancakeswap/pancake-toolkit,Pancake frontend packages.,others,18,True,737.0,33.0,275.0,25.0,756.0,24.0,47.0,433.0,15.0,13.0,7.0,36.0,2021-03-04 03:33:09,2022-05-02 05:02:50.000,2022-04-25 06:47:38,2021-09-28 07:42:48.000,2.0,,,pancakeswap/pancake-toolkit,@svcongnghe/eslint-config-pancake,,https://github.com/pancakeswap/pancake-toolkit,GPL-3.0,@pancakeswap/uikit@0.54.5,7.0,https://www.npmjs.com/package/@svcongnghe/eslint-config-pancake,2021-07-07 01:47:56.919,,25.0,,,,,,,,,,,,,,,,,,,,,,,,
1455,,sushi,sushiswap-interface,https://github.com/sushiswap/sushiswap-interface,An open source interface for the SushiSwap Protocol.,others,18,True,6210.0,757.0,268.0,,460.0,18.0,,619.0,52.0,131.0,,112.0,2021-02-13 17:56:56,2022-05-04 09:22:42.000,2022-05-03 22:31:34,,2.0,,,sushiswap/sushiswap-interface,,,https://github.com/sushiswap/sushiswap-interface,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456,,btc,secp256k1-zkp,https://github.com/ElementsProject/secp256k1-zkp,Experimental fork of libsecp256k1 with support for pedersen commitments and range proofs.,others,18,True,1864.0,104.0,258.0,,90.0,50.0,,148.0,17.0,25.0,,97.0,2015-06-09 07:19:49,2022-05-03 18:05:30.000,2022-04-05 22:50:33,,2.0,,,ElementsProject/secp256k1-zkp,,,https://github.com/ElementsProject/secp256k1-zkp,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457,,ohm,olympus-frontend,https://github.com/OlympusDAO/olympus-frontend,,others,18,True,1881.0,231.0,253.0,,609.0,18.0,,1585.0,65.0,142.0,,59.0,2021-05-28 21:24:02,2022-05-04 18:20:06.000,2022-05-04 18:08:27,,2.0,,,OlympusDAO/olympus-frontend,,,https://github.com/OlympusDAO/olympus-frontend,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458,,aeon,aeon,https://github.com/aeonix/aeon,AEON source code (post May 2018 rebase).,others,18,True,7004.0,6.0,249.0,541.0,144.0,22.0,14.0,182.0,36.0,58.0,,264.0,2014-06-06 09:22:14,2022-04-01 19:08:40.000,2022-04-01 19:08:40,2020-10-25 06:04:49.000,2.0,,,aeonix/aeon,,,https://github.com/aeonix/aeon,,0.14.1.0-aeon,,,,,,,,,25983.0,,,,,,,,,,,,,,,,,,,,
1459,,deso,frontend,https://github.com/deso-protocol/frontend,DeSo frontend.,others,18,True,469.0,9.0,241.0,,116.0,25.0,12.0,458.0,29.0,85.0,,39.0,2021-04-30 21:57:38,2022-05-03 22:17:05.000,2022-05-03 22:17:05,2022-04-19 19:48:51.000,2.0,,,deso-protocol/frontend,,,https://github.com/deso-protocol/frontend,MIT,2.1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,,lpt,lpms,https://github.com/livepeer/lpms,Livepeer media server.,others,18,True,439.0,13.0,239.0,,56.0,22.0,14.0,170.0,41.0,110.0,12.0,15.0,2017-01-27 20:22:35,2022-04-26 07:46:39.000,2022-04-20 00:16:59,,2.0,,,livepeer/lpms,,,https://github.com/livepeer/lpms,MIT,,11.0,,,,,,,,,,,,,,github.com/livepeer/lpms,https://pkg.go.dev/github.com/livepeer/lpms,2021-04-05 23:36:28.000,1.0,,,,,,,,,,,
1461,,neo,neo-gui-2.x,https://github.com/neo-project/neo-gui-2.x,,others,18,False,126.0,,237.0,2614.0,175.0,74.0,15.0,64.0,5.0,238.0,,18.0,2016-10-26 15:38:04,2020-10-05 04:26:31.000,2020-09-27 12:24:14,2020-10-05 04:26:31.000,2.0,,,neo-project/neo-gui-2.x,,,https://github.com/neo-project/neo-gui-2.x,MIT,2.12.2,,,,,,,,,149026.0,,,,,,,,,,,,,,,,,,,,
1462,,zil,scilla,https://github.com/Zilliqa/scilla,Scilla - A Smart Contract Intermediate Level Language.,others,18,True,1231.0,7.0,227.0,7.0,68.0,29.0,21.0,726.0,118.0,227.0,,30.0,2018-02-13 18:58:51,2022-03-18 04:13:34.000,2022-03-18 04:13:30,2021-08-23 07:35:01.000,2.0,,,Zilliqa/scilla,,,https://github.com/Zilliqa/scilla,GPL-3.0,0.11.0,,,,,,,,,281.0,,,,,,,,,,,,,,,,,,,,
1463,,near,create-near-app,https://github.com/near/create-near-app,Create a starter app hooked up to the NEAR blockchain.,others,18,True,1078.0,1.0,225.0,828.0,86.0,16.0,48.0,1680.0,47.0,60.0,4.0,22.0,2019-10-22 22:20:13,2022-05-03 12:04:53.000,2022-03-15 10:50:03,2021-11-01 16:59:31.000,2.0,,,near/create-near-app,create-near-app,,https://github.com/near/create-near-app,MIT,2.0.1,4.0,https://www.npmjs.com/package/create-near-app,2021-11-01 16:42:08.067,,828.0,,,,,,,,,,,,,,,,,,,,,,,,
1464,,ada,mantis,https://github.com/input-output-hk/mantis,A Scala based client for Ethereum-like Blockchains.,others,18,True,4744.0,,218.0,102.0,70.0,57.0,16.0,1088.0,9.0,35.0,,48.0,2016-12-12 12:51:31,2021-12-15 14:56:12.000,2021-12-15 14:56:12,2021-09-24 07:40:24.000,2.0,,,input-output-hk/mantis,,,https://github.com/input-output-hk/mantis,Apache-2.0,3.3.0,,,,,,,,,5944.0,,,,,,,,,,,,,,,,,,,,
1465,,xla,MobileMiner,https://github.com/scala-network/MobileMiner,A mobile application wrapping XLArig to enable mining on Android devices.,others,18,True,505.0,,212.0,9598.0,57.0,36.0,13.0,22.0,25.0,14.0,,8.0,2020-01-05 12:59:48,2022-03-24 13:53:37.000,2021-08-07 01:23:00,2021-08-07 01:20:09.000,2.0,,,scala-network/MobileMiner,,,https://github.com/scala-network/MobileMiner,GPL-3.0,2.3.0,,,,,,,,,249551.0,,,,,,,,,,,,,,,,,,,,
1466,,matic,dagger.js,https://github.com/maticnetwork/dagger.js,Simple library to connect with dagger server and manage subscriptions for Ethereum Blockchain.,others,18,False,101.0,,209.0,194.0,31.0,48.0,5.0,36.0,6.0,9.0,29.0,11.0,2017-08-05 15:23:46,2022-04-09 03:17:53.000,2020-09-21 05:37:43,2020-09-03 12:25:26.135,2.0,,,maticnetwork/dagger.js,@maticnetwork/dagger,,https://github.com/maticnetwork/dagger.js,MIT,0.2.0,29.0,https://www.npmjs.com/package/@maticnetwork/dagger,2020-09-03 12:25:26.135,,194.0,,,,,,,,,,,,,,,,,,,,,,,,
1467,,omg,elixir-omg,https://github.com/omgnetwork/elixir-omg,OMG-Network repository of Watcher and Watcher Info.,others,18,False,4365.0,,206.0,,54.0,34.0,40.0,1343.0,116.0,379.0,,55.0,2018-03-02 04:05:24,2021-04-08 09:11:41.000,2021-03-23 17:53:33,2020-10-29 19:05:16.000,2.0,,,omgnetwork/elixir-omg,,,https://github.com/omgnetwork/elixir-omg,Apache-2.0,1.0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,,dpi,set-protocol-contracts,https://github.com/SetProtocol/set-protocol-contracts,Set Protocol Smart Contracts.,others,18,True,811.0,,205.0,493.0,55.0,22.0,129.0,660.0,4.0,8.0,32.0,15.0,2017-10-29 00:06:34,2022-02-11 00:32:09.000,2021-10-21 18:12:47,2019-11-07 00:22:27.231,2.0,,,SetProtocol/set-protocol-contracts,set-protocol-contracts,,https://github.com/SetProtocol/set-protocol-contracts,Apache-2.0,1.2.9,25.0,https://www.npmjs.com/package/set-protocol-contracts,2020-07-08 17:51:56.930,7.0,493.0,,,,,,,,,,,,,,,,,,,,,,,,
