,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,monthly_downloads,projectrank_placing,labels,trending,github_id,npm_id,maven_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,cargo_id,github_release_downloads,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,maven_dependent_project_count,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,conda_id,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads,updated_github_id
1314,,dusk,Poseidon252,https://github.com/dusk-network/Poseidon252,Reference implementation for the Poseidon Snark-friendly Hash algorithm.,others,20,False,388.0,35.0,91.0,17.0,14.0,28.0,97.0,11.0,85.0,63.0,9.0,2020-02-03 12:43:35,2022-10-19 12:53:20.000,2022-10-19 11:58:22,2022-10-19 12:54:21.000,467.6666666666667,2.0,,,dusk-network/Poseidon252,,,https://github.com/dusk-network/Poseidon252,MPL-2.0,0.27.0,55.0,,,,,,,dusk-poseidon,,https://crates.io/crates/dusk-poseidon,2022-10-19 12:43:08.837,8.0,467.6666666666667,6866.0,,,,,,,,,,,,,,,
1315,,xsn,XSN,https://github.com/X9Developers/XSN,"XSN - Stakenet, the first cryptocurrency with Trustless Proof of Stake.",others,20,False,31762.0,,91.0,42.0,31.0,19.0,86.0,32.0,60.0,,699.0,2018-01-02 11:27:06,2021-09-23 22:49:18.000,2021-09-23 22:49:17,2021-05-31 15:36:31.000,1062.0,2.0,,,X9Developers/XSN,,,https://github.com/X9Developers/XSN,MIT,1.0.28,,,,,,,,,57377.0,,,,,,,,,,,,,,,,,,,,
1316,,dfi,jellyfish,https://github.com/DeFiCh/jellyfish,DeFiChain Jellyfish SDK & Ecosystem for building modern lite DeFi Applications at scale.,others,20,False,1160.0,,91.0,25.0,1.0,181.0,43.0,,,3.0,27.0,2022-04-28 05:47:49,2022-10-19 14:15:04.103,2022-06-29 04:36:07,2022-10-19 14:15:04.103,13523.0,2.0,,,DeFiCh/jellyfish,@defichain/jellyfish-transaction-signature,,https://github.com/DeFiCh/jellyfish,MIT,2.67.2,,https://www.npmjs.com/package/@defichain/jellyfish-transaction-signature,2022-10-19 14:15:04.103,3.0,13523.0,,,,,,,,,,,,,,,,,,,,,,,,
1317,,dusk,dusk-blockchain,https://github.com/dusk-network/dusk-blockchain,"Reference implementation of the DUSK Network node, written in Golang.",others,20,False,5703.0,32.0,89.0,25.0,23.0,17.0,538.0,27.0,894.0,,25.0,2019-07-03 18:19:15,2022-10-25 15:54:19.000,2022-10-10 11:48:04,2022-09-07 13:19:25.000,6.0,2.0,,,dusk-network/dusk-blockchain,,,https://github.com/dusk-network/dusk-blockchain,MIT,0.6.0,,,,,,,,,268.0,,,,,,github.com/dusk-network/dusk-blockchain,https://pkg.go.dev/github.com/dusk-network/dusk-blockchain,2022-09-07 12:50:59.000,,,,,,,,,,,,
1318,,storj,uplink,https://github.com/storj/uplink,Storj network Go library.,others,20,False,3320.0,13.0,89.0,13.0,32.0,181.0,22.0,35.0,37.0,37.0,68.0,2019-11-25 15:32:20,2022-10-25 11:21:38.000,2022-10-25 11:10:44,2022-05-10 07:31:17.000,,2.0,,,storj/uplink,,,https://github.com/storj/uplink,MIT,1.9.0,,,,,,,,,,,,,,,storj.io/uplink,https://pkg.go.dev/storj.io/uplink,2022-05-09 13:51:59.000,37.0,,,,,,,,,,,
1319,,atom,spn,https://github.com/tendermint/spn,A blockchain to launch blockchains.,others,20,False,427.0,40.0,88.0,26.0,15.0,86.0,520.0,56.0,424.0,899.0,12.0,2020-10-21 11:54:04,2022-10-21 13:29:28.000,2022-10-21 13:29:27,2022-07-06 09:11:33.000,0.0,2.0,,,tendermint/spn,,,https://github.com/tendermint/spn,Apache-2.0,v0.2.1,882.0,,,,,,,,12.0,,,,,,github.com/tendermint/spn,https://pkg.go.dev/github.com/tendermint/spn,2022-07-06 09:11:33.000,17.0,,,,,,,,,,,
1320,,alph,alephium,https://github.com/alephium/alephium,Reference client for Alephium protocol.,others,20,False,4140.0,220.0,86.0,44.0,13.0,126.0,625.0,122.0,88.0,2.0,16.0,2020-08-24 06:59:55,2022-10-23 01:28:56.000,2022-10-10 13:59:18,2022-09-12 10:27:36.000,738.0,2.0,,,alephium/alephium,,org.alephium:alephium-util_2.13,https://github.com/alephium/alephium,LGPL-3.0,1.4.6,,,,,,https://search.maven.org/artifact/org.alephium/alephium-util_2.13,2022-10-10 14:06:01,,12558.0,,,,,,,,,,2.0,,,,,,,,,,
1321,,eth,openzeppelin-test-environment,https://github.com/OpenZeppelin/openzeppelin-test-environment,[Not actively maintained] One-line setup for blazing-fast smart contracts tests.,others,20,False,206.0,,85.0,33.0,20.0,13.0,125.0,30.0,17.0,2051.0,11.0,2019-10-28 18:59:55,2021-08-20 22:13:02.000,2021-08-20 22:13:01,2020-12-22 23:50:56.199,4498.0,2.0,,,OpenZeppelin/openzeppelin-test-environment,@openzeppelin/test-environment,,https://github.com/OpenZeppelin/openzeppelin-test-environment,MIT,0.1.9,1977.0,https://www.npmjs.com/package/@openzeppelin/test-environment,2020-12-22 23:50:56.199,74.0,4498.0,,,,,,,,,,,,,,,,,,,,,,,,
1322,,xlm,django-polaris,https://github.com/stellar/django-polaris,An extendable Django app for building modular Stellar services.,others,20,False,737.0,6.0,85.0,60.0,13.0,73.0,373.0,15.0,274.0,,24.0,2019-10-31 19:24:20,2022-09-16 17:01:48.000,2022-09-16 16:58:37,2022-09-16 17:01:48.000,1185.0,2.0,,,stellar/django-polaris,,,https://github.com/stellar/django-polaris,Apache-2.0,2.3.4,,,,,,,,,23538.0,,,,,,,,,,,django-polaris,https://pypi.org/project/django-polaris,2022-06-09 17:46:17,513.0,,,,,,
1323,,ant,aragon.js,https://github.com/aragon/aragon.js,(Aragon 1) A monorepo of JavaScript libraries for interacting with Aragon.,others,20,False,649.0,2.0,84.0,56.0,18.0,91.0,326.0,45.0,134.0,363.0,37.0,2017-07-24 13:03:16,2022-08-30 10:32:31.451,2022-08-30 10:32:11,2022-08-30 10:32:31.451,1063.0,2.0,,,aragon/aragon.js,@aragon/wrapper,,https://github.com/aragon/aragon.js,AGPL-3.0,5.5.3,328.0,https://www.npmjs.com/package/@aragon/wrapper,2022-08-30 10:32:31.451,35.0,1063.0,,,,,,,,,,,,,,,,,,,,,,,,
1324,,ever,everdev,https://github.com/tonlabs/everdev,Everscale Development Environment - Set up all the core Developer tools and work with Everscale blockchain from a..,others,20,False,553.0,42.0,82.0,38.0,13.0,34.0,124.0,1.0,15.0,26.0,22.0,2021-02-03 18:39:35,2022-10-26 12:27:04.000,2022-10-26 12:27:04,2022-10-24 08:35:52.000,167.0,2.0,,,tonlabs/everdev,everdev,,https://github.com/tonlabs/everdev,Apache-2.0,1.4.0,26.0,https://www.npmjs.com/package/everdev,2022-09-21 16:32:42.562,,151.0,,,,333.0,,,,,,,,,,,,,,,,,,,,
1325,,fil,specs-actors,https://github.com/filecoin-project/specs-actors,"Specification of builtin actors, in the form of executable code.",others,20,False,908.0,,81.0,111.0,38.0,228.0,1002.0,126.0,470.0,79.0,46.0,2020-01-15 00:02:38,2022-09-23 07:34:52.000,2022-06-10 17:28:02,2022-06-08 17:25:14.000,,2.0,,,filecoin-project/specs-actors,,,https://github.com/filecoin-project/specs-actors,Apache-2.0,v5.0.6,,,,,,,,,,,,,,,github.com/filecoin-project/specs-actors,https://pkg.go.dev/github.com/filecoin-project/specs-actors,2022-06-08 17:25:14.000,79.0,,,,,,,,,,,
1326,,erg,ergo-wallet-app,https://github.com/ergoplatform/ergo-wallet-app,Ergo Wallet App.,others,20,False,1052.0,227.0,79.0,25.0,4.0,37.0,91.0,17.0,49.0,,11.0,2021-06-11 17:48:41,2022-10-26 18:07:55.000,2022-10-25 12:53:33,2022-10-14 07:30:29.000,214.0,2.0,,,ergoplatform/ergo-wallet-app,,,https://github.com/ergoplatform/ergo-wallet-app,Apache-2.0,2.1.2219,,,,,,,,,3432.0,,,,,,,,,,,,,,,,,,,,
1327,,san,sanpy,https://github.com/santiment/sanpy,Santiment API Python Client.,others,20,False,445.0,26.0,79.0,19.0,15.0,60.0,135.0,12.0,18.0,22.0,18.0,2018-07-02 07:33:48,2022-10-25 14:37:18.000,2022-10-25 14:37:15,2022-09-29 14:12:03.522,32540.0,2.0,,,santiment/sanpy,,,https://github.com/santiment/sanpy,MIT,0.10.2,22.0,,,,,,,,,,,,,,,,,,,sanpy,https://pypi.org/project/sanpy,2022-06-15 13:28:07,32540.0,,,,,,
1328,,rose,oasis-wallet-web,https://github.com/oasisprotocol/oasis-wallet-web,The official non-custodial web wallet for the Oasis Network.,others,20,False,1609.0,379.0,78.0,29.0,24.0,9.0,734.0,62.0,312.0,,20.0,2021-04-20 00:19:38,2022-10-26 17:05:58.000,2022-10-26 17:01:14,2022-10-14 16:16:31.000,,2.0,,,oasisprotocol/oasis-wallet-web,,,https://github.com/oasisprotocol/oasis-wallet-web,Apache-2.0,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,,uni,redux-multicall,https://github.com/Uniswap/redux-multicall,"A React + Redux library for fetching, batching, and caching chain state via the MultiCall contract.",others,20,False,55.0,2.0,76.0,22.0,4.0,7.0,23.0,5.0,,411.0,7.0,2021-10-18 16:44:00,2022-10-12 03:15:48.413,2022-09-23 18:37:24,2022-10-12 03:15:48.413,49210.0,2.0,,,Uniswap/redux-multicall,@uniswap/redux-multicall,,https://github.com/Uniswap/redux-multicall,MIT,1.1.6,398.0,https://www.npmjs.com/package/@uniswap/redux-multicall,2022-10-12 03:15:48.413,13.0,49210.0,,,,,,,,,,,,,,,,,,,,,,,,
1330,,kmd,atomicDEX-API,https://github.com/KomodoPlatform/atomicDEX-API,This is the official AtomicAPI (atomicDEX API) repository.,others,20,False,20471.0,9.0,74.0,56.0,23.0,100.0,684.0,239.0,582.0,,57.0,2018-02-02 11:28:52,2022-10-26 16:50:09.000,2022-10-18 11:24:41,2022-08-10 15:59:04.000,1306.0,2.0,,,KomodoPlatform/atomicDEX-API,,,https://github.com/KomodoPlatform/atomicDEX-API,,beta-2.1.7404,,,,,,,,,35268.0,,,,,,,,,,,,,,,,,,,,
1331,,fil,go-fil-markets,https://github.com/filecoin-project/go-fil-markets,Shared Implementation of Storage and Retrieval Markets for Filecoin Node Implementations.,others,20,False,537.0,18.0,68.0,53.0,26.0,308.0,566.0,95.0,112.0,48.0,32.0,2019-12-03 19:34:50,2022-10-19 00:24:36.000,2022-10-19 00:24:29,2022-10-19 00:23:27.000,,2.0,,,filecoin-project/go-fil-markets,,,https://github.com/filecoin-project/go-fil-markets,Apache-2.0,v1.24.3,,,,,,,,,,,,,,,github.com/filecoin-project/go-fil-markets,https://pkg.go.dev/github.com/filecoin-project/go-fil-markets,2022-10-19 00:23:27.000,48.0,,,,,,,,,,,
1332,,neo,neo-boa,https://github.com/CityOfZion/neo-boa,Python compiler for the Neo Virtual Machine.,others,20,False,1123.0,,68.0,59.0,14.0,34.0,78.0,14.0,50.0,145.0,33.0,2017-10-17 19:44:07,2020-08-20 15:21:42.000,2020-08-20 12:38:16,2020-06-03 13:39:57.000,324.0,2.0,,,CityOfZion/neo-boa,,,https://github.com/CityOfZion/neo-boa,MIT,0.7.2,109.0,,,,,,,,,,,,,,,,,,,neo-boa,https://pypi.org/project/neo-boa,2020-06-03 13:39:57,324.0,,36.0,,,,
1333,,btc,bip32-utils,https://github.com/bitcoinjs/bip32-utils,A small set of utilities for use with BIP32 HD key nodes.,others,20,False,224.0,,67.0,29.0,7.0,50.0,7.0,2.0,9.0,1110.0,8.0,2014-08-16 06:21:02,2022-02-28 08:41:23.000,2021-09-19 16:42:38,2017-12-06 23:35:15.537,2576.0,2.0,,,bitcoinjs/bip32-utils,bip32-utils,,https://github.com/bitcoinjs/bip32-utils,MIT,0.11.1,976.0,https://www.npmjs.com/package/bip32-utils,2017-12-06 23:35:15.537,134.0,2576.0,,,,,,,,,,,,,,,,,,,,,,,,
1334,,ont,ontology-ts-sdk,https://github.com/ontio/ontology-ts-sdk,Comprehensive TypeScript library for the Ontology blockchain.,others,20,False,578.0,,66.0,37.0,10.0,70.0,189.0,10.0,29.0,195.0,22.0,2018-03-27 12:49:20,2022-03-09 09:14:57.434,2022-03-09 09:12:12,2022-03-09 09:14:57.434,1460.0,2.0,,,ontio/ontology-ts-sdk,ontology-ts-sdk,,https://github.com/ontio/ontology-ts-sdk,LGPL-3.0,2.0.0,161.0,https://www.npmjs.com/package/ontology-ts-sdk,2022-03-09 09:14:57.434,34.0,1460.0,,,,,,,,,,,,,,,,,,,,,,,,
1335,,vega,vegawallet,https://github.com/vegaprotocol/vegawallet,"Command-line tool to manage your Vega Protocol wallet, a protocol for creating and trading derivatives on a fully..",others,20,False,938.0,2.0,66.0,26.0,23.0,92.0,319.0,28.0,250.0,9.0,21.0,2020-04-19 15:03:58,2022-09-27 14:59:09.000,2022-09-27 14:59:08,2022-06-15 08:09:38.000,436.0,2.0,,,vegaprotocol/vegawallet,,,https://github.com/vegaprotocol/vegawallet,MIT,0.16.1,8.0,,,,,,,,12663.0,,,,,,code.vegaprotocol.io/vegawallet,https://pkg.go.dev/code.vegaprotocol.io/vegawallet,2022-06-15 06:47:01.000,1.0,,,,,,,,,,,
1336,,hbar,hedera-sdk-go,https://github.com/hashgraph/hedera-sdk-go,Hedera Hashgraph SDK for Go.,others,20,False,1143.0,23.0,65.0,34.0,15.0,118.0,317.0,13.0,276.0,29.0,15.0,2020-01-03 20:01:12,2022-10-26 15:26:34.000,2022-10-18 12:12:22,2022-10-14 09:08:15.000,,2.0,,,hashgraph/hedera-sdk-go,,,https://github.com/hashgraph/hedera-sdk-go,Apache-2.0,2.17.6,22.0,,,,,,,,,,,,,,github.com/hashgraph/hedera-sdk-go,https://pkg.go.dev/github.com/hashgraph/hedera-sdk-go,2022-10-14 09:03:37.000,7.0,,,,,,,,,,,
1337,,dev,dev-protocol/protocol,https://github.com/dev-protocol/protocol,Dev Protocol is an open source middleware for creators sustainability.,others,20,False,2846.0,66.0,64.0,8.0,9.0,10.0,1180.0,24.0,120.0,14.0,16.0,2019-04-25 05:49:03,2022-10-26 15:23:36.000,2022-10-24 02:25:54,2022-03-10 00:13:35.913,982.0,2.0,,,dev-protocol/protocol,@devprotocol/protocol,,https://github.com/dev-protocol/protocol,MPL-2.0,3.4.1,13.0,https://www.npmjs.com/package/@devprotocol/protocol,2022-03-10 00:13:35.913,1.0,982.0,,,,,,,,,,,,,,,,,,,,,,,,
1338,,snx,synthetix-js,https://github.com/Synthetixio/synthetix-js,[deprecated] Please use https://github.com/Synthetixio/js-monorepo/tree/master/packages/contracts-interface.,others,20,False,1273.0,,63.0,44.0,19.0,370.0,60.0,7.0,2.0,184.0,14.0,2018-08-28 01:53:41,2022-07-27 20:16:26.000,2022-07-27 20:16:24,2022-06-23 21:07:59.604,23247.0,2.0,,,Synthetixio/synthetix-js,synthetix-js,,https://github.com/Synthetixio/synthetix-js,MIT,2.74.1,174.0,https://www.npmjs.com/package/synthetix-js,2022-06-23 21:07:59.604,10.0,23247.0,,,,,,,,,,,,,,,,,,,,,,,,
1339,,eth,wordlist,https://github.com/openethereum/wordlist,Parity Brain Wallets Word List Library.,others,20,False,24.0,,62.0,654.0,21.0,7.0,14.0,1.0,5.0,548.0,5.0,2017-03-28 07:46:42,2022-08-16 14:13:15.000,2020-02-07 15:11:10,2020-02-07 15:12:11.008,2697.666666666667,2.0,,,openethereum/wordlist,@parity/wordlist,,https://github.com/openethereum/wordlist,GPL-3.0,1.3.1,384.0,https://www.npmjs.com/package/@parity/wordlist,2017-06-14 11:05:59.157,99.0,1378.0,,,parity-wordlist,,https://crates.io/crates/parity-wordlist,2020-02-07 15:12:11.008,65.0,1319.6666666666667,159005.0,,,,,,,,,,,,,,,
1340,,sov,Sovryn-frontend,https://github.com/DistributedCollective/Sovryn-frontend,Frontend DApp for Sovryn trading and lending platform.,others,20,False,2240.0,113.0,62.0,58.0,15.0,100.0,1605.0,5.0,829.0,,33.0,2020-08-10 09:10:50,2022-10-26 10:03:31.000,2022-10-26 10:03:31,2022-10-26 07:57:00.000,,2.0,,,DistributedCollective/Sovryn-frontend,,,https://github.com/DistributedCollective/Sovryn-frontend,MIT,0.8.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,,ever,tonos-cli,https://github.com/tonlabs/tonos-cli,Command line tool for TON OS.,others,20,False,1690.0,205.0,61.0,23.0,18.0,100.0,851.0,7.0,37.0,,29.0,2020-05-01 14:48:45,2022-10-26 18:12:50.000,2022-10-20 09:31:20,2022-10-20 10:03:01.000,123.0,2.0,,,tonlabs/tonos-cli,,,https://github.com/tonlabs/tonos-cli,GPL-3.0,0.28.21,,,,,,,,,988.0,,,,,,,,,,,,,,,,,,,,
1342,,stx,clarity-js-sdk,https://github.com/stacks-network/clarity-js-sdk,Javascript SDK for interacting with Clarity smart contracts.,others,20,False,413.0,,57.0,23.0,21.0,39.0,178.0,37.0,45.0,174.0,17.0,2019-05-06 13:52:32,2022-10-25 03:34:24.000,2021-07-15 18:22:42,2021-06-03 15:50:51.722,352.0,2.0,,,blockstack/clarity-js-sdk,@blockstack/clarity-cli,,https://github.com/stacks-network/clarity-js-sdk,MIT,0.3.15,174.0,https://www.npmjs.com/package/@blockstack/clarity-cli,2021-06-03 15:50:51.722,,136.0,,,,8873.0,,,,,,,,,,,,,,,,,,,,stacks-network/clarity-js-sdk
1343,,algo,java-algorand-sdk,https://github.com/algorand/java-algorand-sdk,Algorand SDK for Java7+ to interact with the Algorand network.,others,20,False,322.0,19.0,55.0,49.0,17.0,38.0,299.0,20.0,104.0,68.0,34.0,2019-03-20 16:08:09,2022-10-19 00:54:57.000,2022-10-12 13:51:13,2022-10-12 14:29:42.000,,2.0,,,algorand/java-algorand-sdk,,com.algorand:algosdk,https://github.com/algorand/java-algorand-sdk,MIT,1.20.0,68.0,,,,,https://search.maven.org/artifact/com.algorand/algosdk,2022-10-12 14:27:13,,,,,,,,,,,,,,,,,,,,,,
1344,,yfi,yearn-sdk,https://github.com/yearn/yearn-sdk,SDK for the yearn.finance platform. WIP.,others,20,False,409.0,17.0,53.0,44.0,5.0,69.0,279.0,5.0,25.0,57.0,23.0,2021-01-23 16:35:21,2022-10-26 07:23:06.000,2022-10-26 00:07:37,2022-05-18 17:04:15.000,,2.0,,,yearn/yearn-sdk,,,https://github.com/yearn/yearn-sdk,MIT,2.1.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,,ckb,faster-hex,https://github.com/nervosnetwork/faster-hex,Fast hex encoding.,others,20,False,49.0,8.0,53.0,6.0,7.0,10.0,16.0,7.0,4.0,1415.0,6.0,2018-10-30 06:47:00,2022-10-17 04:39:24.000,2022-10-17 04:39:19,2021-08-31 12:21:28.113,18711.333333333332,2.0,,,nervosnetwork/faster-hex,,,https://github.com/nervosnetwork/faster-hex,MIT,0.6.1,1363.0,,,,,,,faster-hex,,https://crates.io/crates/faster-hex,2021-08-31 12:21:28.113,52.0,18711.333333333332,505823.0,,,,,,,,,,,,,,,
1346,,dot,1k-validators-be,https://github.com/w3f/1k-validators-be,Thousand Validators Program backend.,others,20,False,3197.0,354.0,53.0,24.0,16.0,100.0,1964.0,23.0,89.0,,31.0,2020-02-02 23:51:43,2022-10-26 13:30:48.000,2022-10-26 13:30:26,2022-10-26 13:30:48.000,,2.0,,,w3f/1k-validators-be,,,https://github.com/w3f/1k-validators-be,Apache-2.0,2.6.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,,colx,ColossusCoinXT,https://github.com/ColossusCoinXT/ColossusCoinXT,Core and desktop wallet for the ColossusXT cryptocurrency (COLX).,others,20,False,10904.0,,48.0,24.0,24.0,13.0,11.0,1.0,3.0,,369.0,2017-09-06 14:32:23,2021-10-01 13:02:32.000,2021-10-01 13:02:32,2020-04-23 20:10:54.000,1211.0,2.0,,,colossuscoinxt/colossuscoinxt,,,https://github.com/ColossusCoinXT/ColossusCoinXT,MIT,1.2.4,,,,,,,,,72696.0,,,,,,,,,,,,,,,,,,,,
1348,,stx,key-encoder-js,https://github.com/stacks-network/key-encoder-js,Library for encoding and decoding ecdsa private keys and converting between formats.,others,20,False,88.0,,43.0,26.0,14.0,21.0,29.0,17.0,1.0,2610.0,5.0,2015-08-28 21:08:09,2022-06-25 00:44:51.000,2021-06-09 15:07:52,2019-10-17 16:40:09.342,100260.0,2.0,,,blockstack/key-encoder-js,key-encoder,,https://github.com/stacks-network/key-encoder-js,MIT,2.0.3,2273.0,https://www.npmjs.com/package/key-encoder,2021-06-09 15:10:47.684,337.0,100260.0,,,,,,,,,,,,,,,,,,,,,,,,stacks-network/key-encoder-js
1349,,gen,arc,https://github.com/daostack/arc,Arc is an operating system for DAOs.,others,20,False,1312.0,,40.0,20.0,5.0,97.0,521.0,55.0,270.0,142.0,30.0,2016-09-21 10:22:23,2022-08-30 20:45:13.000,2021-04-08 17:18:46,2020-07-30 13:40:34.000,645.0,2.0,,,daostack/arc,@daostack/arc,,https://github.com/daostack/arc,GPL-3.0,0.0.1-rc.44,111.0,https://www.npmjs.com/package/@daostack/arc,2021-04-08 17:21:36.798,31.0,645.0,,,,,,,,,,,,,,,,,,,,,,,,
1350,,eth,openzeppelin-gsn-provider,https://github.com/OpenZeppelin/openzeppelin-gsn-provider,Web3 provider for the Gas Station Network.,others,20,False,197.0,,36.0,24.0,15.0,12.0,15.0,12.0,23.0,545.0,14.0,2019-07-25 14:09:33,2020-08-05 17:52:58.000,2020-08-05 17:51:25,2020-08-05 17:51:47.093,1937.0,2.0,,,OpenZeppelin/openzeppelin-gsn-provider,@openzeppelin/gsn-provider,,https://github.com/OpenZeppelin/openzeppelin-gsn-provider,MIT,0.1.11,517.0,https://www.npmjs.com/package/@openzeppelin/gsn-provider,2020-08-05 17:51:47.093,28.0,1937.0,,,,,,,,,,,,,,,,,,,,,,,,
1351,,gbx,gobyte,https://github.com/gobytecoin/gobyte,GoByte Core - GBX.,others,20,False,18050.0,,35.0,48.0,19.0,7.0,22.0,9.0,21.0,,502.0,2017-11-15 16:05:48,2022-04-23 12:02:35.000,2022-03-18 03:23:48,2021-12-06 09:38:43.000,15177.0,2.0,,,gobytecoin/gobyte,,,https://github.com/gobytecoin/gobyte,MIT,0.16.2.1,,,,,,,,,895464.0,,,,,,,,,,,,,,,,,,,,
1352,,clny,eslint-import-resolver-jest,https://github.com/JoinColony/eslint-import-resolver-jest,Jest import resolution plugin for eslint-plugin-import.,others,20,False,77.0,,33.0,17.0,4.0,11.0,54.0,24.0,12.0,1359.0,11.0,2017-04-12 19:14:16,2021-09-10 11:57:03.634,2021-09-10 11:56:25,2021-09-10 11:57:03.634,219641.0,2.0,,,JoinColony/eslint-import-resolver-jest,eslint-import-resolver-jest,,https://github.com/JoinColony/eslint-import-resolver-jest,MIT,3.0.2,1101.0,https://www.npmjs.com/package/eslint-import-resolver-jest,2021-09-10 11:57:03.634,258.0,219641.0,,,,,,,,,,,,,,,,,,,,,,,,
1353,,dcr,dcrlnd,https://github.com/decred/dcrlnd,Decred Lightning Network Daemon.,others,20,False,9387.0,10.0,32.0,23.0,15.0,28.0,132.0,16.0,21.0,14.0,243.0,2017-08-31 17:46:11,2022-10-10 21:44:49.000,2022-10-10 21:26:01,2022-10-10 21:26:01.000,2.0,2.0,,,decred/dcrlnd,,,https://github.com/decred/dcrlnd,MIT,v0.3.7,14.0,,,,,,,,121.0,,,,,,github.com/decred/dcrlnd,https://pkg.go.dev/github.com/decred/dcrlnd,2022-10-10 21:26:01.000,,,,,,,,,,,,
1354,,lbc,chainquery,https://github.com/OdyseeTeam/chainquery,Chainquery parses and syncs the LBRY blockchain data into structured SQL.,others,19,True,588.0,,2420.0,36.0,20.0,77.0,47.0,38.0,90.0,21.0,11.0,2018-02-10 14:57:47,2022-10-05 18:04:08.000,2022-04-27 01:54:48,2020-10-26 04:58:21.000,48.0,2.0,,,lbryio/chainquery,,,https://github.com/OdyseeTeam/chainquery,MIT,2.5.4,17.0,,,,,,,,2602.0,,,,,,github.com/lbryio/chainquery,https://pkg.go.dev/github.com/lbryio/chainquery,2021-10-22 18:53:50.000,4.0,,,,,,,,,,,OdyseeTeam/chainquery
1355,,perl,life,https://github.com/perlin-network/life,A secure WebAssembly VM catered for decentralized applications.,others,19,False,275.0,,1683.0,123.0,58.0,,48.0,36.0,38.0,192.0,16.0,2018-07-17 10:02:23,2022-08-30 14:36:17.059,2019-12-03 03:04:51,,,2.0,,,perlin-network/life,,,https://github.com/perlin-network/life,MIT,,161.0,,,,,,,,,,,,,,github.com/perlin-network/life,https://pkg.go.dev/github.com/perlin-network/life,2022-08-30 14:36:17.059,31.0,,,,,,,,,,,
1356,,gram,ton-blockchain/ton,https://github.com/ton-blockchain/ton,Main TON monorepo.,others,19,True,284.0,78.0,1637.0,429.0,128.0,1.0,183.0,50.0,268.0,,26.0,2019-09-07 09:33:40,2022-10-26 16:54:09.000,2022-10-20 17:35:58,2022-10-12 12:07:12.000,,2.0,,,ton-blockchain/ton,,,https://github.com/ton-blockchain/ton,,2022.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357,,hns,hs-airdrop,https://github.com/handshake-org/hs-airdrop,Decentralized airdrop to open source developers.,others,19,False,107.0,,1373.0,140.0,63.0,19.0,21.0,28.0,94.0,11.0,8.0,2018-09-26 13:17:49,2022-05-19 13:39:05.000,2021-05-17 16:26:29,2021-01-26 14:51:39.479,149.0,2.0,,,handshake-org/hs-airdrop,hs-airdrop,,https://github.com/handshake-org/hs-airdrop,MIT,0.10.0,10.0,https://www.npmjs.com/package/hs-airdrop,2021-01-26 14:51:39.479,1.0,149.0,,,,,,,,,,,,,,,,,,,,,,,,
1358,,eth,ethernaut,https://github.com/OpenZeppelin/ethernaut,Web3/Solidity based wargame.,others,19,True,425.0,98.0,1347.0,376.0,25.0,,287.0,91.0,79.0,,59.0,2017-11-16 17:31:13,2022-10-26 11:38:01.000,2022-10-25 08:03:40,,,2.0,,,OpenZeppelin/ethernaut,,,https://github.com/OpenZeppelin/ethernaut,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359,,storj,drpc,https://github.com/storj/drpc,"drpc is a lightweight, drop-in replacement for gRPC.",others,19,True,159.0,4.0,1134.0,39.0,42.0,58.0,11.0,13.0,21.0,34.0,13.0,2019-08-26 22:24:10,2022-09-23 15:21:56.000,2022-09-23 15:21:56,2022-06-17 15:23:50.000,,2.0,,,storj/drpc,,,https://github.com/storj/drpc,MIT,v0.0.32,,,,,,,,,,,,,,,storj.io/drpc,https://pkg.go.dev/storj.io/drpc,2022-06-17 15:23:50.000,34.0,,,,,,,,,,,
1360,,nas,go-nebulas,https://github.com/nebulasio/go-nebulas,Official Go implementation of the Nebulas protocol.,others,19,False,3634.0,,721.0,205.0,111.0,22.0,59.0,21.0,165.0,1.0,42.0,2017-09-13 12:13:40,2022-08-30 20:46:24.000,2020-03-29 13:15:39,2020-03-29 14:11:34.000,15.0,2.0,,,nebulasio/go-nebulas,,,https://github.com/nebulasio/go-nebulas,LGPL-3.0,3.0.0,1.0,,,,,,,,960.0,,,,,,github.com/nebulasio/go-nebulas,https://pkg.go.dev/github.com/nebulasio/go-nebulas,2019-08-07 07:40:19.000,,,,,,,,,,,,
