,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,monthly_downloads,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,projectrank_placing,labels,trending,github_id,npm_id,maven_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,go_id,github_release_downloads,go_url,go_latest_release_published_at,go_dependent_project_count,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,maven_dependent_project_count,conda_id,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads,updated_github_id
1437,,king,cryptoblades,https://github.com/CryptoBlades/cryptoblades,,others,18,True,3552.0,677.0,557.0,,249.0,72.0,,766.0,98.0,390.0,,56.0,2021-03-02 21:05:24,2022-03-16 17:16:08.000,2022-03-16 17:06:00,,2.0,,,CryptoBlades/cryptoblades,,,https://github.com/CryptoBlades/cryptoblades,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438,,btc,lightning-charge,https://github.com/ElementsProject/lightning-charge,A simple drop-in solution for accepting lightning payments.,others,18,True,397.0,,507.0,193.0,73.0,29.0,47.0,13.0,11.0,62.0,3.0,6.0,2017-11-15 19:02:33,2021-10-06 14:32:25.000,2021-03-26 10:15:39,2021-03-26 02:45:23.636,2.0,,,ElementsProject/lightning-charge,lightning-charge,,https://github.com/ElementsProject/lightning-charge,MIT,0.4.23,3.0,https://www.npmjs.com/package/lightning-charge,2021-03-26 02:45:23.636,,193.0,,,,,,,,,,,,,,,,,,,,,,,,
1439,,fil,slate,https://github.com/filecoin-project/slate,"WIP - Were building the place you go to discover, share, and sell files on the web.",others,18,True,3202.0,143.0,491.0,,57.0,16.0,,555.0,21.0,508.0,,26.0,2020-02-19 04:15:04,2022-03-14 15:14:50.000,2022-02-12 04:39:54,,2.0,,,filecoin-project/slate,,,https://github.com/filecoin-project/slate,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440,,aleo,wagyu,https://github.com/AleoHQ/wagyu,A Rust library for generating cryptocurrency wallets.,others,18,True,1123.0,,468.0,134.66666666666666,69.0,17.0,4.0,240.0,21.0,30.0,8.0,12.0,2018-08-15 06:46:37,2022-02-17 20:43:26.000,2021-06-15 00:54:45,2020-03-27 01:17:36.022,2.0,,,AleoHQ/wagyu,,,https://github.com/AleoHQ/wagyu,MIT,0.6.3,,,,,,,,,50.0,,,,wagyu-model,https://crates.io/crates/wagyu-model,2020-03-27 01:17:36.022,8.0,133.66666666666666,3773.0,,,,,,,,,,,
1441,,hnt,HIP,https://github.com/helium/HIP,Helium Improvement Proposals.,others,18,True,560.0,45.0,415.0,,246.0,117.0,,282.0,31.0,60.0,,103.0,2019-08-14 19:48:52,2022-03-14 17:33:28.000,2022-03-10 22:04:35,,2.0,,,helium/HIP,,,https://github.com/helium/HIP,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442,,dot,parity-signer,https://github.com/paritytech/parity-signer,Air-gapped crypto wallet.,others,18,True,647.0,27.0,396.0,11.0,103.0,45.0,23.0,478.0,54.0,417.0,,32.0,2017-01-30 10:41:50,2022-03-16 16:14:12.000,2022-03-15 14:48:52,2020-09-10 12:54:25.000,2.0,,,paritytech/parity-signer,,,https://github.com/paritytech/parity-signer,GPL-3.0,4.5.3-beta,,,,,,,,,490.0,,,,,,,,,,,,,,,,,,,,
1443,,rad,radicle-link,https://github.com/radicle-dev/radicle-link,The second iteration of the Radicle code collaboration protocol.,others,18,True,1252.0,167.0,385.0,18.333333333333332,28.0,16.0,1.0,524.0,105.0,164.0,1.0,21.0,2019-10-29 16:01:58,2022-03-15 19:52:38.000,2022-03-15 11:18:36,2020-01-06 12:31:38.519,2.0,,,radicle-dev/radicle-link,,,https://github.com/radicle-dev/radicle-link,GPL-3.0-only,0.0.0,,,,,,,,,,,,,librad,https://crates.io/crates/librad,2020-01-06 12:31:38.519,1.0,18.333333333333332,375.0,,,,,,,,,,,
1444,,yfi,yearn-vaults,https://github.com/yearn/yearn-vaults,Yearn Vault smart contracts.,others,18,True,353.0,14.0,377.0,,199.0,30.0,17.0,386.0,20.0,132.0,,51.0,2020-10-06 01:20:13,2022-03-15 14:07:59.000,2022-03-01 21:33:48,2021-07-09 15:33:03.000,2.0,,,yearn/yearn-vaults,,,https://github.com/yearn/yearn-vaults,AGPL-3.0,0.4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,,poa,token-wizard,https://github.com/poanetwork/token-wizard,(Discontinued) TokenWizard is an DApp to create and manage crowdsale and token contracts using a simple UI.,others,18,False,1923.0,,369.0,,197.0,44.0,1.0,654.0,76.0,543.0,,21.0,2017-07-13 18:46:22,2021-10-19 12:09:01.000,2018-11-28 17:36:28,2017-11-29 14:01:36.000,2.0,,,poanetwork/token-wizard,,,https://github.com/poanetwork/token-wizard,MIT,0.2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446,,uni,merkle-distributor,https://github.com/Uniswap/merkle-distributor,A smart contract that distributes a balance of tokens according to a merkle root.,others,18,False,54.0,,344.0,46.0,211.0,16.0,6.0,13.0,8.0,2.0,1153.0,4.0,2020-09-02 14:12:37,2022-01-23 13:45:11.000,2020-09-18 00:20:10,2021-03-21 02:27:43.729,2.0,,,Uniswap/merkle-distributor,earthswap-merkle-distributor,,https://github.com/Uniswap/merkle-distributor,GPL-3.0,1.0.4,1153.0,https://www.npmjs.com/package/earthswap-merkle-distributor,2021-03-21 02:27:43.729,,46.0,,,,,,,,,,,,,,,,,,,,,,,,
1447,,theta,theta-protocol-ledger,https://github.com/thetatoken/theta-protocol-ledger,Reference implementation of the Theta Blockchain Ledger Protocol.,others,18,True,1923.0,12.0,318.0,,73.0,54.0,27.0,120.0,36.0,24.0,,9.0,2018-08-06 19:13:46,2022-03-08 20:26:43.000,2022-02-28 21:14:00,2022-02-28 21:17:40.000,2.0,,,thetatoken/theta-protocol-ledger,,,https://github.com/thetatoken/theta-protocol-ledger,GPL-3.0,3.3.0,,,,,,,,github.com/thetatoken/theta-protocol-ledger,,https://pkg.go.dev/github.com/thetatoken/theta-protocol-ledger,2022-02-23 00:32:35.000,,,,,,,,,,,,,,,,,,
1448,,xdag,xdag,https://github.com/XDagger/xdag,XDAG (Dagger Coin) Official Main Repository. XDAG is a novel DAG based cryptocurrency.,others,18,True,1736.0,8.0,314.0,,135.0,76.0,10.0,472.0,37.0,87.0,,48.0,2018-01-17 23:55:56,2022-02-04 11:51:29.000,2022-02-04 11:51:29,2021-04-01 05:50:14.000,2.0,,,XDagger/xdag,,,https://github.com/XDagger/xdag,MIT,0.4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449,,sbr,stable-swap,https://github.com/saber-hq/stable-swap,StableSwap by Saber: an automated market maker for mean-reverting trading pairs.,others,18,True,133.0,88.0,309.0,274.33333333333337,99.0,9.0,14.0,142.0,6.0,9.0,1.0,6.0,2020-10-06 22:36:15,2022-03-16 04:22:58.000,2022-03-15 23:41:36,2022-03-15 23:47:24.000,2.0,,,saber-hq/stable-swap,,,https://github.com/saber-hq/stable-swap,Apache-2.0,1.8.0,,,,,,,,,410.0,,,,stable-swap,https://crates.io/crates/stable-swap,2022-03-15 23:46:56.863,1.0,138.33333333333334,415.0,,,,,,,,,,,
1450,,twt,tokens,https://github.com/trustwallet/tokens,"Upload yours token, coin and dApp image to get displayed in the Trust Wallet.",others,18,False,2791.0,,291.0,,1939.0,37.0,,2055.0,9.0,53.0,,847.0,2018-01-26 20:55:58,2020-06-05 21:21:16.000,2019-08-10 22:41:37,,2.0,,,trustwallet/tokens,,,https://github.com/trustwallet/tokens,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451,,btcp,BitcoinPrivate-legacy,https://github.com/BTCPrivate/BitcoinPrivate-legacy,Bitcoin Private is a Bitcoin and Zclassic fork which uses ZK-SNARK technology for privacy and fungibility.,others,18,False,11051.0,,279.0,65.0,114.0,109.0,12.0,134.0,14.0,102.0,,465.0,2017-12-24 14:19:12,2020-10-08 08:28:54.000,2020-10-08 08:28:52,2019-10-17 22:25:18.000,2.0,,,BTCPrivate/BitcoinPrivate-legacy,,,https://github.com/BTCPrivate/BitcoinPrivate-legacy,,1.0.15,,,,,,,,,3159.0,,,,,,,,,,,,,,,,,,,,
1452,,wan,go-wanchain,https://github.com/wanchain/go-wanchain,Wanchain Client Source Code.,others,18,True,3177.0,1.0,278.0,1514.0,86.0,71.0,65.0,5.0,4.0,4.0,,35.0,2017-07-11 04:49:09,2022-03-16 06:30:54.000,2022-02-14 09:14:57,2021-04-06 09:46:03.000,2.0,,,wanchain/go-wanchain,,,https://github.com/wanchain/go-wanchain,LGPL-3.0,2.2.0,,,,,,,,github.com/wanchain/go-wanchain,77254.0,https://pkg.go.dev/github.com/wanchain/go-wanchain,2022-03-03 10:33:44.000,,,,,,,,,,,,,,,,,,
1453,,cake,pancake-toolkit,https://github.com/pancakeswap/pancake-toolkit,Pancake frontend packages.,others,18,True,722.0,55.0,259.0,5.0,725.0,21.0,47.0,407.0,11.0,13.0,7.0,36.0,2021-03-04 03:33:09,2022-03-14 10:28:59.000,2022-03-14 10:28:59,2021-09-28 07:42:48.000,2.0,,,pancakeswap/pancake-toolkit,@svcongnghe/eslint-config-pancake,,https://github.com/pancakeswap/pancake-toolkit,GPL-3.0,@pancakeswap/uikit@0.54.5,7.0,https://www.npmjs.com/package/@svcongnghe/eslint-config-pancake,2021-07-07 01:47:56.919,,5.0,,,,,,,,,,,,,,,,,,,,,,,,
1454,,aeon,aeon,https://github.com/aeonix/aeon,AEON source code (post May 2018 rebase).,others,18,True,7000.0,3.0,249.0,561.0,144.0,22.0,14.0,181.0,36.0,58.0,,262.0,2014-06-06 09:22:14,2022-03-14 13:09:22.000,2022-02-05 22:07:50,2020-10-25 06:04:49.000,2.0,,,aeonix/aeon,,,https://github.com/aeonix/aeon,,0.14.1.0-aeon,,,,,,,,,25807.0,,,,,,,,,,,,,,,,,,,,
1455,,sc,skynet-webportal,https://github.com/SkynetLabs/skynet-webportal,A webapp that makes Skynet accessible to web browsers.,others,18,True,4066.0,850.0,247.0,,43.0,18.0,3.0,1751.0,44.0,76.0,,30.0,2020-01-30 13:13:20,2022-03-16 16:42:25.000,2022-03-16 16:03:49,2022-03-10 09:19:50.000,2.0,,,skynetlabs/skynet-webportal,,,https://github.com/SkynetLabs/skynet-webportal,,deploy-2022-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456,,btc,secp256k1-zkp,https://github.com/ElementsProject/secp256k1-zkp,Experimental fork of libsecp256k1 with support for pedersen commitments and range proofs.,others,18,True,1736.0,74.0,246.0,,88.0,49.0,,131.0,16.0,24.0,,96.0,2015-06-09 07:19:49,2022-03-08 17:57:34.000,2022-01-31 14:07:15,,2.0,,,ElementsProject/secp256k1-zkp,,,https://github.com/ElementsProject/secp256k1-zkp,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457,,srm,awesome-serum,https://github.com/project-serum/awesome-serum,Project Serum applications.,others,18,True,48.0,,245.0,1043.0,48.0,13.0,2.0,28.0,9.0,,103.0,10.0,2020-10-19 10:31:51,2022-02-06 13:02:29.000,2021-06-25 05:52:56,2020-11-16 06:02:15.168,2.0,,,project-serum/awesome-serum,@project-serum/awesome-serum,,https://github.com/project-serum/awesome-serum,Apache-2.0,1.0.1,103.0,https://www.npmjs.com/package/@project-serum/awesome-serum,2020-11-16 06:02:15.168,,1043.0,,,,,,,,,,,,,,,,,,,,,,,,
1458,,ohm,olympus-frontend,https://github.com/OlympusDAO/olympus-frontend,,others,18,True,1753.0,376.0,237.0,,583.0,20.0,,1411.0,65.0,107.0,,57.0,2021-05-28 21:24:02,2022-03-16 08:51:29.000,2022-03-15 15:00:33,,2.0,,,OlympusDAO/olympus-frontend,,,https://github.com/OlympusDAO/olympus-frontend,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459,,neo,neo-gui-2.x,https://github.com/neo-project/neo-gui-2.x,,others,18,False,126.0,,237.0,2708.0,175.0,74.0,15.0,64.0,5.0,238.0,,18.0,2016-10-26 15:38:04,2020-10-05 04:26:31.000,2020-09-27 12:24:14,2020-10-05 04:26:31.000,2.0,,,neo-project/neo-gui-2.x,,,https://github.com/neo-project/neo-gui-2.x,MIT,2.12.2,,,,,,,,,148956.0,,,,,,,,,,,,,,,,,,,,
1460,,lpt,lpms,https://github.com/livepeer/lpms,Livepeer media server.,others,18,True,432.0,21.0,235.0,,52.0,21.0,14.0,162.0,37.0,110.0,11.0,14.0,2017-01-27 20:22:35,2022-03-14 13:56:52.000,2022-03-10 11:57:39,,2.0,,,livepeer/lpms,,,https://github.com/livepeer/lpms,MIT,,10.0,,,,,,,github.com/livepeer/lpms,,https://pkg.go.dev/github.com/livepeer/lpms,2021-04-05 23:36:28.000,1.0,,,,,,,,,,,,,,,,,
1461,,etc,ethereumclassic/explorer,https://github.com/ethereumclassic/explorer,EthereumClassic Block Explorer.,others,18,False,890.0,,235.0,4.0,253.0,33.0,1.0,171.0,69.0,64.0,,32.0,2016-07-27 17:33:12,2022-02-11 18:32:18.000,2020-09-04 20:17:36,2021-11-19 05:55:54.963,2.0,,,ethereumclassic/explorer,etc-explorer,,https://github.com/ethereumclassic/explorer,MIT,0.2.0,,https://www.npmjs.com/package/etc-explorer,2021-11-19 05:55:54.963,,4.0,,,,,,,,,,,,,,,,,,,,,,,,
1462,,nu,pyUmbral,https://github.com/nucypher/pyUmbral,NuCyphers reference implementation of Umbral (threshold proxy re-encryption) using OpenSSL and Cryptography.io.,others,18,True,1037.0,,235.0,1261.0,64.0,18.0,10.0,156.0,13.0,104.0,7.0,10.0,2017-12-23 20:10:04,2022-01-21 18:59:17.000,2021-09-15 19:50:51,2021-09-15 19:58:17.000,2.0,,,nucypher/pyUmbral,,,https://github.com/nucypher/pyUmbral,GPL-3.0,0.3.0,,,,,,,,,,,,,,,,,,,umbral,https://pypi.org/project/umbral,2021-09-15 19:58:17,1261.0,,,7.0,,,,
1463,,gxc,gxb-core,https://github.com/gxchain/gxb-core,GXChain Blockchain implementation.,others,18,False,2068.0,,229.0,74.0,79.0,38.0,31.0,129.0,8.0,70.0,,27.0,2017-08-10 07:29:52,2022-01-26 07:20:53.000,2020-12-28 02:25:56,2020-12-17 01:33:13.000,2.0,,,gxchain/gxb-core,,,https://github.com/gxchain/gxb-core,GPL-3.0,1.0.201217,,,,,,,,,3938.0,,,,,,,,,,,,,,,,,,,,
1464,,aurora,rainbow-bridge,https://github.com/aurora-is-near/rainbow-bridge,NEAR Ethereum Decentralized Bridge.,others,18,True,598.0,18.0,225.0,4.0,46.0,26.0,1.0,329.0,99.0,233.0,3.0,24.0,2019-09-02 07:59:53,2022-03-15 20:30:06.000,2022-03-09 21:26:21,2020-10-27 09:12:38.313,2.0,,,aurora-is-near/rainbow-bridge,rainbow-bridge-watchdog,,https://github.com/aurora-is-near/rainbow-bridge,GPL-3.0,1.0.0,3.0,https://www.npmjs.com/package/rainbow-bridge-watchdog,2020-10-27 09:12:38.313,,4.0,,,,,,,,,,,,,,,,,,,,,,,,
1465,,ada,mantis,https://github.com/input-output-hk/mantis,A Scala based client for Ethereum-like Blockchains.,others,18,True,4744.0,,218.0,105.0,70.0,56.0,16.0,1088.0,9.0,35.0,,48.0,2016-12-12 12:51:31,2021-12-15 14:56:12.000,2021-12-15 14:56:12,2021-09-24 07:40:24.000,2.0,,,input-output-hk/mantis,,,https://github.com/input-output-hk/mantis,Apache-2.0,3.3.0,,,,,,,,,5929.0,,,,,,,,,,,,,,,,,,,,
1466,,poa,solidity-flattener,https://github.com/poanetwork/solidity-flattener,Utility to combine Solidity project to a flat file.,others,18,False,91.0,,211.0,919.0,56.0,7.0,6.0,32.0,9.0,18.0,250.0,6.0,2017-07-26 16:09:11,2021-12-14 20:43:44.000,2020-09-09 12:51:23,2020-09-09 12:54:20.390,2.0,,,poanetwork/solidity-flattener,@poanet/solidity-flattener,,https://github.com/poanetwork/solidity-flattener,Apache-2.0,3.0.6,248.0,https://www.npmjs.com/package/@poanet/solidity-flattener,2020-09-09 12:54:20.390,2.0,919.0,,,,,,,,,,,,,,,,,,,,,,,,
1467,,matic,dagger.js,https://github.com/maticnetwork/dagger.js,Simple library to connect with dagger server and manage subscriptions for Ethereum Blockchain.,others,18,False,101.0,,207.0,237.0,31.0,44.0,5.0,35.0,6.0,9.0,27.0,11.0,2017-08-05 15:23:46,2022-02-11 01:45:47.000,2020-09-21 05:37:43,2020-09-03 12:25:26.135,2.0,,,maticnetwork/dagger.js,@maticnetwork/dagger,,https://github.com/maticnetwork/dagger.js,MIT,0.2.0,27.0,https://www.npmjs.com/package/@maticnetwork/dagger,2020-09-03 12:25:26.135,,237.0,,,,,,,,,,,,,,,,,,,,,,,,
1468,,omg,elixir-omg,https://github.com/omgnetwork/elixir-omg,OMG-Network repository of Watcher and Watcher Info.,others,18,True,4365.0,,206.0,,54.0,34.0,40.0,1343.0,116.0,379.0,,55.0,2018-03-02 04:05:24,2021-04-08 09:11:41.000,2021-03-23 17:53:33,2020-10-29 19:05:16.000,2.0,,,omgnetwork/elixir-omg,,,https://github.com/omgnetwork/elixir-omg,Apache-2.0,1.0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469,,mana,dappeteer,https://github.com/decentraland/dappeteer,E2E testing for dApps using Puppeteer + MetaMask.,others,18,True,72.0,,203.0,49.0,50.0,24.0,4.0,18.0,21.0,9.0,46.0,11.0,2018-06-12 21:33:28,2022-02-11 15:51:36.000,2021-10-27 17:22:48,2021-07-01 11:55:54.291,2.0,,,decentraland/dappeteer,@nodefactory/dappeteer,,https://github.com/decentraland/dappeteer,MIT,2.0.1,46.0,https://www.npmjs.com/package/@nodefactory/dappeteer,2021-07-01 11:55:54.291,,49.0,,,,,,,,,,,,,,,,,,,,,,,,
1470,,qkc,pyquarkchain,https://github.com/QuarkChain/pyquarkchain,Python implementation of QuarkChain.,others,18,True,1715.0,3.0,202.0,,110.0,42.0,30.0,691.0,41.0,209.0,,23.0,2018-08-02 23:28:47,2022-03-16 07:31:55.000,2022-03-16 07:31:54,2021-09-02 07:28:44.000,2.0,,,QuarkChain/pyquarkchain,,,https://github.com/QuarkChain/pyquarkchain,MIT,mainnet-index1.5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1471,,xch,bladebit,https://github.com/Chia-Network/bladebit,BladeBit - Fast Chia (XCH) RAM-only k32-only Plotter.,others,18,True,53.0,,198.0,3165.0,62.0,17.0,6.0,38.0,11.0,47.0,,3.0,2021-07-10 08:15:01,2022-03-16 03:28:55.000,2021-11-11 21:51:42,2021-11-11 22:00:03.000,2.0,,,Chia-Network/bladebit,,,https://github.com/Chia-Network/bladebit,Apache-2.0,1.2.4,,,,,,,,,18990.0,,,,,,,,,,,,,,,,,,,,
1472,,pnt,ethereum-bridge,https://github.com/provable-things/ethereum-bridge,Independent bridge to link any Ethereum network with the Provable engine.,others,18,False,331.0,,192.0,95.0,94.0,18.0,12.0,48.0,13.0,40.0,144.0,10.0,2016-06-21 11:50:39,2022-02-11 06:44:56.000,2019-06-19 16:31:07,2019-03-12 14:49:11.483,2.0,,,provable-things/ethereum-bridge,ethereum-bridge,,https://github.com/provable-things/ethereum-bridge,AGPL-3.0,0.6.2,134.0,https://www.npmjs.com/package/ethereum-bridge,2019-03-12 14:49:11.483,10.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,
1473,,xrp,ripplecharts-frontend,https://github.com/ripple/ripplecharts-frontend,RippleCharts front-end using Angular.js and D3.,others,18,True,928.0,,188.0,,127.0,73.0,6.0,176.0,15.0,21.0,,21.0,2013-12-31 20:26:04,2022-02-12 18:28:42.000,2021-11-30 15:54:40,2021-10-26 21:07:02.000,2.0,,,ripple/ripplecharts-frontend,,,https://github.com/ripple/ripplecharts-frontend,ISC,2.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474,,lbc,spee.ch,https://github.com/lbryio/spee.ch,An image hosting service on top of the LBRY protocol.,others,18,False,2378.0,,186.0,,77.0,25.0,4.0,581.0,95.0,411.0,,46.0,2017-03-28 17:12:49,2021-06-04 19:41:44.000,2020-06-11 16:30:31,2019-04-15 17:05:36.000,2.0,,,lbryio/spee.ch,,,https://github.com/lbryio/spee.ch,MIT,0.5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,,icp,internet-identity,https://github.com/dfinity/internet-identity,"Internet Identity, a blockchain authentication system for the Internet Computer.",others,18,True,684.0,73.0,180.0,216.0,49.0,47.0,2.0,533.0,28.0,20.0,,36.0,2021-04-09 17:18:09,2022-03-15 19:47:37.000,2022-03-15 19:47:36,2022-03-15 13:04:34.000,2.0,,4.0,dfinity/internet-identity,,,https://github.com/dfinity/internet-identity,,release-2022-03-15,,,,,,,,,216.0,,,,,,,,,,,,,,,,,,,,
1476,,pnk,kleros,https://github.com/kleros/kleros,Kleros smart contracts.,others,18,True,657.0,1.0,180.0,45.0,52.0,20.0,7.0,138.0,14.0,56.0,42.0,21.0,2017-09-05 12:38:13,2022-01-13 18:02:38.000,2022-01-13 18:01:55,2020-05-10 20:55:49.922,2.0,,,kleros/kleros,@kleros/kleros,,https://github.com/kleros/kleros,MIT,0.1.5,38.0,https://www.npmjs.com/package/@kleros/kleros,2020-05-10 20:55:49.922,4.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,
1477,,hnt,blockchain-core,https://github.com/helium/blockchain-core,,others,18,True,3271.0,250.0,174.0,,68.0,45.0,,1185.0,38.0,54.0,,24.0,2018-09-10 18:38:06,2022-03-16 16:35:07.000,2022-03-07 15:11:59,,2.0,,,helium/blockchain-core,,,https://github.com/helium/blockchain-core,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,,nex,openlimits,https://github.com/nash-io/openlimits,A Rust high performance cryptocurrency trading API with support for multiple exchanges and language wrappers.,others,18,True,517.0,,172.0,28.666666666666668,30.0,21.0,3.0,118.0,26.0,64.0,6.0,16.0,2020-05-11 14:33:39,2021-12-18 17:59:18.000,2021-11-29 18:49:18,2021-11-29 16:57:12.031,2.0,,,nash-io/openlimits,,,https://github.com/nash-io/openlimits,BSD-2-Clause,0.3.0,,,,,,,,,,,,,openlimits-exchange,https://crates.io/crates/openlimits-exchange,2021-11-29 16:57:12.031,6.0,28.666666666666668,254.0,,,,,,,,,,,
1479,,juno,juno,https://github.com/CosmosContracts/juno,Open Source Platform for Interoperable Smart Contracts.,others,18,True,254.0,42.0,160.0,85.0,49.0,12.0,25.0,119.0,7.0,41.0,,11.0,2021-03-02 16:29:59,2022-03-16 15:12:13.000,2022-03-10 18:45:11,2021-12-20 16:09:10.000,2.0,,,CosmosContracts/juno,,,https://github.com/CosmosContracts/juno,Apache-2.0,2.1.0,,,,,,,,github.com/cosmoscontracts/juno,680.0,https://pkg.go.dev/github.com/cosmoscontracts/juno,2022-02-08 21:53:49.000,,,,,,,,,,,,,,,,,,
1480,,xvs,venus-protocol,https://github.com/VenusProtocol/venus-protocol,Binance Smart Chain Venus Protocol.,others,18,True,325.0,80.0,157.0,,77.0,28.0,2.0,76.0,15.0,21.0,,15.0,2020-09-28 14:08:34,2022-03-16 14:18:09.000,2022-02-25 15:31:24,2021-04-21 12:28:27.000,2.0,,,VenusProtocol/venus-protocol,,,https://github.com/VenusProtocol/venus-protocol,BSD-3-Clause,2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481,,matic,pos-portal,https://github.com/maticnetwork/pos-portal,Smart contracts that powers the PoS (proof-of-stake) based bridge mechanism for Matic Network.,others,18,True,645.0,12.0,155.0,97.0,123.0,28.0,8.0,97.0,8.0,6.0,16.0,14.0,2020-04-13 08:09:31,2022-03-11 09:31:18.000,2022-03-11 09:31:14,2021-09-20 13:55:00.000,2.0,,,maticnetwork/pos-portal,@maticnetwork/pos-portal,,https://github.com/maticnetwork/pos-portal,GPL-3.0,1.5.4,16.0,https://www.npmjs.com/package/@maticnetwork/pos-portal,2021-04-26 04:47:14.408,,97.0,,,,,,,,,,,,,,,,,,,,,,,,
1482,,sushi,bentobox,https://github.com/sushiswap/bentobox,BentoBox.,others,18,True,606.0,17.0,154.0,24.0,70.0,20.0,4.0,88.0,10.0,10.0,7.0,16.0,2020-10-02 08:45:15,2022-03-02 08:52:00.000,2022-02-28 17:09:45,2021-10-15 11:54:04.944,2.0,,,sushiswap/bentobox,@sushiswap/bentobox,,https://github.com/sushiswap/bentobox,Unlicense,0.4.0,7.0,https://www.npmjs.com/package/@sushiswap/bentobox,2021-10-15 11:54:04.944,,24.0,,,,,,,,,,,,,,,,,,,,,,,,
1483,,poa,threshold_crypto,https://github.com/poanetwork/threshold_crypto,A pairing-based threshold cryptosystem for collaborative decryption and signatures used in HoneybadgerBFT..,others,18,False,144.0,,153.0,444.0,45.0,18.0,7.0,79.0,13.0,24.0,41.0,15.0,2018-07-30 12:29:53,2022-01-01 21:26:47.000,2020-12-16 09:47:40,2020-07-28 17:37:33.216,2.0,,,poanetwork/threshold_crypto,,,https://github.com/poanetwork/threshold_crypto,MIT,0.4.0,,,,,,,,,,,,,threshold_crypto,https://crates.io/crates/threshold_crypto,2020-07-28 17:37:33.216,41.0,444.0,166721.0,,,,,,,,,,,
1484,,xht,hollaex-kit,https://github.com/bitholla/hollaex-kit,Exchange Starter Kit to run your own Digital Asset Trading Exchange Platform.,others,18,True,7263.0,148.0,151.0,,133.0,12.0,70.0,1249.0,29.0,11.0,8.0,27.0,2019-09-07 08:02:34,2022-03-16 14:54:28.000,2022-03-02 08:04:19,2022-03-02 08:05:43.000,2.0,,,bitholla/hollaex-kit,,,https://github.com/bitholla/hollaex-kit,,2.2.10,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485,,eth,ethjsonrpc,https://github.com/ConsenSys/ethjsonrpc,Python JSON-RPC client for the Ethereum blockchain.,others,18,False,136.0,,151.0,497.0,99.0,38.0,13.0,32.0,31.0,8.0,56.0,7.0,2015-02-26 20:08:23,2021-01-30 00:15:27.000,2021-01-30 00:15:19,2016-11-10 18:41:08.000,2.0,,,ConsenSys/ethjsonrpc,,,https://github.com/ConsenSys/ethjsonrpc,Unlicense,0.3.0,38.0,,,,,,,,,,,,,,,,,,ethjsonrpc,https://pypi.org/project/ethjsonrpc,2016-11-10 18:41:08,497.0,,,18.0,,,,
1486,,kint,interbtc,https://github.com/interlay/interbtc,interBTC: Trustless Bitcoin on Polkadot | kBTC: Trustless Bitcoin on Kusama.,others,18,False,2653.0,138.0,146.0,27.0,31.0,10.0,67.0,520.0,9.0,9.0,,14.0,2020-03-31 10:53:54,2022-03-16 12:16:45.000,2022-03-15 16:37:13,2022-03-08 13:57:23.000,2.0,,,interlay/interbtc,,,https://github.com/interlay/interbtc,Apache-2.0,1.8.1,,,,,,,,,627.0,,,,,,,,,,,,,,,,,,,,
1487,,trac,ot-node,https://github.com/OriginTrail/ot-node,OriginTrail Decentralized Knowledge Graph network node.,others,18,False,2973.0,3.0,145.0,,41.0,33.0,87.0,1713.0,41.0,70.0,,38.0,2018-02-01 18:29:15,2022-03-16 13:07:06.000,2021-12-29 12:59:48,2022-03-09 14:58:31.000,2.0,,,OriginTrail/ot-node,,,https://github.com/OriginTrail/ot-node,Apache-2.0,6.0.0-beta.1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
