,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,monthly_downloads,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,projectrank_placing,labels,trending,github_id,npm_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_monthly_downloads,maven_id,npm_dependent_project_count,maven_url,maven_latest_release_published_at,cargo_id,github_release_downloads,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,maven_dependent_project_count,conda_id,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads,updated_github_id
1819,,bts,uptick,https://github.com/bitshares/uptick,Python-based CLI tool set for BitShares blockchain.,others,16,False,267.0,,43.0,81.0,29.0,13.0,18.0,33.0,6.0,10.0,51.0,5.0,2017-01-04 14:49:12,2021-06-11 17:44:26.000,2020-10-23 06:29:13,2020-10-23 06:29:36.000,2.0,,,bitshares/uptick,,https://github.com/bitshares/uptick,MIT,0.2.6,39.0,,,,,,,,,,,,,,,,,,,uptick,https://pypi.org/project/uptick,2020-10-23 06:29:36,81.0,,,12.0,,,,
1820,,ae,aepp-components,https://github.com/aeternity/aepp-components,deprecated: aepp-components to be used in all aepps.,others,16,False,779.0,2.0,43.0,159.0,12.0,15.0,28.0,226.0,43.0,26.0,89.0,20.0,2017-10-19 13:28:28,2022-03-29 17:07:31.000,2022-03-29 17:07:25,2018-10-15 12:21:37.830,2.0,,,aeternity/aepp-components,@aeternity/aepp-components,https://github.com/aeternity/aepp-components,ISC,2.0.15,77.0,https://www.npmjs.com/package/@aeternity/aepp-components,2018-10-15 12:21:37.830,159.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,
1821,,waves,waves-keeper,https://github.com/wavesplatform/waves-keeper,Your entry point to the Waves blockchain and Waves-powered web services.,others,16,False,1355.0,70.0,42.0,46.0,37.0,17.0,10.0,287.0,2.0,18.0,,20.0,2018-08-16 11:11:34,2022-06-01 17:16:21.000,2022-06-01 11:34:05,2022-05-25 17:54:07.000,2.0,,,wavesplatform/waves-keeper,,https://github.com/wavesplatform/waves-keeper,,2.4.3,,,,,,,,,,186.0,,,,,,,,,,,,,,,,,,,,
1822,,ens,ensdomains/ui,https://github.com/ensdomains/ui,UI components and reusable functions.,others,16,False,398.0,11.0,41.0,,40.0,6.0,1.0,137.0,16.0,10.0,73.0,11.0,2019-05-07 05:27:26,2022-05-17 16:43:33.000,2022-05-17 16:43:33,2019-07-23 07:46:03.000,2.0,,,ensdomains/ui,,https://github.com/ensdomains/ui,BSD-2-Clause,1.1.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,,skl,skale-manager,https://github.com/skalenetwork/skale-manager,"Ethereum Mainnet smart contracts that manage SKALE Network. Coordinates validator-node registration, SKALE Chain..",others,16,False,3187.0,35.0,41.0,,21.0,10.0,100.0,738.0,27.0,55.0,,17.0,2019-04-12 22:50:11,2022-05-31 09:03:19.000,2022-05-31 08:58:29,2022-05-03 14:41:06.000,2.0,,,skalenetwork/skale-manager,,https://github.com/skalenetwork/skale-manager,AGPL-3.0,1.9.0-stable.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,,orbs,orbs-network-go,https://github.com/orbs-network/orbs-network-go,Orbs node virtual chain core reference implementation in Go.,others,16,False,5737.0,,41.0,,11.0,8.0,48.0,1051.0,64.0,553.0,3.0,24.0,2018-06-24 09:47:23,2022-01-09 11:18:06.000,2022-01-09 11:18:06,2021-06-03 16:25:24.000,2.0,,,orbs-network/orbs-network-go,,https://github.com/orbs-network/orbs-network-go,MIT,2.0.15,3.0,,,,,,,,,,,,,,,github.com/orbs-network/orbs-network-go,https://pkg.go.dev/github.com/orbs-network/orbs-network-go,2022-01-09 11:18:06.000,,,,,,,,,,,,
1825,,tnt,lsat-js,https://github.com/Tierion/lsat-js,A javascript library for working with LSATs (Lightning Service Authentication Tokens).,others,16,False,47.0,,40.0,3915.0,5.0,5.0,15.0,10.0,2.0,4.0,23.0,4.0,2019-12-20 17:37:38,2022-02-22 03:37:15.547,2022-02-22 03:36:34,2022-02-22 03:37:15.547,2.0,,,Tierion/lsat-js,lsat-js,https://github.com/Tierion/lsat-js,MIT,2.0.5,20.0,https://www.npmjs.com/package/lsat-js,2022-02-22 03:37:15.547,3915.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
1826,,gen,subgraph,https://github.com/daostack/subgraph,A DAOstack subgraph for graph-node.,others,16,False,434.0,,39.0,122.0,29.0,11.0,55.0,434.0,28.0,206.0,13.0,18.0,2018-10-16 08:59:39,2022-04-09 19:50:45.000,2021-04-13 09:20:28,2020-12-13 15:07:33.000,2.0,,,daostack/subgraph,@daostack/subgraph,https://github.com/daostack/subgraph,GPL-3.0,ganache-0.0.1-rc.52-v0-0.0.41-3,12.0,https://www.npmjs.com/package/@daostack/subgraph,2021-02-08 14:32:12.825,122.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1827,,btdx,BitSend,https://github.com/LIMXTEC/BitSend,BitSend Master (Live Version).,others,16,False,594.0,2.0,39.0,330.0,46.0,26.0,9.0,68.0,5.0,33.0,,20.0,2015-07-30 16:54:11,2022-04-13 08:57:17.000,2022-04-13 08:57:49,2022-04-13 06:55:49.000,2.0,,,LIMXTEC/BitSend,,https://github.com/LIMXTEC/BitSend,MIT,0.21,,,,,,,,,,18488.0,,,,,,,,,,,,,,,,,,,,
1828,,tzc,TrezarCoin,https://github.com/TrezarCoin/TrezarCoin,,others,16,False,11747.0,,39.0,802.0,27.0,19.0,11.0,11.0,10.0,13.0,,491.0,2017-08-24 12:22:34,2021-12-30 14:31:21.000,2021-12-30 14:31:21,2020-12-12 14:34:55.000,2.0,,,trezarcoin/trezarcoin,,https://github.com/TrezarCoin/TrezarCoin,MIT,2.1.3.0,,,,,,,,,,45762.0,,,,,,,,,,,,,,,,,,,,
1829,,eth,quorum.js,https://github.com/ConsenSys/quorum.js,Quorum.js is an extension to web3.js providing support for JP Morgans Quorum API.,others,16,False,71.0,,39.0,25.0,24.0,32.0,2.0,25.0,4.0,19.0,120.0,15.0,2018-11-09 01:33:44,2022-01-17 11:16:51.000,2022-01-17 11:14:12,2021-01-15 17:52:58.661,2.0,,,ConsenSys/quorum.js,ixils-quorum-js,https://github.com/ConsenSys/quorum.js,Apache-2.0,0.3.7,120.0,https://www.npmjs.com/package/ixils-quorum-js,2021-01-15 17:52:58.661,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,,grt,graph-network-subgraph,https://github.com/graphprotocol/graph-network-subgraph,"The subgraph, the smart contracts, the tests, and documents for the Graph Explorer Decentralized Application.",others,16,False,447.0,14.0,37.0,,25.0,16.0,23.0,141.0,14.0,32.0,,9.0,2019-05-30 18:00:42,2022-05-14 23:29:13.000,2022-05-14 23:28:48,2022-05-14 23:29:13.000,2.0,,,graphprotocol/graph-network-subgraph,,https://github.com/graphprotocol/graph-network-subgraph,MIT,0.15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,,etho,Ether1,https://github.com/Ether1Project/Ether1,Official Go implementation of The Ether-1 Protocol.,others,16,False,13116.0,7.0,37.0,290.0,29.0,10.0,22.0,34.0,3.0,1.0,,637.0,2018-03-25 22:23:25,2022-03-15 14:41:37.000,2022-03-15 14:41:25,2022-02-28 08:51:37.000,2.0,,,Ether1Project/Ether1,,https://github.com/Ether1Project/Ether1,LGPL-3.0,V2.0.0,,,,,,,,,,14230.0,,,,,,,,,,,,,,,,,,,,
1832,,bzz,swarm-cli,https://github.com/ethersphere/swarm-cli,Manage your Bee node and interact with the Swarm network via the CLI.,others,16,False,158.0,6.0,36.0,104.0,14.0,11.0,19.0,186.0,51.0,139.0,3.0,10.0,2021-01-08 10:00:37,2022-04-25 09:39:55.000,2022-04-14 12:22:47,2022-04-14 12:23:07.000,2.0,,,ethersphere/swarm-cli,@ethersphere/swarm-cli,https://github.com/ethersphere/swarm-cli,BSD-3-Clause,1.11.0,3.0,https://www.npmjs.com/package/@ethersphere/swarm-cli,2022-04-14 12:24:40.133,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,,xlm,stellar-demo-wallet,https://github.com/stellar/stellar-demo-wallet,Provides a front-end interface to test SEP interoperability. Website at https://demo-wallet.stellar.org/.,others,16,False,343.0,6.0,35.0,,31.0,26.0,7.0,187.0,16.0,80.0,,13.0,2019-12-04 21:45:52,2022-05-27 19:12:15.000,2022-05-27 19:12:14,2022-01-18 16:59:23.000,2.0,,,stellar/stellar-demo-wallet,,https://github.com/stellar/stellar-demo-wallet,Apache-2.0,2.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,,ogn,origin-website,https://github.com/OriginProtocol/origin-website,The code powering our website.,others,16,False,3705.0,24.0,35.0,,42.0,37.0,,458.0,18.0,148.0,,47.0,2017-11-28 18:34:08,2022-05-16 16:51:17.000,2022-05-16 16:50:00,,2.0,,,OriginProtocol/origin-website,,https://github.com/OriginProtocol/origin-website,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,,nkn,nkn-sdk-js,https://github.com/nknorg/nkn-sdk-js,JavaScript Implementation of NKN Client and Wallet SDK.,others,16,False,87.0,8.0,35.0,145.0,9.0,7.0,25.0,55.0,9.0,33.0,33.0,4.0,2020-02-16 06:32:25,2022-05-08 10:23:04.000,2022-05-08 10:20:28,2022-05-08 10:23:04.000,2.0,,,nknorg/nkn-sdk-js,nkn-sdk,https://github.com/nknorg/nkn-sdk-js,Apache-2.0,1.2.5,31.0,https://www.npmjs.com/package/nkn-sdk,2022-05-08 10:22:38.288,145.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
1836,,rose,oasis.js,https://github.com/oasislabs/oasis.js,A web client for the Oasis platform.,others,16,False,427.0,,34.0,101.0,10.0,23.0,21.0,201.0,47.0,107.0,10.0,17.0,2019-04-24 00:30:26,2020-10-30 12:38:35.682,2020-10-30 12:38:24,2020-10-30 12:38:35.682,2.0,,,oasislabs/oasis.js,@oasislabs/common,https://github.com/oasislabs/oasis.js,Apache-2.0,1.0.0,,https://www.npmjs.com/package/@oasislabs/common,2020-10-30 12:38:35.682,101.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,
1837,,vite,vite-wallet,https://github.com/vitelabs/vite-wallet,The Desktop Wallet of Vite.,others,16,False,467.0,3.0,33.0,8839.0,14.0,11.0,54.0,19.0,2.0,27.0,,8.0,2018-07-11 08:59:22,2022-05-31 18:39:22.000,2022-05-31 18:39:18,2022-05-31 18:27:18.000,2.0,,,vitelabs/vite-wallet,,https://github.com/vitelabs/vite-wallet,,1.6.7,,,,,,,,,,406615.0,,,,,,,,,,,,,,,,,,,,
1838,,bip,minter-console-web,https://github.com/MinterTeam/minter-console-web,Official Minter Console website.,others,16,False,708.0,28.0,32.0,158.0,20.0,10.0,38.0,17.0,8.0,9.0,,8.0,2018-06-20 15:11:47,2022-06-01 12:33:53.000,2022-05-16 10:13:26,2022-04-15 15:52:50.000,2.0,,,MinterTeam/minter-console-web,,https://github.com/MinterTeam/minter-console-web,MIT,0.12.2,,,,,,,,,,6026.0,,,,,,,,,,,,,,,,,,,,
1839,,eth,ethernaut,https://github.com/OpenZeppelin/ethernaut,Web3/Solidity based wargame.,others,15,True,318.0,7.0,1081.0,,306.0,20.0,,238.0,91.0,71.0,,44.0,2017-11-16 17:31:13,2022-06-01 14:31:50.000,2022-05-17 13:42:42,,3.0,,,OpenZeppelin/ethernaut,,https://github.com/OpenZeppelin/ethernaut,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840,,eth,dapp-bin,https://github.com/ethereum/dapp-bin,A place for all the Apps to live.,others,15,True,273.0,,931.0,,338.0,82.0,,79.0,27.0,6.0,,22.0,2014-08-07 17:27:43,2022-05-05 14:20:05.000,2022-02-15 08:36:43,,3.0,,,ethereum/dapp-bin,,https://github.com/ethereum/dapp-bin,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841,,dot,parity-bitcoin,https://github.com/paritytech/parity-bitcoin,The Parity Bitcoin client.,others,15,True,1661.0,,704.0,,175.0,59.0,,426.0,49.0,112.0,,38.0,2016-08-15 09:30:15,2021-12-02 11:48:57.000,2021-12-02 11:48:57,,3.0,,,paritytech/parity-bitcoin,,https://github.com/paritytech/parity-bitcoin,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,,drgn,dragonchain,https://github.com/dragonchain/dragonchain,Dragonchain blockchain platform - simplified integration of advanced blockchain features.,others,15,True,419.0,,700.0,,161.0,107.0,12.0,208.0,55.0,117.0,,25.0,2016-08-22 06:08:34,2021-11-30 23:40:16.000,2021-11-30 23:38:36,2020-02-05 20:59:30.000,3.0,,,dragonchain/dragonchain,,https://github.com/dragonchain/dragonchain,,4.4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,,rpl,rocketpool,https://github.com/rocket-pool/rocketpool,"A next generation decentralised Ethereum proof of stake network and pool, currently in beta and built to be compatible..",others,15,True,2430.0,,684.0,,125.0,78.0,4.0,166.0,8.0,71.0,,18.0,2017-05-19 06:10:02,2022-05-23 03:04:45.000,2022-03-04 01:34:14,,3.0,,,rocket-pool/rocketpool,,https://github.com/rocket-pool/rocketpool,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,,brd,breadwallet-ios,https://github.com/breadwallet/breadwallet-ios,The iOS version of the Bread bitcoin wallet.,others,15,True,3213.0,,649.0,,130.0,56.0,,74.0,31.0,93.0,,26.0,2016-10-05 20:09:28,2022-02-15 09:06:39.000,2021-09-30 18:02:32,,3.0,,,breadwallet/breadwallet-ios,,https://github.com/breadwallet/breadwallet-ios,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,,1inch,shieldy,https://github.com/1inch/shieldy,@shieldy_bot Telegram bot repository.,others,15,True,658.0,1.0,608.0,,215.0,33.0,,92.0,23.0,76.0,,42.0,2018-11-05 05:41:50,2022-04-20 09:49:44.000,2022-04-20 09:49:44,,3.0,,,1inch/shieldy,,https://github.com/1inch/shieldy,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,,mkr,dss,https://github.com/makerdao/dss,Dai Stablecoin System.,others,15,True,413.0,3.0,538.0,,239.0,46.0,,224.0,20.0,22.0,,24.0,2018-05-28 14:05:57,2022-05-21 19:17:03.000,2022-05-18 14:07:24,,3.0,,,makerdao/dss,,https://github.com/makerdao/dss,AGPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847,,xfc,MultiChain/multichain,https://github.com/MultiChain/multichain,"Source code for multichaind, multichain-cli and multichain-util.",others,15,True,1380.0,,524.0,,241.0,75.0,,83.0,37.0,22.0,,6.0,2016-12-29 09:17:34,2022-05-26 13:52:00.000,2021-11-16 13:17:28,,3.0,,,MultiChain/multichain,,https://github.com/MultiChain/multichain,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848,,veo,amoveo,https://github.com/zack-bitcoin/amoveo,A blockchain for trust-free markets in financial derivatives.,others,15,True,3630.0,21.0,464.0,,115.0,89.0,,166.0,12.0,104.0,,55.0,2017-04-23 22:54:17,2022-05-05 23:46:30.000,2022-05-05 23:45:56,,3.0,,,zack-bitcoin/amoveo,,https://github.com/zack-bitcoin/amoveo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,,nmr,example-scripts,https://github.com/numerai/example-scripts,The official example scripts for the Numerai Data Science Tournament.,others,15,True,239.0,8.0,416.0,,179.0,54.0,,108.0,4.0,8.0,,43.0,2017-01-06 23:08:38,2022-04-15 19:18:44.000,2022-04-09 18:21:35,,3.0,,,numerai/example-scripts,,https://github.com/numerai/example-scripts,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,,trx,documentation,https://github.com/tronprotocol/documentation,Documentations of project TRON.,others,15,True,2651.0,1.0,377.0,,421.0,69.0,,339.0,8.0,67.0,,56.0,2018-03-23 04:38:06,2022-04-21 10:25:18.000,2022-03-30 09:12:08,,3.0,,,tronprotocol/documentation,,https://github.com/tronprotocol/documentation,LGPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,,eth,ConsenSys/constellation,https://github.com/ConsenSys/constellation,Peer-to-peer encrypted message exchange.,others,15,False,91.0,,374.0,1128.0,105.0,78.0,7.0,37.0,1.0,81.0,,8.0,2016-11-14 06:27:55,2020-07-06 12:57:42.000,2020-04-20 20:17:10,2018-02-21 21:14:35.000,3.0,,,ConsenSys/constellation,,https://github.com/ConsenSys/constellation,,0.3.2,,,,,,,,,,75605.0,,,,,,,,,,,,,,,,,,,,
1852,,cru,crust,https://github.com/crustio/crust,Official Rust implementation of the Crust protocol.,others,15,True,441.0,7.0,371.0,1.0,32.0,13.0,20.0,553.0,29.0,249.0,,7.0,2020-01-06 03:13:58,2022-05-31 06:21:47.000,2022-04-21 03:55:43,2021-12-09 05:58:28.000,3.0,,,crustio/crust,,https://github.com/crustio/crust,Apache-2.0,1.2.0,,,,,,,,,,39.0,,,,,,github.com/crustio/crust,https://pkg.go.dev/github.com/crustio/crust,2021-12-08 07:17:55.000,,,,,,,,,,,,
1853,,gtc,code_fund_ads,https://github.com/gitcoinco/code_fund_ads,"CodeFund is an open source platform that helps fund maintainers, bloggers, and builders through non-tracking ethical..",others,15,False,1327.0,,365.0,,96.0,25.0,,1006.0,32.0,304.0,,22.0,2018-10-18 16:53:17,2020-07-30 17:20:17.000,2020-07-01 16:45:19,,3.0,,,gitcoinco/code_fund_ads,,https://github.com/gitcoinco/code_fund_ads,AGPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854,,etp,metaverse,https://github.com/mvs-org/metaverse,The Metaverse individual chain service ETP coin and immutable data space for Hyperspace.,others,15,True,2441.0,,288.0,1.0,111.0,48.0,10.0,175.0,54.0,201.0,,31.0,2016-10-30 07:36:52,2022-02-07 09:27:12.000,2021-08-18 05:39:03,2020-05-14 16:52:02.000,3.0,,,mvs-org/metaverse,,https://github.com/mvs-org/metaverse,AGPL-3.0,0.9.1c,,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,
1855,,eth,merkle-patricia-tree,https://github.com/ethereumjs/merkle-patricia-tree,Project is in active development and has been moved to the EthereumJS VM monorepo.,others,15,False,418.0,,287.0,,97.0,30.0,5.0,83.0,4.0,44.0,,25.0,2014-05-14 17:41:00,2021-01-19 10:04:32.000,2021-01-19 10:04:31,2020-06-19 16:44:15.000,3.0,,,ethereumjs/merkle-patricia-tree,,https://github.com/ethereumjs/merkle-patricia-tree,GPL-3.0,4.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,,cake,pancake-swap-interface-v1,https://github.com/pancakeswap/pancake-swap-interface-v1,Pancake trading interface V1.,others,15,True,1228.0,,286.0,,938.0,28.0,,294.0,62.0,103.0,,74.0,2020-09-14 05:56:56,2021-07-30 10:52:51.000,2021-06-28 06:58:24,,3.0,,,pancakeswap/pancake-swap-interface-v1,,https://github.com/pancakeswap/pancake-swap-interface-v1,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,,hive,openhive-network/hive,https://github.com/openhive-network/hive,Fast. Scalable. Powerful. The Blockchain for Web3.,others,15,True,5720.0,,280.0,,85.0,41.0,4.0,20.0,18.0,,,99.0,2020-03-20 01:18:32,2022-06-01 18:17:39.000,2021-11-18 22:27:37,2021-06-15 06:34:09.000,3.0,,,openhive-network/hive,,https://github.com/openhive-network/hive,,1.25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,,brd,breadwallet-core,https://github.com/breadwallet/breadwallet-core,SPV bitcoin C library.,others,15,False,3571.0,,256.0,,304.0,31.0,,430.0,19.0,31.0,,19.0,2015-06-16 01:22:12,2021-07-20 10:14:56.000,2020-02-06 18:43:51,,3.0,,,breadwallet/breadwallet-core,,https://github.com/breadwallet/breadwallet-core,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1859,,yfi,iearn-finance,https://github.com/yearn/iearn-finance,Web repository.,others,15,False,439.0,,245.0,,258.0,36.0,,178.0,22.0,55.0,,35.0,2020-01-26 00:23:05,2021-11-23 13:32:31.000,2021-03-14 14:55:18,,3.0,,,yearn/iearn-finance,,https://github.com/yearn/iearn-finance,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1860,,seele,go-seele,https://github.com/seeleteam/go-seele,Seele is an open source blockchain project which consists of advanced sharding technology and our innovative anti-asic..,others,15,False,910.0,,239.0,105.0,104.0,58.0,26.0,1028.0,40.0,,,30.0,2018-01-30 07:18:42,2020-12-09 06:22:32.000,2020-12-09 06:22:31,2020-03-02 22:31:55.000,3.0,,,seeleteam/go-seele,,https://github.com/seeleteam/go-seele,LGPL-3.0,1.3.2,,,,,,,,,,4981.0,,,,,,github.com/seeleteam/go-seele,https://pkg.go.dev/github.com/seeleteam/go-seele,2020-12-09 06:22:31.000,,,,,,,,,,,,
1861,,gel,gelato-network,https://github.com/gelatodigital/gelato-network,V1 implementation of Gelato Network.,others,15,False,1584.0,,232.0,,23.0,13.0,3.0,172.0,41.0,86.0,,6.0,2020-02-14 17:04:14,2022-03-27 01:27:26.000,2021-02-25 17:59:54,2020-07-03 12:06:53.000,3.0,,,gelatodigital/gelato-network,,https://github.com/gelatodigital/gelato-network,MIT,1.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862,,axe,electrum-axe,https://github.com/AXErunners/electrum-axe,lightweight client for AXE network.,others,15,False,830.0,,229.0,166.0,26.0,128.0,24.0,65.0,4.0,3.0,,3.0,2018-03-10 23:00:48,2020-10-17 18:30:29.000,2020-08-27 16:53:18,2020-08-27 17:40:49.000,3.0,,,AXErunners/electrum-axe,,https://github.com/AXErunners/electrum-axe,MIT,3.3.8.9,,,,,,,,,,8477.0,,,,,,,,,,,,,,,,,,,,
1863,,rgt,Rari-Capital/vaults,https://github.com/Rari-Capital/vaults,"Flexible, minimalist, and gas-optimized yield aggregator protocol for earning interest on any ERC20 token.",others,15,True,795.0,33.0,222.0,,46.0,7.0,4.0,21.0,21.0,77.0,,3.0,2021-06-22 06:29:35,2022-04-18 22:36:50.000,2022-04-18 22:36:47,2021-07-17 20:18:43.119,3.0,,,Rari-Capital/vaults,@rari-capital/vaults,https://github.com/Rari-Capital/vaults,AGPL-3.0,1.0.0,,https://www.npmjs.com/package/@rari-capital/vaults,2021-07-17 20:18:43.119,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864,,eth,Mahuta,https://github.com/ConsenSys/Mahuta,IPFS Storage service with search capability.,others,15,False,502.0,,221.0,,47.0,40.0,5.0,79.0,12.0,23.0,,12.0,2018-02-15 17:51:49,2022-03-31 18:46:33.000,2019-11-02 12:46:34,2019-11-02 12:49:55.000,3.0,,,ConsenSys/Mahuta,,https://github.com/ConsenSys/Mahuta,Apache-2.0,0.3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1865,,bcn,bcndev/bytecoin,https://github.com/bcndev/bytecoin,,others,15,False,41.0,,214.0,501.0,195.0,74.0,32.0,8.0,57.0,65.0,,3.0,2018-02-06 15:50:42,2021-08-19 17:53:17.000,2019-07-18 15:58:45,2019-07-18 16:36:37.000,3.0,,,bcndev/bytecoin,,https://github.com/bcndev/bytecoin,LGPL-3.0,3.5.1,,,,,,,,,,26063.0,,,,,,,,,,,,,,,,,,,,
1866,,ubi,ubi,https://github.com/DemocracyEarth/ubi,Universal Basic Income token.,others,15,True,408.0,49.0,212.0,,32.0,22.0,11.0,98.0,,10.0,1.0,13.0,2020-12-10 11:29:27,2022-05-31 15:36:13.000,2022-04-18 17:35:05,2021-02-24 17:17:54.000,3.0,,,DemocracyEarth/ubi,,https://github.com/DemocracyEarth/ubi,,0.2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867,,btc,simplicity,https://github.com/ElementsProject/simplicity,Simplicity is a blockchain programming language designed as an alternative to Bitcoin script.,others,15,True,376.0,36.0,211.0,,31.0,29.0,,52.0,12.0,21.0,,6.0,2018-11-17 00:23:53,2022-05-30 15:14:31.000,2022-05-26 18:36:03,,3.0,,,ElementsProject/simplicity,,https://github.com/ElementsProject/simplicity,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868,,man,go-matrix,https://github.com/MatrixAINetwork/go-matrix,"First version of go-MATRIX, especially for TPS optimization and AI.",others,15,False,2815.0,,196.0,7.0,156.0,126.0,3.0,14.0,8.0,2.0,1.0,14.0,2018-09-29 03:57:10,2021-08-10 23:56:05.000,2020-05-21 08:04:43,2020-05-21 08:01:39.000,3.0,,,MatrixAINetwork/go-matrix,,https://github.com/MatrixAINetwork/go-matrix,MIT,1.1.7,1.0,,,,,,,,,277.0,,,,,,,,,,,,,,,,,,,,
1869,,neo,neo-project/docs,https://github.com/neo-project/docs,NEO Documentation.,others,15,True,928.0,8.0,190.0,,283.0,33.0,,1233.0,5.0,124.0,,146.0,2017-05-02 03:18:26,2022-05-26 07:49:51.000,2022-05-26 07:49:50,,3.0,,,neo-project/docs,,https://github.com/neo-project/docs,CC-BY-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870,,bnb,php-binance-api,https://github.com/binance-exchange/php-binance-api,PHP Binance API is an asynchronous PHP library for the Binance API designed to be easy to use.,others,15,False,513.0,,184.0,,95.0,34.0,39.0,62.0,1.0,,,38.0,2017-11-06 08:57:46,2020-12-21 22:38:25.000,2020-07-06 10:47:10,2019-01-22 12:31:47.000,3.0,,,binance-exchange/php-binance-api,,https://github.com/binance-exchange/php-binance-api,MIT,0.5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1871,,any,CrossChain-Bridge,https://github.com/anyswap/CrossChain-Bridge,Cross-Chain bridge based on Anyswap MPC network.,others,15,True,923.0,18.0,179.0,,97.0,10.0,28.0,21.0,12.0,6.0,16.0,8.0,2020-06-22 04:10:51,2022-05-29 03:42:17.000,2022-05-29 03:20:22,2021-09-15 22:52:01.161,3.0,,,anyswap/CrossChain-Bridge,,https://github.com/anyswap/CrossChain-Bridge,GPL-3.0,v0.3.9,15.0,,,,,,,,,,,,,,,github.com/anyswap/CrossChain-Bridge,https://pkg.go.dev/github.com/anyswap/CrossChain-Bridge,2021-09-15 22:52:01.161,1.0,,,,,,,,,,,
1872,,snt,status-keycard,https://github.com/status-im/status-keycard,Our Javacard Implementation for making secure transactions within Status and Ethereum.,others,15,True,228.0,,174.0,14.0,41.0,29.0,9.0,22.0,12.0,48.0,,7.0,2017-09-21 10:09:08,2021-12-08 07:12:30.000,2021-12-08 07:12:30,2020-04-16 10:52:41.000,3.0,,,status-im/status-keycard,,https://github.com/status-im/status-keycard,Apache-2.0,3.0.2,,,,,,,,,,634.0,,,,,,,,,,,,,,,,,,,,
1873,,ckb,muta,https://github.com/nervosnetwork/muta,Muta is a high-performance blockchain framework.,others,15,False,743.0,,170.0,48.666666666666664,41.0,15.0,12.0,479.0,2.0,4.0,1.0,23.0,2019-09-25 07:15:29,2022-03-27 15:30:38.000,2021-01-13 13:03:24,2020-09-15 14:52:44.000,3.0,,,nervosnetwork/muta,,https://github.com/nervosnetwork/muta,MIT,0.2.0,,,,,,,,,muta-protocol,,https://crates.io/crates/muta-protocol,2020-01-14 07:09:44.951,1.0,48.666666666666664,1863.0,,,,,,,,,,,,,,,
