,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,monthly_downloads,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,projectrank_placing,labels,trending,github_id,github_url,license,latest_stable_release_number,github_dependent_project_count,github_release_downloads
2297,,miota,mam.js,https://github.com/iotaledger/mam.js,Pure JavaScript implementation of MAMv0.,others,15,False,116.0,,37.0,,9.0,23.0,2.0,373.0,,8.0,55.0,3.0,2019-11-21 09:18:56,2023-02-08 05:05:14,2022-03-11 07:53:24,2021-10-12 09:03:34,2.0,,,iotaledger/mam.js,https://github.com/iotaledger/mam.js,Apache-2.0,1.6.2,55.0,
2298,,xrd,scrypto-challenges,https://github.com/radixdlt/scrypto-challenges,Compete with other Scrypto devs and claim your place among the Scrypto champions.,others,15,False,864.0,54.0,37.0,,174.0,12.0,,142.0,2.0,,,115.0,2022-01-25 14:45:14,2023-01-06 19:30:40,2023-01-06 19:30:33,,2.0,,,radixdlt/scrypto-challenges,https://github.com/radixdlt/scrypto-challenges,Apache-2.0,,,
2299,,xkr,kryptokrona,https://github.com/kryptokrona/kryptokrona,"A private, fast and secure cryptocurrency from the nordic region.",others,15,False,1591.0,107.0,37.0,19.0,10.0,3.0,6.0,29.0,23.0,18.0,,73.0,2019-04-14 12:29:15,2023-02-08 17:43:12,2023-02-08 17:43:08,2022-12-28 20:22:41,2.0,,,kryptokrona/kryptokrona,https://github.com/kryptokrona/kryptokrona,,1.1.1,,913.0
2300,,atom,CosmWasmJS,https://github.com/CosmWasm/CosmWasmJS,Source of the cosmwasm npm package.,others,15,False,147.0,,36.0,,11.0,5.0,7.0,152.0,1.0,15.0,193.0,6.0,2022-02-07 14:33:10,2023-02-06 12:16:25,2022-07-30 08:21:21,2022-04-11 10:21:52,2.0,,,CosmWasm/CosmWasmJS,https://github.com/CosmWasm/CosmWasmJS,Apache-2.0,1.1.1,193.0,
2301,,bzz,bee-docs,https://github.com/ethersphere/bee-docs,"Documentation for the Swarm Bee Client. View at docs.ethswarm.org, contributions welcome!.",others,15,False,574.0,18.0,35.0,,66.0,12.0,81.0,226.0,24.0,80.0,,39.0,2020-06-03 09:48:00,2023-02-05 07:51:31,2023-01-31 11:08:48,2023-01-31 11:14:36,2.0,,,ethersphere/bee-docs,https://github.com/ethersphere/bee-docs,,1.11.1,,
2302,,idex,idex-sdk-js,https://github.com/idexio/idex-sdk-js,"IDEX v3 SDK built with TypeScript, supporting both web and Node environments.",others,15,False,951.0,,35.0,,15.0,10.0,100.0,303.0,24.0,3.0,10.0,11.0,2020-02-13 19:00:06,2022-12-14 02:10:26,2022-09-21 17:10:37,2022-09-21 17:10:44,2.0,,,idexio/idex-sdk-js,https://github.com/idexio/idex-sdk-js,MIT,2.3.0,10.0,
2303,,quick,interface-v2,https://github.com/QuickSwap/interface-v2,New front-end interface of quickswap.exchange.,others,15,False,2012.0,345.0,35.0,,108.0,3.0,100.0,579.0,20.0,2.0,,13.0,2021-07-26 13:40:02,2023-02-08 18:51:06,2023-02-08 04:24:07,2022-07-26 12:05:54,2.0,,,QuickSwap/interface-v2,https://github.com/QuickSwap/interface-v2,GPL-3.0,0.0.327,,
2304,,bjuno,polar,https://github.com/arufa-research/polar,"Polar is a development environment to compile, deploy, test, run scrt contracts on different networks.",others,15,False,184.0,20.0,35.0,,12.0,2.0,19.0,78.0,16.0,15.0,20.0,10.0,2021-06-06 15:56:10,2023-02-06 09:23:46,2023-02-06 09:23:33,2022-12-19 05:04:11,2.0,,,arufa-research/polar,https://github.com/arufa-research/polar,MIT,0.10.2,20.0,
2305,,pont,liquidswap-sdk,https://github.com/pontem-network/liquidswap-sdk,Typescript SDK to work with Liquidswap contracts.,others,15,False,127.0,94.0,35.0,,14.0,4.0,3.0,29.0,4.0,11.0,12.0,6.0,2022-07-22 23:47:58,2023-01-29 19:59:39,2023-01-29 19:58:52,2023-01-09 14:34:57,2.0,,,pontem-network/liquidswap-sdk,https://github.com/pontem-network/liquidswap-sdk,GPL-3.0,0.5.4,12.0,
2306,,zen,zend_oo,https://github.com/HorizenOfficial/zend_oo,"This repository is archived, Zendoo is out of beta and has been included in https://github.com/HorizenOfficial/zen.",others,15,False,13731.0,1.0,34.0,39.0,22.0,16.0,5.0,155.0,39.0,30.0,,490.0,2020-06-15 11:52:28,2022-11-28 22:56:08,2022-11-28 22:56:06,2021-09-29 14:29:27,2.0,,,HorizenOfficial/zend_oo,https://github.com/HorizenOfficial/zend_oo,,3.0.0-beta1,,1278.0
2307,,vite,vite-wallet,https://github.com/vitelabs/vite-wallet,The Desktop Wallet of Vite.,others,15,False,472.0,,34.0,7574.0,14.0,11.0,56.0,25.0,2.0,27.0,,8.0,2018-07-11 08:59:22,2023-02-03 08:36:35,2022-09-26 09:36:19,2022-09-26 09:44:28,2.0,,,vitelabs/vite-wallet,https://github.com/vitelabs/vite-wallet,,1.6.9,,409001.0
2308,,agi,cogutil,https://github.com/opencog/cogutil,Very low-level C++ programming utilities used by several components.,others,15,False,17219.0,6.0,34.0,,83.0,33.0,1.0,227.0,4.0,31.0,,122.0,2015-04-27 16:30:41,2023-01-20 17:21:20,2023-01-20 17:20:18,2016-12-28 13:02:36,2.0,,,opencog/cogutil,https://github.com/opencog/cogutil,,2.0.3-stable,,
2309,,eth,quorum-key-manager,https://github.com/ConsenSys/quorum-key-manager,A universal Key & Account Management solution for blockchain applications.,others,15,False,278.0,,33.0,,10.0,3.0,11.0,317.0,57.0,214.0,3.0,10.0,2021-02-19 15:24:19,2023-01-30 13:20:15,2022-10-26 00:49:49,2022-06-13 10:08:46,2.0,,,ConsenSys/quorum-key-manager,https://github.com/ConsenSys/quorum-key-manager,Apache-2.0,21.12.5,3.0,
2310,,celo,celo-org/governance,https://github.com/celo-org/governance,Governance Repository for Celo.,others,15,False,366.0,27.0,33.0,,28.0,27.0,,179.0,2.0,29.0,,32.0,2021-04-20 15:55:52,2023-02-03 15:07:31,2023-02-03 15:07:31,,2.0,,,celo-org/governance,https://github.com/celo-org/governance,Apache-2.0,,,
2311,,movr,moonbeam-docs,https://github.com/PureStake/moonbeam-docs,Documentation for the Moonbeam project.,others,15,False,3604.0,271.0,33.0,,54.0,11.0,,524.0,5.0,14.0,,48.0,2020-06-24 15:33:17,2023-02-08 16:53:37,2023-02-07 13:57:35,,2.0,,,PureStake/moonbeam-docs,https://github.com/PureStake/moonbeam-docs,GPL-3.0,,,
2312,,aur,Auroracoin,https://github.com/aurarad/Auroracoin,Current Auroracoin source tree.,others,15,False,2186.0,,33.0,74.0,24.0,26.0,9.0,18.0,8.0,24.0,,8.0,2016-03-18 21:20:48,2022-06-28 12:47:16,2022-06-28 08:49:25,2022-06-28 12:47:16,2.0,,,aurarad/Auroracoin,https://github.com/aurarad/Auroracoin,MIT,2022.06.1.0,,6109.0
2313,,fil,merkletree,https://github.com/filecoin-project/merkletree,"_merkle_ is a lightweight Rust implementation of a Merkle tree, external dependencies agnostic, stdhash compatible..",others,15,False,265.0,,32.0,,32.0,32.0,,97.0,4.0,20.0,822.0,18.0,2018-06-01 17:56:12,2022-09-16 19:43:31,2022-09-16 19:43:31,,2.0,,,filecoin-project/merkletree,https://github.com/filecoin-project/merkletree,BSD-3-Clause,,822.0,
2314,,kai,go-kardia,https://github.com/kardiachain/go-kardia,Golang implementation of KardiaChain Decentralize Network.,others,15,False,2742.0,22.0,32.0,0.0,14.0,10.0,19.0,179.0,14.0,52.0,20.0,25.0,2020-06-19 09:20:25,2023-01-12 09:21:39,2023-01-12 09:21:39,2021-12-29 03:56:18,2.0,,,kardiachain/go-kardia,https://github.com/kardiachain/go-kardia,LGPL-3.0,2.0,20.0,11.0
2315,,xdata,core-frontend,https://github.com/streamr-dev/core-frontend,Streamr Core frontend.,others,15,False,7485.0,28.0,32.0,,26.0,14.0,4.0,1408.0,9.0,13.0,,33.0,2018-07-02 08:44:54,2023-02-08 15:02:43,2023-01-05 12:08:53,2020-04-02 12:28:00,2.0,,,streamr-dev/core-frontend,https://github.com/streamr-dev/core-frontend,AGPL-3.0,2.1.22,,
2316,,vet,thor-devkit.js,https://github.com/vechain/thor-devkit.js,Typescript library to aid DApp development on VeChain Thor.,others,15,False,119.0,2.0,31.0,,26.0,13.0,28.0,39.0,10.0,9.0,500.0,6.0,2018-07-18 11:28:58,2022-12-28 04:14:26,2022-12-28 04:14:26,2022-11-22 07:08:23,2.0,,,vechain/thor-devkit.js,https://github.com/vechain/thor-devkit.js,LGPL-3.0,2.0.6,500.0,
2317,,mana,js-sdk-toolchain,https://github.com/decentraland/js-sdk-toolchain,Toolchain to build JS & TS scenes for Decentraland.,others,15,False,331.0,78.0,31.0,,15.0,4.0,27.0,413.0,8.0,,2.0,12.0,2021-05-20 19:54:35,2023-02-08 13:31:33,2023-02-08 13:31:32,2022-12-08 18:19:30,2.0,,,decentraland/js-sdk-toolchain,https://github.com/decentraland/js-sdk-toolchain,Apache-2.0,7.0.5,2.0,
2318,,ncr,NeosLocale,https://github.com/Neos-Metaverse/NeosLocale,Locale assets for Neos VR.,others,15,False,2045.0,10.0,31.0,,83.0,9.0,,604.0,57.0,23.0,,80.0,2020-09-07 22:31:24,2023-02-02 04:26:14,2023-02-02 04:26:14,,2.0,,,Neos-Metaverse/NeosLocale,https://github.com/Neos-Metaverse/NeosLocale,MIT,,,
2319,,ntrn,neutron,https://github.com/neutroncoin/neutron,Neutron - Staking + Masternode Cryptocurrency.,others,15,False,774.0,,31.0,289.0,25.0,15.0,31.0,19.0,1.0,21.0,,10.0,2017-09-06 09:21:00,2022-10-19 07:23:47,2022-08-16 23:25:21,2020-09-01 23:19:52,2.0,,,neutroncoin/neutron,https://github.com/neutroncoin/neutron,MIT,4.1.2,,18848.0
2320,,cmk,credmark-models-py,https://github.com/credmark/credmark-models-py,The Credmark Models Repository.,others,15,False,1152.0,73.0,31.0,,36.0,6.0,,246.0,13.0,25.0,,20.0,2022-02-05 19:53:43,2023-02-08 18:50:53,2023-02-08 18:50:53,,2.0,,,credmark/credmark-models-py,https://github.com/credmark/credmark-models-py,MIT,,,
2321,,zksync,awesome-zero-knowledge-proofs,https://github.com/matter-labs/awesome-zero-knowledge-proofs,A curated list of awesome things related to learning Zero-Knowledge Proofs (ZKP).,others,14,False,85.0,,3483.0,,467.0,149.0,,41.0,11.0,4.0,,29.0,2018-11-10 05:14:37,2023-01-24 11:33:28,2022-09-12 11:00:05,,3.0,,,matter-labs/awesome-zero-knowledge-proofs,https://github.com/matter-labs/awesome-zero-knowledge-proofs,,,,
2322,,eth,dapp-bin,https://github.com/ethereum/dapp-bin,A place for all the Apps to live.,others,14,False,273.0,,979.0,,350.0,84.0,,81.0,27.0,6.0,,22.0,2014-08-07 17:27:43,2022-10-29 10:49:29,2022-02-15 08:36:43,,3.0,,,ethereum/dapp-bin,https://github.com/ethereum/dapp-bin,MIT,,,
2323,,prtcle,brightid-discord-bot,https://github.com/ShenaniganDApp/brightid-discord-bot,,others,14,False,231.0,60.0,848.0,,28.0,61.0,1.0,46.0,2.0,28.0,,4.0,2020-09-24 09:48:45,2023-02-08 07:16:10,2023-01-30 23:37:31,2023-01-28 20:39:59,3.0,,,ShenaniganDApp/brightid-discord-bot,https://github.com/ShenaniganDApp/brightid-discord-bot,,bot,,
2324,,rpl,rocketpool,https://github.com/rocket-pool/rocketpool,Decentralised Ethereum liquid staking protocol.,others,14,False,2484.0,2.0,761.0,,148.0,77.0,4.0,191.0,20.0,71.0,,17.0,2017-05-19 06:10:02,2023-02-03 05:55:06,2023-01-06 04:21:11,,3.0,,,rocket-pool/rocketpool,https://github.com/rocket-pool/rocketpool,GPL-3.0,,,
2325,,dnt,ethlance,https://github.com/district0x/ethlance,Ethlance is the first job market platform built entirely on the Ethereum blockchain. Free to use forever!.,others,14,False,1008.0,10.0,672.0,,124.0,60.0,,188.0,25.0,140.0,,13.0,2016-11-20 23:18:10,2023-02-04 13:29:34,2023-01-31 13:22:25,,3.0,,,district0x/ethlance,https://github.com/district0x/ethlance,GPL-3.0,,,
2326,,mkr,dss,https://github.com/makerdao/dss,Dai Stablecoin System.,others,14,False,413.0,,642.0,,339.0,51.0,,230.0,22.0,22.0,,24.0,2018-05-28 14:05:57,2022-11-14 21:27:43,2022-05-18 14:07:24,,3.0,,,makerdao/dss,https://github.com/makerdao/dss,AGPL-3.0,,,
2327,,mkr,developerguides,https://github.com/makerdao/developerguides,"Developer guides to integrate with MakerDAOs smart contracts, SDKs, APIs, products, and partners.",others,14,False,509.0,,593.0,,181.0,55.0,,85.0,5.0,16.0,,39.0,2019-01-03 13:09:14,2022-10-23 07:04:10,2022-06-10 13:36:00,,3.0,,,makerdao/developerguides,https://github.com/makerdao/developerguides,Apache-2.0,,,
2328,,eth,btcrelay,https://github.com/ethereum/btcrelay,Ethereum contract for Bitcoin SPV: Live on https://etherscan.io/address/0x41f274c0023f83391de4e0733c609df5a124c3d4.,others,14,False,1448.0,,568.0,,156.0,63.0,,24.0,19.0,18.0,,4.0,2015-06-11 09:14:47,2022-03-01 08:30:37,2017-10-25 20:22:18,,3.0,,,ethereum/btcrelay,https://github.com/ethereum/btcrelay,MIT,,,
2329,,aleo,wagyu,https://github.com/AleoHQ/wagyu,A Rust library for generating cryptocurrency wallets.,others,14,False,1123.0,,555.0,1.0,89.0,20.0,3.0,240.0,24.0,30.0,,12.0,2018-08-15 06:46:37,2022-02-17 20:43:26,2021-06-15 00:54:45,2019-09-17 16:58:28,3.0,,,AleoHQ/wagyu,https://github.com/AleoHQ/wagyu,Apache-2.0,0.6.1,,53.0
2330,,zrx,OpenZKP,https://github.com/0xProject/OpenZKP,OpenZKP - pure Rust implementations of Zero-Knowledge Proof systems.,others,14,False,2104.0,,550.0,,79.0,31.0,,310.0,290.0,157.0,,5.0,2019-03-27 17:11:52,2023-01-24 06:19:19,2020-12-24 04:56:29,,3.0,,,0xProject/OpenZKP,https://github.com/0xProject/OpenZKP,,,,
2331,,chai,dappsys,https://github.com/dapphub/dappsys,Composable building blocks for Ethereum contracts.,others,14,False,654.0,,549.0,,88.0,32.0,8.0,20.0,15.0,28.0,,13.0,2015-09-15 14:40:54,2022-03-12 13:23:41,2021-07-29 07:49:24,2016-04-13 19:18:19,3.0,,,dapphub/dappsys,https://github.com/dapphub/dappsys,GPL-3.0,0.2.0,,
2332,,btc,lightning-charge,https://github.com/ElementsProject/lightning-charge,A simple drop-in solution for accepting lightning payments.,others,14,False,397.0,,534.0,,73.0,29.0,,13.0,12.0,62.0,5.0,6.0,2017-11-15 19:02:33,2021-10-06 14:32:25,2021-03-26 10:15:39,,3.0,,,ElementsProject/lightning-charge,https://github.com/ElementsProject/lightning-charge,MIT,,5.0,
2333,,nmr,example-scripts,https://github.com/numerai/example-scripts,The official example scripts for the Numerai Data Science Tournament.,others,14,False,240.0,1.0,507.0,,212.0,63.0,,115.0,11.0,8.0,,43.0,2017-01-06 23:08:38,2023-01-31 23:15:30,2022-12-27 04:22:16,,3.0,,,numerai/example-scripts,https://github.com/numerai/example-scripts,MIT,,,
2334,,dcr,atomicswap,https://github.com/decred/atomicswap,On-chain atomic swaps for Decred and other cryptocurrencies.,others,14,False,65.0,,497.0,,199.0,64.0,,87.0,11.0,36.0,,21.0,2017-09-08 18:40:24,2021-10-01 04:24:41,2021-02-18 21:10:45,,3.0,,,decred/atomicswap,https://github.com/decred/atomicswap,ISC,,,
2335,,op,cannon,https://github.com/ethereum-optimism/cannon,On chain interactive fault prover for Ethereum.,others,14,False,578.0,6.0,471.0,,69.0,42.0,,46.0,23.0,43.0,,15.0,2021-09-14 06:09:51,2023-02-06 12:17:03,2022-12-22 19:18:12,,3.0,,,ethereum-optimism/cannon,https://github.com/ethereum-optimism/cannon,MIT,,,
2336,,mkr,market-maker-keeper,https://github.com/makerdao/market-maker-keeper,"Maker Keeper Framework: Market maker keepers for OasisDEX, EtherDelta, 0x (RadarRelay, ERCdEX), Paradex, DDEX, IDEX,..",others,14,False,1184.0,,445.0,,167.0,37.0,,207.0,9.0,16.0,,21.0,2017-11-30 18:52:44,2022-07-15 18:40:45,2021-09-24 12:20:13,,3.0,,,makerdao/market-maker-keeper,https://github.com/makerdao/market-maker-keeper,AGPL-3.0,,,
2337,,cru,crust,https://github.com/crustio/crust,Official Rust implementation of the Crust protocol.,others,14,False,451.0,2.0,410.0,1.0,37.0,15.0,20.0,581.0,71.0,252.0,,7.0,2020-01-06 03:13:58,2022-12-21 03:49:21,2022-12-21 03:49:21,2022-12-05 08:13:17,3.0,,,crustio/crust,https://github.com/crustio/crust,Apache-2.0,crust-shadow-16,,39.0
2338,,hbn,stratum-mining,https://github.com/Crypto-Expert/stratum-mining,AIO Stratum mining server for various coins.,others,14,False,306.0,,348.0,,335.0,71.0,,78.0,11.0,324.0,,26.0,2013-11-20 11:30:39,2022-02-03 12:26:20,2018-12-02 17:47:10,,3.0,,,Crypto-Expert/stratum-mining,https://github.com/Crypto-Expert/stratum-mining,,,,
2339,,ccd,Testnet3-Challenges,https://github.com/Concordium/Testnet3-Challenges,This repo is dedicated to Concordium Incentivized Testnet3.,others,14,False,119.0,,337.0,,528.0,109.0,,1538.0,1256.0,69.0,,5.0,2020-09-10 11:30:18,2022-12-01 21:56:24,2021-04-13 07:32:02,,3.0,,,Concordium/Testnet3-Challenges,https://github.com/Concordium/Testnet3-Challenges,Apache-2.0,,,
2340,,poa,hbbft,https://github.com/poanetwork/hbbft,An implementation of the paper Honey Badger of BFT Protocols in Rust. This is a modular library of consensus.,others,14,False,714.0,,336.0,,81.0,23.0,,293.0,41.0,104.0,50.0,20.0,2018-03-15 03:32:34,2021-10-19 12:09:32,2020-03-20 09:37:31,,3.0,,,poanetwork/hbbft,https://github.com/poanetwork/hbbft,,,50.0,
2341,,omni,OmniLayer/spec,https://github.com/OmniLayer/spec,Omni Protocol Specification (formerly Mastercoin).,others,14,False,380.0,,322.0,,119.0,72.0,,141.0,104.0,112.0,,24.0,2013-10-29 16:07:00,2021-12-25 12:52:27,2020-07-19 03:15:21,,3.0,,,OmniLayer/spec,https://github.com/OmniLayer/spec,Unlicense,,,
2342,,atom,awesome-cosmos,https://github.com/cosmos/awesome-cosmos,Collection of Cosmos related resources.,others,14,False,146.0,16.0,314.0,,92.0,27.0,,109.0,1.0,32.0,,48.0,2019-04-04 16:42:51,2023-02-06 20:03:07,2023-02-06 20:03:02,,3.0,,,cosmos/awesome-cosmos,https://github.com/cosmos/awesome-cosmos,CC0-1.0,,,
2343,,xlm,stellar-client,https://github.com/stellar/stellar-client,"INACTIVE. Browser based client for stellard. This repository is inactive. It points to the stellard network, which is..",others,14,False,2506.0,,312.0,,80.0,50.0,,646.0,92.0,480.0,,34.0,2014-04-23 20:29:36,2021-08-26 22:59:12,2021-03-02 16:31:15,,3.0,,,stellar/stellar-client,https://github.com/stellar/stellar-client,,,,
2344,,uni,v2-subgraph,https://github.com/Uniswap/v2-subgraph,Uniswap V2 subgraph.,others,14,False,223.0,,302.0,,393.0,22.0,,55.0,32.0,38.0,,13.0,2020-01-28 18:48:44,2023-02-02 15:19:32,2021-09-29 14:09:52,,3.0,,,Uniswap/v2-subgraph,https://github.com/Uniswap/v2-subgraph,GPL-3.0,,,
2345,,uni,v3-info,https://github.com/Uniswap/v3-info,Interface for Uniswap V3 analytics.,others,14,False,292.0,9.0,291.0,,180.0,49.0,,131.0,56.0,69.0,,16.0,2021-02-26 18:29:26,2022-12-20 21:21:28,2022-12-20 21:21:28,,3.0,,,Uniswap/v3-info,https://github.com/Uniswap/v3-info,GPL-3.0,,,
2346,,bal,balancer-core,https://github.com/balancer-labs/balancer-core,Balancer on the EVM.,others,14,False,900.0,,281.0,,140.0,33.0,1.0,102.0,7.0,144.0,8.0,11.0,2019-07-21 14:31:50,2022-05-20 18:02:41,2020-05-14 14:19:25,2020-02-26 19:09:01,3.0,,,balancer-labs/balancer-core,https://github.com/balancer-labs/balancer-core,GPL-3.0,1.0.0,8.0,
2347,,crv,curve-dao-contracts,https://github.com/curvefi/curve-dao-contracts,Vyper contracts to be used by Curve DAO.,others,14,False,1067.0,2.0,274.0,,130.0,23.0,4.0,136.0,8.0,3.0,,12.0,2020-04-24 03:36:12,2023-01-18 15:40:37,2023-01-16 17:26:27,2021-06-12 17:06:28,3.0,,,curvefi/curve-dao-contracts,https://github.com/curvefi/curve-dao-contracts,MIT,1.3.0,,
2348,,rss3,Unidata,https://github.com/NaturalSelectionLabs/Unidata,Providing easy access to human-friendly Web3 data.,others,14,False,298.0,21.0,271.0,,19.0,4.0,8.0,3.0,,4.0,17.0,5.0,2022-04-19 23:48:27,2023-01-19 15:42:10,2023-01-19 15:32:15,2022-06-14 20:21:32,3.0,,,NaturalSelectionLabs/Unidata,https://github.com/NaturalSelectionLabs/Unidata,,0.5.0,17.0,
2349,,sol,break,https://github.com/solana-labs/break,Break Solana Game.,others,14,False,1214.0,,249.0,,125.0,16.0,,1369.0,24.0,63.0,,17.0,2019-12-09 18:03:56,2023-02-07 09:03:17,2022-06-08 08:09:30,,3.0,,,solana-labs/break,https://github.com/solana-labs/break,MIT,,,
2350,,radar,nft-sales-adapters,https://github.com/dappradar/nft-sales-adapters,Repository hosts the adapters for integrating NFT collections or marketplaces on dappradar.com/nft.,others,14,False,207.0,16.0,241.0,,279.0,16.0,,99.0,78.0,23.0,,21.0,2021-09-05 16:30:13,2023-02-04 04:37:21,2023-01-04 08:08:10,,3.0,,,dappradar/nft-sales-adapters,https://github.com/dappradar/nft-sales-adapters,,,,
2351,,yoyow,yoyow-core,https://github.com/yoyow-org/yoyow-core,YOYOW Blockchain: You Own Your Own Words.,others,14,False,2641.0,,238.0,27.0,79.0,76.0,13.0,1.0,1.0,,,43.0,2018-09-05 09:58:48,2021-12-12 06:56:53,2021-12-12 06:54:44,2021-11-14 09:40:11,3.0,,,yoyow-org/yoyow-core,https://github.com/yoyow-org/yoyow-core,,3.1-211114,,1443.0
2352,,link,truffle-starter-kit,https://github.com/smartcontractkit/truffle-starter-kit,An example smart contract utilizing Chainlink.,others,14,False,106.0,,236.0,,83.0,93.0,2.0,113.0,7.0,18.0,,18.0,2020-02-27 01:08:01,2023-02-08 15:55:29,2022-10-18 21:09:41,2022-08-17 11:57:14,3.0,,,smartcontractkit/truffle-starter-kit,https://github.com/smartcontractkit/truffle-starter-kit,MIT,0.2.0,,
2353,,mana,dappeteer,https://github.com/decentraland/dappeteer,E2E testing for dApps using Puppeteer + MetaMask.,others,14,False,72.0,,229.0,,53.0,28.0,1.0,21.0,21.0,5.0,55.0,11.0,2018-06-12 21:33:28,2022-12-09 12:40:02,2021-10-27 17:22:48,2020-02-19 18:34:47,3.0,,,decentraland/dappeteer,https://github.com/decentraland/dappeteer,,1.0.0,55.0,
2354,,twt,TrustSDK-iOS,https://github.com/trustwallet/TrustSDK-iOS,No longer maintained. https://community.trustwallet.com/t/trustsdk-is-discontinued/213116.,others,14,False,87.0,,223.0,,81.0,47.0,15.0,46.0,1.0,47.0,,8.0,2018-05-09 23:49:46,2021-05-18 23:50:27,2021-05-18 23:50:07,2021-05-18 23:50:27,3.0,,,trustwallet/TrustSDK-iOS,https://github.com/trustwallet/TrustSDK-iOS,MIT,1.4.9,,
2355,,uni,v3-subgraph,https://github.com/Uniswap/v3-subgraph,Subgraph for Uniswap V3.,others,14,False,305.0,,218.0,,220.0,36.0,,66.0,57.0,19.0,,21.0,2021-01-27 19:32:51,2022-12-19 16:18:15,2022-03-21 20:25:11,,3.0,,,Uniswap/v3-subgraph,https://github.com/Uniswap/v3-subgraph,GPL-3.0,,,
2356,,kcs,kucoin-api-docs,https://github.com/Kucoin/kucoin-api-docs,KuCoin API Docs.,others,14,False,625.0,11.0,218.0,,116.0,110.0,,286.0,101.0,44.0,,24.0,2019-01-17 09:48:19,2022-12-29 07:04:02,2022-12-29 07:04:02,,3.0,,,Kucoin/kucoin-api-docs,https://github.com/Kucoin/kucoin-api-docs,,,,
2357,,dot,substrate-telemetry,https://github.com/paritytech/substrate-telemetry,Polkadot Telemetry service.,others,14,False,702.0,8.0,215.0,,143.0,22.0,1.0,368.0,43.0,108.0,,53.0,2018-06-18 16:36:28,2023-01-27 15:57:24,2023-01-27 15:33:48,2021-05-21 09:44:47,3.0,,,paritytech/substrate-telemetry,https://github.com/paritytech/substrate-telemetry,GPL-3.0,2021-05-21,,
2358,,dot,polkadot-validator-setup,https://github.com/w3f/polkadot-validator-setup,Polkadot Validator Secure Setup.,others,14,False,893.0,,210.0,,132.0,21.0,,120.0,14.0,30.0,2.0,27.0,2019-07-31 07:21:51,2022-05-28 17:47:47,2022-02-09 10:44:16,,3.0,,,w3f/polkadot-validator-setup,https://github.com/w3f/polkadot-validator-setup,Apache-2.0,,2.0,
2359,,ada,haskell-course,https://github.com/input-output-hk/haskell-course,This course is designed to teach students Haskell from zero to everything needed to work with Marlowe and Plutus. The..,others,14,False,212.0,10.0,202.0,,99.0,28.0,,21.0,1.0,6.0,,7.0,2022-06-16 17:59:42,2023-02-03 09:47:38,2023-02-01 20:20:03,,3.0,,,input-output-hk/haskell-course,https://github.com/input-output-hk/haskell-course,Apache-2.0,,,
2360,,ae,aeternity/protocol,https://github.com/aeternity/protocol,Specification of the ternity blockchain protocol.,others,14,False,882.0,3.0,202.0,,82.0,50.0,89.0,448.0,17.0,45.0,,42.0,2017-12-11 13:38:28,2023-02-01 11:39:49,2023-02-01 10:56:26,2022-01-18 11:57:40,3.0,,,aeternity/protocol,https://github.com/aeternity/protocol,,aeternity-node-v6.4.0,,
2361,,eth,eth-abi,https://github.com/ethereum/eth-abi,Ethereum ABI utilities for python.,others,14,False,574.0,6.0,196.0,,91.0,9.0,3.0,130.0,18.0,50.0,,20.0,2016-02-19 20:18:56,2022-11-22 00:03:03,2022-11-21 23:55:14,2016-07-14 22:35:47,3.0,,,ethereum/eth-abi,https://github.com/ethereum/eth-abi,MIT,0.2.2,,
2362,,neo,docs,https://github.com/neo-project/docs,NEO Documentation.,others,14,False,936.0,,191.0,,283.0,33.0,,1243.0,5.0,124.0,,148.0,2017-05-02 03:18:26,2022-10-20 06:13:39,2022-10-20 06:13:39,,3.0,,,neo-project/docs,https://github.com/neo-project/docs,CC-BY-4.0,,,
2363,,ooki,contractsV2,https://github.com/OokiTrade/contractsV2,Ooki Protocol Smart Contracts.,others,14,False,1647.0,82.0,191.0,,37.0,20.0,,301.0,8.0,1.0,,13.0,2020-03-24 14:06:45,2023-02-07 14:24:24,2023-02-01 14:18:17,,3.0,,,OokiTrade/contractsV2,https://github.com/OokiTrade/contractsV2,Apache-2.0,,,
2364,,eth,portal-network-specs,https://github.com/ethereum/portal-network-specs,Official repository for specifications for the Portal Network.,others,14,False,267.0,14.0,186.0,,53.0,24.0,,116.0,31.0,34.0,,30.0,2020-01-22 18:08:10,2023-02-02 15:27:35,2023-01-25 18:28:22,,3.0,,,ethereum/portal-network-specs,https://github.com/ethereum/portal-network-specs,,,,
2365,,srm,sol-wallet-adapter,https://github.com/project-serum/sol-wallet-adapter,,others,14,False,55.0,,186.0,,91.0,4.0,,24.0,23.0,9.0,9581.0,15.0,2020-08-05 12:55:05,2023-01-13 20:32:20,2021-10-15 03:17:22,,3.0,,,project-serum/sol-wallet-adapter,https://github.com/project-serum/sol-wallet-adapter,,,9581.0,
2366,,xrt,hs-web3,https://github.com/airalab/hs-web3,Web3 API for Haskell.,others,14,False,628.0,1.0,179.0,,53.0,9.0,2.0,70.0,11.0,55.0,,34.0,2016-10-03 13:56:19,2023-01-09 10:41:30,2023-01-09 10:41:30,2018-10-26 10:59:04,3.0,,,airalab/hs-web3,https://github.com/airalab/hs-web3,Apache-2.0,0.8.0.0,,
